version,ip,prefixlength
ipv6,2a00:1240::,29
ipv6,2a00:1250::,29
ipv6,2a00:1270::,29
ipv6,2a00:1330::,29
ipv6,2a00:1380::,29
ipv6,2a00:1408::,29
ipv6,2a00:1460::,29
ipv6,2a00:1518::,29
ipv6,2a00:1530::,29
ipv6,2a00:1550::,29
ipv6,2a00:16a8::,29
ipv6,2a00:16c0::,29
ipv6,2a00:16f0::,29
ipv6,2a00:1710::,29
ipv6,2a00:1740::,29
ipv6,2a00:1770::,29
ipv6,2a00:1820::,29
ipv6,2a00:1870::,29
ipv6,2a00:1e00::,29
ipv6,2a00:1ef0::,29
ipv6,2a00:4160::,27
ipv6,2a00:4660::,27
ipv6,2a00:4ac0::,27
ipv6,2a00:4be0::,27
ipv6,2a00:4c80::,27
ipv6,2a00:4dc0::,27
ipv6,2a00:4f00::,27
ipv6,2a00:5040::,27
ipv6,2a00:5160::,27
ipv6,2a00:5520::,27
ipv6,2a00:57c0::,27
ipv6,2a00:5b60::,27
ipv6,2a00:6460::,27
ipv6,2a00:6840::,27
ipv6,2a00:6980::,27
ipv6,2a00:7920::,27
ipv6,2a00:7980::,27
ipv6,2a00:7f60::,27
ipv6,2a00:8400::,27
ipv6,2a00:8800::,27
ipv6,2a00:8bc0::,27
ipv6,2a00:8e40::,27
ipv6,2a00:8ec0::,27
ipv6,2a00:9040::,27
ipv6,2a00:9220::,27
ipv6,2a00:95e0::,27
ipv6,2a00:9808::,29
ipv6,2a00:9810::,28
ipv6,2a00:98a0::,27
ipv6,2a00:9960::,27
ipv6,2a00:9a00::,27
ipv6,2a00:9c40::,27
ipv6,2a00:a380::,27
ipv6,2a00:a3c0::,27
ipv6,2a00:a420::,27
ipv6,2a00:a480::,27
ipv6,2a00:a6e0::,27
ipv6,2a00:a800::,27
ipv6,2a00:acc0::,27
ipv6,2a00:ad20::,27
ipv6,2a00:ade0::,27
ipv6,2a00:b100::,27
ipv6,2a00:b240::,27
ipv6,2a00:b360::,27
ipv6,2a00:b540::,27
ipv6,2a00:b9c0::,27
ipv6,2a00:bb00::,27
ipv6,2a00:bb80::,27
ipv6,2a00:bca0::,27
ipv6,2a00:c240::,27
ipv6,2a00:c900::,27
ipv6,2a00:cc00::,27
ipv6,2a00:d060::,27
ipv6,2a00:d6e0::,27
ipv6,2a00:d820::,27
ipv6,2a00:d8e0::,27
ipv6,2a00:da40::,27
ipv6,2a00:dd40::,27
ipv6,2a00:dee0::,27
ipv6,2a00:e260::,27
ipv6,2a00:e700::,27
ipv6,2a00:e9a0::,27
ipv6,2a00:ef40::,27
ipv6,2a00:f140::,27
ipv6,2a00:f1a0::,27
ipv6,2a00:f300::,27
ipv6,2a00:f3e0::,27
ipv6,2a00:fd20::,27
ipv6,2a01:4680::,27
ipv6,2a01:4780::,27
ipv6,2a01:4980::,27
ipv6,2a01:5540::,27
ipv6,2a01:5680::,27
ipv6,2a01:56e0::,27
ipv6,2a01:6c80::,27
ipv6,2a01:6cc0::,27
ipv6,2a01:70a0::,27
ipv6,2a01:7200::,27
ipv6,2a01:7500::,27
ipv6,2a01:76e0::,27
ipv6,2a01:7800::,27
ipv6,2a01:7a60::,27
ipv6,2a01:7b20::,27
ipv6,2a01:7e40::,27
ipv6,2a01:8bc0::,27
ipv6,2a01:8c00::,27
ipv6,2a01:8e40::,27
ipv6,2a01:91a0::,27
ipv6,2a01:9400::,27
ipv6,2a01:9c40::,27
ipv6,2a01:9da0::,27
ipv6,2a01:a900::,27
ipv6,2a01:af00::,27
ipv6,2a01:b040::,27
ipv6,2a01:b4c0::,27
ipv6,2a01:b500::,27
ipv6,2a01:ba00::,27
ipv6,2a01:bcc0::,27
ipv6,2a01:bec0::,27
ipv6,2a02:1330::,29
ipv6,2a02:13a8::,29
ipv6,2a02:1640::,29
ipv6,2a02:1650::,29
ipv6,2a02:1690::,29
ipv6,2a02:2210::,29
ipv6,2a02:22e8::,29
ipv6,2a02:2320::,29
ipv6,2a02:2460::,29
ipv6,2a02:2550::,29
ipv6,2a02:2570::,29
ipv6,2a02:25f0::,29
ipv6,2a02:27a0::,29
ipv6,2a02:2850::,29
ipv6,2a02:2868::,29
ipv6,2a02:28a0::,29
ipv6,2a02:28e0::,29
ipv6,2a02:2900::,29
ipv6,2a02:2b40::,29
ipv6,2a02:2d80::,27
ipv6,2a02:4040::,27
ipv6,2a02:43a0::,27
ipv6,2a02:4700::,27
ipv6,2a02:4740::,27
ipv6,2a02:4ac0::,27
ipv6,2a02:4e00::,27
ipv6,2a02:4ec0::,27
ipv6,2a02:5040::,27
ipv6,2a02:58e0::,27
ipv6,2a02:5a00::,27
ipv6,2a02:5c60::,27
ipv6,2a02:5ca0::,27
ipv6,2a02:5d40::,27
ipv6,2a02:5e60::,27
ipv6,2a02:6140::,27
ipv6,2a02:6ac0::,27
ipv6,2a02:6e00::,27
ipv6,2a02:6e80::,27
ipv6,2a02:7120::,27
ipv6,2a02:7180::,27
ipv6,2a02:72a0::,27
ipv6,2a02:72c0::,27
ipv6,2a02:74c0::,27
ipv6,2a02:7780::,27
ipv6,2a02:7c80::,27
ipv6,2a02:7d40::,27
ipv6,2a02:7e40::,27
ipv6,2a02:7fe0::,27
ipv6,2a03:12e0::,27
ipv6,2a03:13a0::,27
ipv6,2a03:1520::,27
ipv6,2a03:1540::,27
ipv6,2a03:1640::,27
ipv6,2a03:18c0::,27
ipv6,2a03:1b40::,27
ipv6,2a03:1bc0::,27
ipv6,2a03:1dc0::,27
ipv6,2a03:1ee0::,27
ipv6,2a03:2080::,27
ipv6,2a03:20c0::,27
ipv6,2a03:2660::,27
ipv6,2a03:26c0::,27
ipv6,2a03:2860::,27
ipv6,2a03:2bc0::,27
ipv6,2a03:2ce0::,27
ipv6,2a03:3880::,27
ipv6,2a03:4060::,27
ipv6,2a03:40c0::,27
ipv6,2a03:4140::,27
ipv6,2a03:4880::,27
ipv6,2a03:4a40::,27
ipv6,2a03:4fa0::,27
ipv6,2a03:55c0::,27
ipv6,2a03:5740::,27
ipv6,2a03:5aa0::,27
ipv6,2a03:6480::,27
ipv6,2a03:6520::,27
ipv6,2a03:65a0::,27
ipv6,2a03:68a0::,27
ipv6,2a03:69a0::,27
ipv6,2a03:6d40::,27
ipv6,2a03:6e00::,27
ipv6,2a03:6fc0::,27
ipv6,2a03:7280::,27
ipv6,2a03:7820::,27
ipv6,2a03:7880::,27
ipv6,2a03:7bc0::,27
ipv6,2a03:7cc0::,27
ipv6,2a03:8120::,27
ipv6,2a03:8160::,27
ipv6,2a03:81c0::,27
ipv6,2a03:8240::,27
ipv6,2a03:8380::,27
ipv6,2a03:8740::,27
ipv6,2a03:8b40::,27
ipv6,2a03:8dc0::,27
ipv6,2a03:8e40::,27
ipv6,2a03:8ec0::,27
ipv6,2a03:8f40::,27
ipv6,2a03:8fc0::,27
ipv6,2a03:93a0::,27
ipv6,2a03:9940::,27
ipv6,2a03:9a60::,27
ipv6,2a03:9ee0::,27
ipv6,2a03:9f40::,27
ipv6,2a03:9f80::,27
ipv6,2a03:a440::,27
ipv6,2a03:a5c0::,27
ipv6,2a03:a620::,27
ipv6,2a03:a940::,27
ipv6,2a03:aa20::,27
ipv6,2a03:abc0::,27
ipv6,2a04:4f80::,26
ipv6,2a04:8e90::,28
ipv6,2a04:be00::,27
ipv6,2a04:f320::,27
ipv6,2a05:3960::,27
ipv6,2a05:88a0::,27
ipv6,2a05:d888::,29
ipv6,2a05:d890::,28
ipv6,2a05:d8a0::,27
ipv6,2a05:eb00::,27
ipv6,2a05:fbc0::,27
ipv6,2a06:6fc0::,26
ipv6,2a06:aa88::,29
ipv6,2a06:aa90::,28
ipv6,2a06:aaa0::,27
ipv6,2a06:ec40::,26
ipv6,2a07:5240::,26
ipv6,2a07:6f80::,26
ipv6,2a07:aa40::,26
ipv6,2a09:8dc0::,26
ipv6,2a09:be48::,29
ipv6,2a09:be50::,28
ipv6,2a09:be60::,27
ipv6,2a0a:2fc8::,29
ipv6,2a0a:2fd0::,28
ipv6,2a0a:2fe0::,27
ipv6,2a0b:53c0::,26
ipv6,2a0b:8440::,26
ipv6,2a0b:9500::,26
ipv6,2a0c:5048::,29
ipv6,2a0c:5050::,28
ipv6,2a0c:5060::,27
ipv6,2a0c:f200::,26
ipv6,2a0d:3680::,26
ipv6,2a0d:5d00::,26
ipv6,2a0d:6540::,26
ipv6,2a0d:8d08::,29
ipv6,2a0d:8d10::,28
ipv6,2a0d:8d20::,27
ipv6,2a0e:be40::,26
ipv6,2a0e:ec08::,29
ipv6,2a0e:ec10::,28
ipv6,2a0e:ec20::,27
ipv6,2a0f:ac80::,26
ipv6,2a10:c708::,29
ipv6,2a10:c710::,28
ipv6,2a10:c720::,27
ipv6,2a12:3200::,26
ipv6,2a13:7c40::,26
ipv6,2a13:7cc0::,26
ipv6,2a13:7d40::,26
ipv6,2a13:7dc0::,26
ipv6,2a13:7e40::,26
ipv6,2a13:7ec0::,26
ipv6,2a13:7f40::,26
ipv6,2a13:7fc0::,26
ipv6,2a13:8040::,26
ipv6,2a13:80c0::,26
ipv6,2a13:8140::,26
ipv6,2a13:81c0::,26
ipv6,2a13:8240::,26
ipv6,2a13:82c0::,26
ipv6,2a13:8340::,26
ipv6,2a13:83c0::,26
ipv6,2a13:8440::,26
ipv6,2a13:84c0::,26
ipv6,2a13:8540::,26
ipv6,2a13:85c0::,26
ipv6,2a13:8640::,26
ipv6,2a13:86c0::,26
ipv6,2a13:8740::,26
ipv6,2a13:87c0::,26
ipv6,2a13:8840::,26
ipv6,2a13:88c0::,26
ipv6,2a13:8940::,26
ipv6,2a13:89c0::,26
ipv6,2a13:8a40::,26
ipv6,2a13:8ac0::,26
ipv6,2a13:8b40::,26
ipv6,2a13:8bc0::,26
ipv6,2a13:8c40::,26
ipv6,2a13:8cc0::,26
ipv6,2a13:8d40::,26
ipv6,2a13:8dc0::,26
ipv6,2a13:8e40::,26
ipv6,2a13:8ec0::,26
ipv6,2a13:8f40::,26
ipv6,2a13:8fc0::,26
ipv6,2a13:9040::,26
ipv6,2a13:90c0::,26
ipv6,2a13:9140::,26
ipv6,2a13:91c0::,26
ipv6,2a13:9240::,26
ipv6,2a13:92c0::,26
ipv6,2a13:9340::,26
ipv6,2a13:93c0::,26
ipv6,2a13:9440::,26
ipv6,2a13:94c0::,26
ipv6,2a13:9540::,26
ipv6,2a13:95c0::,26
ipv6,2a13:9640::,26
ipv6,2a13:96c0::,26
ipv6,2a13:9740::,26
ipv6,2a13:97c0::,26
ipv6,2a13:9840::,26
ipv6,2a13:98c0::,26
ipv6,2a13:9940::,26
ipv6,2a13:99c0::,26
ipv6,2a13:9a40::,26
ipv6,2a13:9ac0::,26
ipv6,2a13:9b40::,26
ipv6,2a13:9bc0::,26
ipv6,2a13:9c40::,26
ipv6,2a13:9cc0::,26
ipv6,2a13:9d40::,26
ipv6,2a13:9dc0::,26
ipv6,2a13:9e40::,26
ipv6,2a13:9ec0::,26
ipv6,2a13:9f40::,26
ipv6,2a13:9fc0::,26
ipv6,2a13:a040::,26
ipv6,2a13:a0c0::,26
ipv6,2a13:a140::,26
ipv6,2a13:a1c0::,26
ipv6,2a13:a240::,26
ipv6,2a13:a2c0::,26
ipv6,2a13:a340::,26
ipv6,2a13:a3c0::,26
ipv6,2a13:a440::,26
ipv6,2a13:a4c0::,26
ipv6,2a13:a540::,26
ipv6,2a13:a5c0::,26
ipv6,2a13:a640::,26
ipv6,2a13:a6c0::,26
ipv6,2a13:a740::,26
ipv6,2a13:a7c0::,26
ipv6,2a13:a840::,26
ipv6,2a13:a8c0::,26
ipv6,2a13:a940::,26
ipv6,2a13:a9c0::,26
ipv6,2a13:aa40::,26
ipv6,2a13:aa80::,25
ipv6,2a13:ab40::,26
ipv6,2a13:ab80::,25
ipv6,2a13:ac40::,26
ipv6,2a13:ac80::,25
ipv6,2a13:ad40::,26
ipv6,2a13:ad80::,25
ipv6,2a13:ae40::,26
ipv6,2a13:ae80::,25
ipv6,2a13:af40::,26
ipv6,2a13:af80::,25
ipv6,2a13:b040::,26
ipv6,2a13:b080::,25
ipv6,2a13:b140::,26
ipv6,2a13:b180::,25
ipv6,2a13:b240::,26
ipv6,2a13:b280::,25
ipv6,2a13:b340::,26
ipv6,2a13:b380::,25
ipv6,2a13:b440::,26
ipv6,2a13:b480::,25
ipv6,2a13:b540::,26
ipv6,2a13:b580::,25
ipv6,2a13:b640::,26
ipv6,2a13:b680::,25
ipv6,2a13:b740::,26
ipv6,2a13:b780::,25
ipv6,2a13:b840::,26
ipv6,2a13:b880::,25
ipv6,2a13:b940::,26
ipv6,2a13:b980::,25
ipv6,2a13:ba40::,26
ipv6,2a13:ba80::,25
ipv6,2a13:bb40::,26
ipv6,2a13:bb80::,25
ipv6,2a13:bc40::,26
ipv6,2a13:bc80::,25
ipv6,2a13:bd40::,26
ipv6,2a13:bd80::,25
ipv6,2a13:be40::,26
ipv6,2a13:be80::,25
ipv6,2a13:bf40::,26
ipv6,2a13:bf80::,25
ipv6,2a13:c040::,26
ipv6,2a13:c080::,25
ipv6,2a13:c140::,26
ipv6,2a13:c180::,25
ipv6,2a13:c240::,26
ipv6,2a13:c280::,25
ipv6,2a13:c340::,26
ipv6,2a13:c380::,25
ipv6,2a13:c440::,26
ipv6,2a13:c480::,25
ipv6,2a13:c540::,26
ipv6,2a13:c580::,25
ipv6,2a13:c640::,26
ipv6,2a13:c680::,25
ipv6,2a13:c740::,26
ipv6,2a13:c780::,25
ipv6,2a13:c840::,26
ipv6,2a13:c880::,25
ipv6,2a13:c940::,26
ipv6,2a13:c980::,25
ipv6,2a13:ca40::,26
ipv6,2a13:ca80::,25
ipv6,2a13:cb40::,26
ipv6,2a13:cb80::,25
ipv6,2a13:cc40::,26
ipv6,2a13:cc80::,25
ipv6,2a13:cd40::,26
ipv6,2a13:cd80::,25
ipv6,2a13:ce40::,26
ipv6,2a13:ce80::,25
ipv6,2a13:cf40::,26
ipv6,2a13:cf80::,25
ipv6,2a13:d040::,26
ipv6,2a13:d080::,25
ipv6,2a13:d140::,26
ipv6,2a13:d180::,25
ipv6,2a13:d240::,26
ipv6,2a13:d280::,25
ipv6,2a13:d340::,26
ipv6,2a13:d380::,25
ipv6,2a13:d440::,26
ipv6,2a13:d480::,25
ipv6,2a13:d540::,26
ipv6,2a13:d580::,25
ipv6,2a13:d640::,26
ipv6,2a13:d680::,25
ipv6,2a13:d740::,26
ipv6,2a13:d780::,25
ipv6,2a13:d840::,26
ipv6,2a13:d880::,25
ipv6,2a13:d940::,26
ipv6,2a13:d980::,25
ipv6,2a13:da40::,26
ipv6,2a13:da80::,25
ipv6,2a13:db40::,26
ipv6,2a13:db80::,25
ipv6,2a13:dc40::,26
ipv6,2a13:dc80::,25
ipv6,2a13:dd40::,26
ipv6,2a13:dd80::,25
ipv6,2a13:de40::,26
ipv6,2a13:de80::,25
ipv6,2a13:df40::,26
ipv6,2a13:df80::,25
ipv6,2a13:e040::,26
ipv6,2a13:e080::,25
ipv6,2a13:e140::,26
ipv6,2a13:e180::,25
ipv6,2a13:e240::,26
ipv6,2a13:e280::,25
ipv6,2a13:e340::,26
ipv6,2a13:e380::,25
ipv6,2a13:e440::,26
ipv6,2a13:e480::,25
ipv6,2a13:e540::,26
ipv6,2a13:e580::,25
ipv6,2a13:e640::,26
ipv6,2a13:e680::,25
ipv6,2a13:e740::,26
ipv6,2a13:e780::,25
ipv6,2a13:e840::,26
ipv6,2a13:e880::,25
ipv6,2a13:e940::,26
ipv6,2a13:e980::,25
ipv6,2a13:ea40::,26
ipv6,2a13:ea80::,25
ipv6,2a13:eb40::,26
ipv6,2a13:eb80::,25
ipv6,2a13:ec40::,26
ipv6,2a13:ec80::,25
ipv6,2a13:ed40::,26
ipv6,2a13:ed80::,25
ipv6,2a13:ee40::,26
ipv6,2a13:ee80::,25
ipv6,2a13:ef40::,26
ipv6,2a13:ef80::,25
ipv6,2a13:f040::,26
ipv6,2a13:f080::,25
ipv6,2a13:f140::,26
ipv6,2a13:f180::,25
ipv6,2a13:f240::,26
ipv6,2a13:f280::,25
ipv6,2a13:f340::,26
ipv6,2a13:f380::,25
ipv6,2a13:f440::,26
ipv6,2a13:f480::,25
ipv6,2a13:f540::,26
ipv6,2a13:f580::,25
ipv6,2a13:f640::,26
ipv6,2a13:f680::,25
ipv6,2a13:f740::,26
ipv6,2a13:f780::,25
ipv6,2a13:f840::,26
ipv6,2a13:f880::,25
ipv6,2a13:f940::,26
ipv6,2a13:f980::,25
ipv6,2a13:fa40::,26
ipv6,2a13:fa80::,25
ipv6,2a13:fb40::,26
ipv6,2a13:fb80::,25
ipv6,2a13:fc40::,26
ipv6,2a13:fc80::,25
ipv6,2a13:fd40::,26
ipv6,2a13:fd80::,25
ipv6,2a13:fe40::,26
ipv6,2a13:fe80::,25
ipv6,2a13:ff40::,26
ipv6,2a13:ff80::,25
ipv6,2001:7f9:10::,44
ipv6,2001:7f9:20::,43
ipv6,2001:7f9:40::,42
ipv6,2001:7f9:80::,41
ipv6,2001:7fc:10::,44
ipv6,2001:7fc:20::,43
ipv6,2001:7fc:40::,42
ipv6,2001:7fc:80::,41
ipv6,2001:67c:bf8::,45
ipv6,2001:67c:c00::,38
ipv6,2001:7f8:145::,48
ipv6,2001:7f8:146::,47
ipv6,2001:7f8:148::,45
ipv6,2001:7f8:150::,44
ipv6,2001:7f8:160::,43
ipv6,2001:7f8:180::,41
ipv6,2001:7f8:200::,39
ipv6,2001:7f8:400::,38
ipv6,2001:7f8:800::,37
ipv6,2001:7f9:100::,40
ipv6,2001:7f9:200::,39
ipv6,2001:7f9:400::,38
ipv6,2001:7f9:800::,37
ipv6,2001:7fc:100::,40
ipv6,2001:7fc:200::,39
ipv6,2001:7fc:400::,38
ipv6,2001:7fc:800::,37
ipv6,2001:678:1000::,36
ipv6,2001:678:2000::,35
ipv6,2001:678:4000::,34
ipv6,2001:678:8000::,33
ipv6,2001:67c:3000::,36
ipv6,2001:67c:4000::,34
ipv6,2001:67c:8000::,33
ipv6,2001:7f8:1000::,36
ipv6,2001:7f8:2000::,35
ipv6,2001:7f8:4000::,34
ipv6,2001:7f8:8000::,33
ipv6,2001:7f9:1000::,36
ipv6,2001:7f9:2000::,35
ipv6,2001:7f9:4000::,34
ipv6,2001:7f9:8000::,33
ipv6,2001:7fc:1000::,36
ipv6,2001:7fc:2000::,35
ipv6,2001:7fc:4000::,34
ipv6,2001:7fc:8000::,33
