region,ip,prefixlength,state
afrinic,41.0.0.0,8,allocated
afrinic,45.96.0.0,12,allocated
afrinic,45.192.0.0,12,allocated
afrinic,45.208.0.0,13,allocated
afrinic,45.216.0.0,14,allocated
afrinic,45.220.0.0,15,allocated
afrinic,45.222.0.0,16,allocated
afrinic,45.240.0.0,13,allocated
afrinic,66.251.128.0,18,allocated
afrinic,102.0.0.0,8,allocated
afrinic,105.0.0.0,8,allocated
afrinic,139.26.0.0,16,allocated
afrinic,146.196.128.0,17,allocated
afrinic,154.0.0.0,12,allocated
afrinic,154.16.0.0,16,allocated
afrinic,154.17.0.0,16,allocated
afrinic,154.18.0.0,15,allocated
afrinic,154.20.0.0,14,allocated
afrinic,154.24.0.0,13,allocated
afrinic,154.32.0.0,11,allocated
afrinic,154.64.0.0,10,allocated
afrinic,154.128.0.0,9,allocated
afrinic,160.19.36.0,22,allocated
afrinic,160.19.60.0,22,allocated
afrinic,160.19.96.0,21,allocated
afrinic,160.19.112.0,20,allocated
afrinic,160.19.128.0,20,allocated
afrinic,160.19.152.0,22,allocated
afrinic,160.19.188.0,22,allocated
afrinic,160.19.192.0,21,allocated
afrinic,160.19.232.0,21,allocated
afrinic,160.20.24.0,21,allocated
afrinic,160.20.112.0,22,allocated
afrinic,160.20.213.0,24,allocated
afrinic,160.20.217.0,24,allocated
afrinic,160.20.221.0,24,allocated
afrinic,160.20.226.0,23,allocated
afrinic,160.20.252.0,22,allocated
afrinic,160.238.11.0,24,allocated
afrinic,160.238.48.0,23,allocated
afrinic,160.238.50.0,24,allocated
afrinic,160.238.57.0,24,allocated
afrinic,160.238.101.0,24,allocated
afrinic,161.123.0.0,16,allocated
afrinic,164.160.0.0,16,allocated
afrinic,192.12.110.0,23,allocated
afrinic,192.12.116.0,23,allocated
afrinic,192.47.36.0,24,allocated
afrinic,192.51.240.0,24,allocated
afrinic,192.70.200.0,23,allocated
afrinic,192.75.236.0,24,allocated
afrinic,192.83.208.0,21,allocated
afrinic,192.91.200.0,24,allocated
afrinic,192.142.0.0,15,allocated
afrinic,192.145.128.0,18,allocated
afrinic,192.145.230.0,24,allocated
afrinic,196.0.0.0,8,allocated
afrinic,197.0.0.0,8,allocated
afrinic,204.8.204.0,22,allocated
afrinic,208.85.156.0,22,allocated
apnic,1.0.0.0,8,allocated
apnic,14.0.0.0,8,allocated
apnic,27.0.0.0,8,allocated
apnic,36.0.0.0,8,allocated
apnic,39.0.0.0,8,allocated
apnic,42.0.0.0,8,allocated
apnic,43.0.0.0,9,allocated
apnic,43.128.0.0,10,allocated
apnic,43.192.0.0,11,allocated
apnic,43.224.0.0,13,allocated
apnic,43.232.0.0,14,allocated
apnic,43.236.0.0,14,allocated
apnic,43.240.0.0,14,allocated
apnic,43.244.0.0,16,allocated
apnic,43.245.0.0,16,allocated
apnic,43.246.0.0,15,allocated
apnic,43.248.0.0,14,allocated
apnic,43.252.0.0,16,allocated
apnic,43.253.0.0,16,allocated
apnic,43.254.0.0,15,allocated
apnic,45.64.0.0,16,allocated
apnic,45.65.0.0,20,allocated
apnic,45.65.16.0,20,allocated
apnic,45.65.32.0,19,allocated
apnic,45.112.0.0,12,allocated
apnic,45.248.0.0,13,allocated
apnic,49.0.0.0,8,allocated
apnic,58.0.0.0,8,allocated
apnic,59.0.0.0,8,allocated
apnic,60.0.0.0,8,allocated
apnic,61.0.0.0,8,allocated
apnic,101.0.0.0,8,allocated
apnic,103.0.0.0,8,allocated
apnic,106.0.0.0,8,allocated
apnic,110.0.0.0,8,allocated
apnic,111.0.0.0,8,allocated
apnic,112.0.0.0,8,allocated
apnic,113.0.0.0,8,allocated
apnic,114.0.0.0,8,allocated
apnic,115.0.0.0,8,allocated
apnic,116.0.0.0,8,allocated
apnic,117.0.0.0,8,allocated
apnic,118.0.0.0,8,allocated
apnic,119.0.0.0,8,allocated
apnic,120.0.0.0,8,allocated
apnic,121.0.0.0,8,allocated
apnic,122.0.0.0,8,allocated
apnic,123.0.0.0,8,allocated
apnic,124.0.0.0,8,allocated
apnic,125.0.0.0,8,allocated
apnic,126.0.0.0,8,allocated
apnic,133.0.0.0,8,allocated
apnic,137.59.0.0,16,allocated
apnic,139.5.0.0,16,allocated
apnic,144.48.0.0,16,allocated
apnic,146.196.32.0,19,allocated
apnic,146.196.64.0,18,allocated
apnic,150.0.0.0,10,allocated
apnic,150.64.0.0,11,allocated
apnic,150.96.0.0,13,allocated
apnic,150.104.0.0,15,allocated
apnic,150.106.0.0,16,allocated
apnic,150.107.0.0,16,allocated
apnic,150.108.0.0,14,allocated
apnic,150.112.0.0,12,allocated
apnic,150.128.0.0,16,allocated
apnic,150.129.0.0,16,allocated
apnic,150.130.0.0,15,allocated
apnic,150.132.0.0,14,allocated
apnic,150.136.0.0,13,allocated
apnic,150.144.0.0,12,allocated
apnic,150.160.0.0,11,allocated
apnic,150.192.0.0,11,allocated
apnic,150.224.0.0,12,allocated
apnic,150.240.0.0,15,allocated
apnic,150.242.0.0,16,allocated
apnic,150.243.0.0,16,allocated
apnic,150.244.0.0,14,allocated
apnic,150.248.0.0,13,allocated
apnic,153.0.0.0,8,allocated
apnic,157.119.0.0,16,allocated
apnic,160.19.20.0,22,allocated
