region,ip,prefixlength,state
ripencc,5.182.132.0,22,allocated
ripencc,31.203.0.0,16,allocated
ripencc,31.214.0.0,17,allocated
ripencc,31.217.224.0,21,allocated
ripencc,37.36.0.0,14,allocated
ripencc,37.231.0.0,16,allocated
ripencc,37.34.128.0,17,allocated
ripencc,45.130.36.0,22,allocated
ripencc,45.158.96.0,22,allocated
ripencc,45.15.228.0,22,allocated
ripencc,45.66.0.0,22,allocated
ripencc,46.186.128.0,17,allocated
ripencc,62.150.0.0,16,allocated
ripencc,62.215.0.0,16,allocated
ripencc,78.89.0.0,16,allocated
ripencc,78.154.192.0,19,allocated
ripencc,78.154.224.0,19,allocated
ripencc,78.159.160.0,19,allocated
ripencc,80.184.0.0,16,allocated
ripencc,83.96.0.0,17,allocated
ripencc,83.68.160.0,19,allocated
ripencc,84.246.72.0,21,allocated
ripencc,85.239.0.0,19,allocated
ripencc,87.236.120.0,21,allocated
ripencc,89.203.0.0,17,allocated
ripencc,89.251.80.0,20,allocated
ripencc,91.140.128.0,17,allocated
ripencc,91.102.232.0,21,allocated
ripencc,91.102.144.0,21,allocated
ripencc,91.102.32.0,21,allocated
ripencc,91.214.152.0,22,assigned
ripencc,91.194.130.0,23,assigned
ripencc,91.221.220.0,23,assigned
ripencc,91.221.128.0,23,assigned
ripencc,91.194.102.0,23,assigned
ripencc,91.229.212.0,24,allocated
ripencc,91.198.134.0,24,assigned
ripencc,91.209.172.0,24,assigned
ripencc,91.208.203.0,24,assigned
ripencc,91.212.8.0,24,assigned
ripencc,91.216.188.0,24,assigned
ripencc,91.230.213.0,24,assigned
ripencc,91.246.14.0,24,assigned
ripencc,93.191.64.0,21,allocated
ripencc,94.128.0.0,15,allocated
ripencc,94.29.128.0,17,allocated
ripencc,94.187.192.0,18,allocated
ripencc,94.187.160.0,19,allocated
ripencc,95.66.0.0,17,allocated
ripencc,95.141.240.0,20,allocated
ripencc,139.141.0.0,16,assigned
ripencc,149.147.0.0,16,allocated
ripencc,161.252.0.0,16,assigned
ripencc,168.187.0.0,16,assigned
ripencc,171.25.224.0,24,assigned
ripencc,176.98.36.0,22,allocated
ripencc,176.97.212.0,24,allocated
ripencc,176.110.119.0,24,assigned
ripencc,178.53.0.0,16,allocated
ripencc,178.61.0.0,16,allocated
ripencc,178.161.0.0,17,allocated
ripencc,178.249.176.0,21,allocated
ripencc,185.75.56.0,22,allocated
ripencc,185.64.200.0,22,allocated
ripencc,185.48.188.0,22,allocated
ripencc,185.46.144.0,22,allocated
ripencc,185.41.216.0,22,allocated
ripencc,185.95.4.0,22,allocated
ripencc,185.33.124.0,22,allocated
ripencc,185.19.76.0,22,allocated
ripencc,185.16.4.0,22,allocated
ripencc,185.9.196.0,22,allocated
ripencc,185.36.176.0,22,allocated
ripencc,185.96.228.0,22,allocated
ripencc,185.170.116.0,22,allocated
ripencc,185.133.124.0,22,allocated
ripencc,185.206.96.0,22,allocated
ripencc,185.192.236.0,22,allocated
ripencc,185.187.176.0,22,allocated
ripencc,185.173.40.0,22,allocated
ripencc,185.166.92.0,22,allocated
ripencc,185.211.104.0,22,allocated
ripencc,185.150.216.0,22,allocated
ripencc,185.154.188.0,22,allocated
ripencc,185.133.168.0,22,allocated
ripencc,185.132.204.0,22,allocated
ripencc,185.146.240.0,22,allocated
ripencc,185.147.28.0,22,allocated
ripencc,185.142.104.0,22,allocated
ripencc,185.230.100.0,24,allocated
ripencc,185.1.129.0,24,assigned
ripencc,188.70.0.0,15,allocated
ripencc,188.236.0.0,16,allocated
ripencc,193.188.160.0,19,assigned
ripencc,193.188.142.0,20,assigned
ripencc,193.188.48.0,20,assigned
ripencc,193.32.228.0,22,allocated
ripencc,193.169.130.0,23,assigned
ripencc,193.108.142.0,23,assigned
ripencc,193.33.224.0,23,assigned
ripencc,193.200.40.0,23,assigned
ripencc,193.56.9.0,24,allocated
ripencc,193.107.14.0,24,allocated
ripencc,193.42.223.0,24,assigned
ripencc,193.109.215.0,24,assigned
ripencc,193.108.30.0,24,assigned
ripencc,193.105.56.0,24,assigned
ripencc,193.22.172.0,24,assigned
ripencc,194.54.192.0,19,allocated
ripencc,194.126.32.0,19,allocated
ripencc,194.54.224.0,19,allocated
ripencc,194.54.136.0,22,allocated
ripencc,194.31.57.0,24,assigned
ripencc,194.176.108.0,24,assigned
ripencc,195.39.128.0,18,allocated
ripencc,195.226.224.0,19,allocated
ripencc,195.88.222.0,23,assigned
ripencc,195.78.74.0,23,assigned
ripencc,195.254.170.0,23,assigned
ripencc,195.14.110.0,23,assigned
ripencc,195.114.31.0,24,allocated
ripencc,195.137.190.0,24,assigned
ripencc,195.137.174.0,24,assigned
ripencc,195.80.227.0,24,assigned
ripencc,196.1.69.0,24,assigned
ripencc,196.1.70.0,24,assigned
ripencc,212.43.0.0,19,allocated
ripencc,212.6.37.0,24,allocated
ripencc,213.189.64.0,19,allocated
ripencc,213.132.224.0,19,allocated
ripencc,213.34.192.0,19,allocated
ripencc,217.69.176.0,20,allocated
