region,ip,prefixlength,state
afrinic,41.57.64.0,20,allocated
afrinic,41.78.76.0,22,allocated
afrinic,41.79.28.0,22,allocated
afrinic,41.79.56.0,22,allocated
afrinic,41.79.188.0,22,allocated
afrinic,41.85.192.0,19,allocated
afrinic,41.190.32.0,19,allocated
afrinic,41.191.232.0,21,allocated
afrinic,41.220.16.0,20,allocated
afrinic,41.221.144.0,20,allocated
afrinic,102.128.76.0,22,allocated
afrinic,102.165.112.0,22,allocated
afrinic,102.177.72.0,22,allocated
afrinic,102.177.192.0,21,allocated
afrinic,102.215.144.0,22,allocated
afrinic,102.217.48.0,22,allocated
afrinic,102.218.12.0,22,allocated
afrinic,154.73.80.0,22,allocated
afrinic,154.119.80.0,20,allocated
afrinic,168.253.32.0,19,allocated
afrinic,169.239.24.0,22,allocated
afrinic,196.4.80.0,24,assigned
afrinic,196.27.96.0,19,allocated
afrinic,196.29.32.0,21,allocated
afrinic,196.41.88.0,24,assigned
afrinic,196.43.96.0,19,allocated
afrinic,196.43.199.0,24,assigned
afrinic,196.44.176.0,20,allocated
afrinic,196.49.46.0,24,assigned
afrinic,196.60.44.0,24,assigned
afrinic,196.201.1.0,24,assigned
afrinic,196.216.224.0,23,assigned
afrinic,196.220.96.0,19,assigned
afrinic,197.157.204.0,22,allocated
afrinic,197.221.224.0,19,allocated
