region,version,ip,prefixlength,state
lacnic,ipv4,45.70.228.0,22,allocated
lacnic,ipv4,45.70.240.0,22,allocated
lacnic,ipv4,45.180.120.0,22,allocated
lacnic,ipv4,45.225.42.0,24,allocated
lacnic,ipv4,45.228.156.0,24,allocated
lacnic,ipv4,45.234.88.0,22,allocated
lacnic,ipv4,45.236.140.0,22,allocated
lacnic,ipv4,131.161.148.0,22,allocated
lacnic,ipv4,131.255.40.0,22,allocated
lacnic,ipv4,138.97.156.0,22,allocated
lacnic,ipv4,138.99.120.0,22,allocated
lacnic,ipv4,138.99.208.0,22,allocated
lacnic,ipv4,138.99.216.0,22,allocated
lacnic,ipv4,138.185.76.0,22,allocated
lacnic,ipv4,138.204.168.0,22,allocated
lacnic,ipv4,160.238.136.0,22,allocated
lacnic,ipv4,167.249.200.0,22,allocated
lacnic,ipv4,168.90.244.0,22,allocated
lacnic,ipv4,168.195.76.0,22,allocated
lacnic,ipv4,168.197.208.0,22,allocated
lacnic,ipv4,168.227.36.0,22,allocated
lacnic,ipv4,170.0.180.0,22,allocated
lacnic,ipv4,170.247.220.0,22,allocated
lacnic,ipv4,170.254.16.0,22,allocated
lacnic,ipv4,179.42.192.0,18,allocated
lacnic,ipv4,179.51.252.0,22,allocated
lacnic,ipv4,179.60.144.0,21,allocated
lacnic,ipv4,179.63.216.0,21,allocated
lacnic,ipv4,181.177.64.0,18,allocated
lacnic,ipv4,181.233.124.0,22,allocated
lacnic,ipv4,186.2.160.0,20,allocated
lacnic,ipv4,186.65.88.0,22,allocated
lacnic,ipv4,190.99.80.0,21,allocated
lacnic,ipv4,190.102.96.0,22,allocated
lacnic,ipv4,190.102.112.0,21,allocated
lacnic,ipv4,190.115.16.0,20,allocated
lacnic,ipv4,190.124.40.0,22,allocated
lacnic,ipv4,190.197.0.0,18,allocated
lacnic,ipv4,190.197.64.0,18,allocated
lacnic,ipv4,190.211.145.0,24,allocated
lacnic,ipv4,190.211.146.0,23,allocated
lacnic,ipv4,190.211.148.0,24,allocated
lacnic,ipv4,191.97.80.0,21,allocated
lacnic,ipv4,200.10.194.0,24,assigned
lacnic,ipv4,200.32.192.0,19,allocated
lacnic,ipv4,200.32.224.0,19,allocated
lacnic,ipv4,200.123.208.0,21,allocated
lacnic,ipv6,2803:80::,32,allocated
lacnic,ipv6,2803:b4::,32,allocated
lacnic,ipv6,2800:410::,32,allocated
lacnic,ipv6,2803:160::,32,allocated
lacnic,ipv6,2803:2280::,32,allocated
lacnic,ipv6,2803:2840::,32,allocated
lacnic,ipv6,2803:3240::,32,allocated
lacnic,ipv6,2803:3d00::,32,allocated
lacnic,ipv6,2803:44c0::,32,allocated
lacnic,ipv6,2803:5d80::,32,allocated
lacnic,ipv6,2803:6480::,32,allocated
lacnic,ipv6,2803:7420::,32,allocated
lacnic,ipv6,2803:7900::,32,allocated
lacnic,ipv6,2803:7f20::,32,allocated
lacnic,ipv6,2803:8780::,32,allocated
lacnic,ipv6,2803:9880::,32,allocated
lacnic,ipv6,2803:98a0::,32,allocated
lacnic,ipv6,2803:9a00::,32,allocated
lacnic,ipv6,2803:9a40::,32,allocated
lacnic,ipv6,2803:a420::,32,allocated
lacnic,ipv6,2803:a8c0::,32,allocated
lacnic,ipv6,2803:b080::,32,allocated
lacnic,ipv6,2803:b720::,32,allocated
lacnic,ipv6,2803:d000::,32,allocated
lacnic,ipv6,2803:d520::,32,allocated
lacnic,ipv6,2803:d5c0::,32,allocated
lacnic,ipv6,2803:e510::,32,allocated
lacnic,ipv6,2803:f900::,32,allocated
ripencc,ipv4,2.56.44.0,22,allocated
ripencc,ipv4,2.59.8.0,22,allocated
ripencc,ipv4,5.253.160.0,22,allocated
ripencc,ipv4,37.49.224.0,21,allocated
ripencc,ipv4,45.67.176.0,22,allocated
ripencc,ipv4,45.136.44.0,22,allocated
ripencc,ipv4,45.143.220.0,22,allocated
ripencc,ipv4,45.145.76.0,22,allocated
ripencc,ipv4,45.151.24.0,22,allocated
ripencc,ipv4,46.102.152.0,24,allocated
ripencc,ipv4,46.102.252.0,23,allocated
ripencc,ipv4,46.183.216.0,21,allocated
ripencc,ipv4,77.81.120.0,23,allocated
ripencc,ipv4,77.247.108.0,22,allocated
ripencc,ipv4,82.115.15.0,24,allocated
ripencc,ipv4,83.150.236.0,22,allocated
ripencc,ipv4,84.38.129.0,24,allocated
ripencc,ipv4,84.38.130.0,23,allocated
ripencc,ipv4,84.38.132.0,22,allocated
ripencc,ipv4,85.204.74.0,24,allocated
ripencc,ipv4,85.209.136.0,22,allocated
ripencc,ipv4,86.104.15.0,24,allocated
ripencc,ipv4,86.104.28.0,23,allocated
ripencc,ipv4,86.105.1.0,24,allocated
ripencc,ipv4,86.105.5.0,24,allocated
ripencc,ipv4,86.105.18.0,24,allocated
ripencc,ipv4,86.105.227.0,24,allocated
ripencc,ipv4,86.105.235.0,24,allocated
ripencc,ipv4,86.106.93.0,24,allocated
