region,ip,prefixlength,state
afrinic,41.82.0.0,15,allocated
afrinic,41.214.0.0,17,allocated
afrinic,41.219.0.0,18,allocated
afrinic,41.208.128.0,18,allocated
afrinic,102.164.128.0,18,allocated
afrinic,102.36.136.0,22,assigned
afrinic,102.223.68.0,22,assigned
afrinic,102.214.191.0,24,allocated
afrinic,102.36.147.0,24,assigned
afrinic,154.124.0.0,15,allocated
afrinic,154.115.128.0,20,allocated
afrinic,154.65.32.0,21,allocated
afrinic,154.73.172.0,22,allocated
afrinic,160.0.128.0,18,allocated
afrinic,169.239.136.0,22,allocated
afrinic,196.207.192.0,18,allocated
afrinic,196.50.8.0,21,allocated
afrinic,196.250.200.0,22,allocated
afrinic,196.223.252.0,24,assigned
afrinic,196.1.93.0,24,assigned
afrinic,196.1.94.0,24,assigned
afrinic,196.1.95.0,24,assigned
afrinic,196.1.96.0,24,assigned
afrinic,196.1.97.0,24,assigned
afrinic,196.1.98.0,24,assigned
afrinic,196.1.99.0,24,assigned
afrinic,196.1.100.0,24,assigned
afrinic,196.49.42.0,24,assigned
afrinic,196.60.40.0,24,assigned
afrinic,196.1.92.0,24,assigned
afrinic,213.154.64.0,19,allocated
