region,ip,prefixlength,state
apnic,43.243.120.0,22,allocated
apnic,43.243.176.0,22,allocated
apnic,43.254.56.0,22,allocated
apnic,45.115.72.0,22,allocated
apnic,59.153.132.0,22,assigned
apnic,103.26.95.0,24,allocated
apnic,103.30.112.0,22,allocated
apnic,103.55.48.0,22,allocated
apnic,103.94.180.0,22,allocated
apnic,103.99.26.0,24,assigned
apnic,103.112.36.0,22,allocated
apnic,103.143.164.0,23,allocated
apnic,103.148.184.0,23,allocated
apnic,103.175.148.0,24,assigned
apnic,103.176.12.0,23,allocated
apnic,103.176.215.0,24,allocated
apnic,103.198.176.0,22,assigned
apnic,103.208.36.0,22,assigned
apnic,103.231.123.0,24,allocated
apnic,103.238.116.0,22,allocated
apnic,150.242.108.0,22,allocated
apnic,180.189.160.0,20,allocated
apnic,185.126.46.0,23,allocated
apnic,185.242.38.0,23,allocated
