region,version,ip,prefixlength,state
ripencc,ipv4,2.58.16.0,22,allocated
ripencc,ipv4,5.44.216.0,21,allocated
ripencc,ipv4,5.45.44.0,22,allocated
ripencc,ipv4,5.152.224.0,21,allocated
ripencc,ipv4,5.179.0.0,19,allocated
ripencc,ipv4,31.24.192.0,21,allocated
ripencc,ipv4,31.42.80.0,20,allocated
ripencc,ipv4,31.131.88.0,22,allocated
ripencc,ipv4,31.170.16.0,21,allocated
ripencc,ipv4,31.222.233.0,24,allocated
ripencc,ipv4,37.148.168.0,21,allocated
ripencc,ipv4,37.203.32.0,21,allocated
ripencc,ipv4,45.11.192.0,22,allocated
ripencc,ipv4,45.13.96.0,22,allocated
ripencc,ipv4,45.65.124.0,22,allocated
ripencc,ipv4,45.80.52.0,22,allocated
ripencc,ipv4,45.93.23.0,24,allocated
ripencc,ipv4,45.131.182.0,23,allocated
ripencc,ipv4,45.153.208.0,22,allocated
ripencc,ipv4,46.16.128.0,22,allocated
ripencc,ipv4,46.19.144.0,21,allocated
ripencc,ipv4,46.19.200.0,21,allocated
ripencc,ipv4,46.23.32.0,20,allocated
ripencc,ipv4,46.28.56.0,21,allocated
ripencc,ipv4,46.109.0.0,16,allocated
ripencc,ipv4,46.227.165.0,24,allocated
ripencc,ipv4,62.63.128.0,18,allocated
ripencc,ipv4,62.84.0.0,19,allocated
ripencc,ipv4,62.85.0.0,19,allocated
ripencc,ipv4,62.85.32.0,19,allocated
ripencc,ipv4,62.85.64.0,18,allocated
ripencc,ipv4,62.122.16.0,21,assigned
ripencc,ipv4,62.205.192.0,18,allocated
ripencc,ipv4,77.38.128.0,17,allocated
ripencc,ipv4,77.73.32.0,24,allocated
ripencc,ipv4,77.73.64.0,21,allocated
ripencc,ipv4,77.93.0.0,19,allocated
ripencc,ipv4,77.240.244.0,22,allocated
ripencc,ipv4,77.241.64.0,22,allocated
ripencc,ipv4,77.241.160.0,22,allocated
ripencc,ipv4,78.28.192.0,18,allocated
ripencc,ipv4,78.84.0.0,16,allocated
ripencc,ipv4,78.154.128.0,19,allocated
ripencc,ipv4,79.132.64.0,19,allocated
ripencc,ipv4,79.135.128.0,19,allocated
ripencc,ipv4,80.70.16.0,20,allocated
ripencc,ipv4,80.81.32.0,20,allocated
ripencc,ipv4,80.81.48.0,20,allocated
ripencc,ipv4,80.89.72.0,21,allocated
ripencc,ipv4,80.232.128.0,17,allocated
ripencc,ipv4,80.233.128.0,17,allocated
ripencc,ipv4,80.250.48.0,20,allocated
ripencc,ipv4,80.254.208.0,20,allocated
ripencc,ipv4,80.255.224.0,20,allocated
ripencc,ipv4,81.94.224.0,20,allocated
ripencc,ipv4,81.163.72.0,21,assigned
ripencc,ipv4,81.198.0.0,16,allocated
ripencc,ipv4,82.193.64.0,19,allocated
ripencc,ipv4,83.99.128.0,17,allocated
ripencc,ipv4,83.136.136.0,21,allocated
ripencc,ipv4,83.223.128.0,19,allocated
ripencc,ipv4,83.241.0.0,17,allocated
ripencc,ipv4,83.243.88.0,21,allocated
ripencc,ipv4,84.38.128.0,24,allocated
ripencc,ipv4,84.38.136.0,21,allocated
ripencc,ipv4,84.237.128.0,17,allocated
ripencc,ipv4,84.245.192.0,18,allocated
ripencc,ipv4,85.15.192.0,18,allocated
ripencc,ipv4,85.31.96.0,21,allocated
ripencc,ipv4,85.115.96.0,19,allocated
ripencc,ipv4,85.158.72.0,21,allocated
ripencc,ipv4,85.234.160.0,19,allocated
ripencc,ipv4,85.254.0.0,17,allocated
ripencc,ipv4,85.254.128.0,18,allocated
ripencc,ipv4,85.254.192.0,18,allocated
ripencc,ipv4,85.255.64.0,20,assigned
ripencc,ipv4,86.63.160.0,19,allocated
ripencc,ipv4,87.99.64.0,19,allocated
ripencc,ipv4,87.110.0.0,16,allocated
ripencc,ipv4,87.226.0.0,17,allocated
ripencc,ipv4,87.246.128.0,20,allocated
ripencc,ipv4,87.246.144.0,20,allocated
ripencc,ipv4,87.246.160.0,19,allocated
ripencc,ipv4,88.135.128.0,19,assigned
ripencc,ipv4,89.18.192.0,19,allocated
ripencc,ipv4,89.111.0.0,18,allocated
ripencc,ipv4,89.191.96.0,19,allocated
