region,version,ip,prefixlength,state
afrinic,ipv4,41.76.8.0,21,allocated
afrinic,ipv4,41.223.212.0,22,allocated
afrinic,ipv4,102.140.128.0,19,allocated
afrinic,ipv4,102.69.160.0,22,allocated
afrinic,ipv4,102.213.220.0,22,allocated
afrinic,ipv4,102.216.248.0,22,allocated
afrinic,ipv4,102.221.64.0,22,allocated
afrinic,ipv4,146.196.128.0,17,allocated
afrinic,ipv4,155.251.0.0,16,allocated
afrinic,ipv4,160.182.0.0,15,allocated
afrinic,ipv4,196.223.144.0,21,allocated
afrinic,ipv4,196.46.232.0,21,allocated
afrinic,ipv4,196.223.34.0,24,assigned
afrinic,ipv4,196.49.1.0,24,assigned
afrinic,ipv4,197.255.192.0,20,allocated
afrinic,ipv4,197.242.128.0,20,allocated
afrinic,ipv4,197.231.128.0,21,allocated
afrinic,ipv4,197.148.72.0,21,allocated
afrinic,ipv4,197.231.204.0,22,allocated
afrinic,ipv4,212.60.64.0,19,allocated
afrinic,ipv6,2c0f:4c00::,32,allocated
afrinic,ipv6,2c0f:6780::,32,allocated
afrinic,ipv6,2c0f:f890::,32,allocated
afrinic,ipv6,2c0f:fcb8::,32,allocated
afrinic,ipv6,2c0f:fd08::,32,allocated
afrinic,ipv6,2001:43f8:970::,48,assigned
