region,version,ip,prefixlength,state
ripencc,ipv4,95.85.96.0,19,allocated
ripencc,ipv4,103.220.0.0,22,allocated
ripencc,ipv4,119.235.112.0,20,allocated
ripencc,ipv4,177.93.143.0,24,allocated
ripencc,ipv4,185.246.72.0,22,allocated
ripencc,ipv4,185.69.184.0,22,allocated
ripencc,ipv4,216.250.8.0,21,allocated
ripencc,ipv4,217.174.224.0,20,allocated
ripencc,ipv6,2a05:2180::,29,allocated
