region,version,ip,prefixlength,state
afrinic,ipv4,102.223.120.0,22,allocated
afrinic,ipv4,164.160.136.0,22,allocated
afrinic,ipv4,197.255.224.0,20,allocated
afrinic,ipv6,2c0f:f2c8::,32,allocated
afrinic,ipv6,2c0f:f560::,32,allocated
