region,version,ip,prefixlength,state
arin,ipv4,23.132.144.0,24,allocated
arin,ipv4,23.176.240.0,24,allocated
arin,ipv4,69.50.64.0,20,allocated
arin,ipv4,69.57.224.0,19,allocated
arin,ipv4,76.76.160.0,19,allocated
arin,ipv4,162.210.156.0,22,allocated
arin,ipv4,162.222.84.0,22,allocated
arin,ipv4,162.252.188.0,22,allocated
arin,ipv4,170.39.108.0,22,allocated
arin,ipv4,192.64.120.0,22,allocated
arin,ipv4,199.16.56.0,22,allocated
arin,ipv4,199.48.204.0,22,allocated
arin,ipv4,199.189.112.0,22,allocated
arin,ipv4,204.16.112.0,22,allocated
arin,ipv4,205.217.224.0,19,allocated
arin,ipv4,206.83.13.0,24,allocated
arin,ipv4,206.214.0.0,19,allocated
arin,ipv4,208.83.80.0,21,allocated
arin,ipv4,209.59.64.0,18,allocated
arin,ipv4,216.48.96.0,22,allocated
arin,ipv6,2605:9e40::,32,allocated
arin,ipv6,2620:6f:2000::,48,allocated
arin,ipv6,2620:95:a000::,48,allocated
ripencc,ipv4,46.19.184.0,21,allocated
ripencc,ipv4,77.239.224.0,19,allocated
ripencc,ipv4,91.108.0.0,18,allocated
ripencc,ipv4,91.212.88.0,24,allocated
ripencc,ipv4,92.62.48.0,20,allocated
ripencc,ipv4,94.124.176.0,21,allocated
ripencc,ipv4,94.229.96.0,20,allocated
ripencc,ipv4,95.140.80.0,20,allocated
ripencc,ipv4,95.161.0.0,17,allocated
ripencc,ipv4,95.161.128.0,21,allocated
ripencc,ipv4,95.161.136.0,22,allocated
ripencc,ipv4,95.161.240.0,20,allocated
ripencc,ipv4,109.239.128.0,20,allocated
ripencc,ipv4,149.154.160.0,20,allocated
ripencc,ipv4,185.51.60.0,22,allocated
ripencc,ipv4,185.182.12.0,22,allocated
ripencc,ipv4,188.65.64.0,21,allocated
ripencc,ipv4,212.232.64.0,20,allocated
ripencc,ipv4,213.21.0.0,19,allocated
ripencc,ipv4,213.21.48.0,20,allocated
ripencc,ipv6,2001:b28::,32,allocated
ripencc,ipv6,2a02:1e0::,29,allocated
ripencc,ipv6,2a00:11d8::,32,allocated
