region,ip,prefixlength,state
ripencc,31.193.32.0,21,allocated
ripencc,45.65.80.0,22,allocated
ripencc,77.242.208.0,20,allocated
ripencc,89.186.32.0,19,allocated
ripencc,91.234.215.0,24,assigned
ripencc,91.223.220.0,24,assigned
ripencc,94.232.112.0,21,assigned
ripencc,109.233.80.0,21,allocated
ripencc,109.235.104.0,21,allocated
ripencc,185.21.116.0,22,allocated
ripencc,185.45.40.0,22,allocated
ripencc,185.62.32.0,22,allocated
ripencc,185.86.60.0,22,allocated
ripencc,185.146.128.0,22,allocated
ripencc,185.168.168.0,22,allocated
ripencc,185.45.68.0,22,allocated
ripencc,185.21.132.0,24,allocated
ripencc,192.145.48.0,22,allocated
ripencc,194.183.64.0,19,allocated
ripencc,194.0.27.0,24,assigned
