region,version,ip,prefixlength,state
apnic,ipv4,103.43.204.0,23,allocated
apnic,ipv4,203.12.249.0,24,assigned
apnic,ipv4,203.17.240.0,22,assigned
apnic,ipv4,203.142.221.0,24,assigned
apnic,ipv6,2001:df0:20c::,48,assigned
