region,version,ip,prefixlength,state
lacnic,ipv4,45.185.20.0,22,allocated
lacnic,ipv4,45.234.164.0,22,allocated
lacnic,ipv4,45.237.88.0,22,allocated
lacnic,ipv4,64.28.128.0,20,assigned
lacnic,ipv4,131.72.76.0,22,allocated
lacnic,ipv4,131.100.36.0,22,allocated
lacnic,ipv4,131.100.160.0,22,allocated
lacnic,ipv4,131.221.28.0,22,allocated
lacnic,ipv4,138.59.24.0,22,allocated
lacnic,ipv4,138.94.240.0,22,allocated
lacnic,ipv4,143.0.172.0,22,allocated
lacnic,ipv4,143.137.192.0,22,allocated
lacnic,ipv4,161.0.112.0,21,allocated
lacnic,ipv4,161.0.224.0,19,allocated
lacnic,ipv4,168.195.120.0,22,allocated
lacnic,ipv4,170.0.244.0,22,allocated
lacnic,ipv4,170.82.208.0,22,allocated
lacnic,ipv4,170.82.216.0,22,allocated
lacnic,ipv4,170.84.8.0,22,allocated
lacnic,ipv4,170.246.160.0,22,allocated
lacnic,ipv4,179.0.28.0,24,assigned
lacnic,ipv4,179.60.212.0,22,allocated
lacnic,ipv4,181.118.32.0,19,allocated
lacnic,ipv4,181.188.0.0,17,allocated
lacnic,ipv4,186.44.0.0,15,allocated
lacnic,ipv4,186.96.208.0,20,allocated
lacnic,ipv4,186.195.248.0,22,allocated
lacnic,ipv4,190.6.224.0,20,allocated
lacnic,ipv4,190.58.0.0,16,allocated
lacnic,ipv4,190.59.0.0,16,allocated
lacnic,ipv4,190.83.128.0,17,allocated
lacnic,ipv4,190.93.0.0,19,allocated
lacnic,ipv4,190.93.64.0,18,allocated
lacnic,ipv4,190.97.96.0,20,allocated
lacnic,ipv4,190.213.0.0,18,allocated
lacnic,ipv4,190.213.64.0,18,allocated
lacnic,ipv4,190.213.128.0,17,allocated
lacnic,ipv4,196.3.132.0,22,allocated
lacnic,ipv4,196.3.136.0,21,allocated
lacnic,ipv4,196.3.144.0,22,allocated
lacnic,ipv4,196.29.64.0,19,allocated
lacnic,ipv4,196.32.32.0,19,allocated
lacnic,ipv4,200.1.104.0,21,allocated
lacnic,ipv4,200.3.176.0,21,allocated
lacnic,ipv4,200.7.88.0,21,allocated
lacnic,ipv4,200.9.216.0,23,assigned
lacnic,ipv4,200.9.218.0,24,assigned
lacnic,ipv4,200.12.240.0,21,allocated
lacnic,ipv4,200.108.0.0,20,allocated
lacnic,ipv4,200.108.16.0,20,allocated
lacnic,ipv4,200.125.160.0,21,allocated
lacnic,ipv4,201.221.64.0,20,allocated
lacnic,ipv4,201.221.80.0,20,allocated
lacnic,ipv4,201.238.64.0,19,allocated
lacnic,ipv4,201.238.96.0,20,allocated
lacnic,ipv4,201.238.112.0,21,allocated
lacnic,ipv4,201.238.120.0,22,allocated
lacnic,ipv4,201.238.124.0,22,allocated
lacnic,ipv4,209.94.192.0,19,allocated
lacnic,ipv6,2800:70::,32,allocated
lacnic,ipv6,2800:180::,32,allocated
lacnic,ipv6,2800:420::,30,allocated
lacnic,ipv6,2800:e00::,28,allocated
lacnic,ipv6,2801:0:40::,48,assigned
lacnic,ipv6,2803:1500::,32,allocated
lacnic,ipv6,2803:1b80::,32,allocated
lacnic,ipv6,2803:35e0::,32,allocated
lacnic,ipv6,2803:4680::,32,allocated
lacnic,ipv6,2803:90a0::,32,allocated
lacnic,ipv6,2803:9360::,32,allocated
lacnic,ipv6,2803:cd80::,32,allocated
lacnic,ipv6,2801:1d:4000::,48,assigned
