region,ip,prefixlength,state
ripencc,2a03::,32,allocated
ripencc,2a01:8::,29,allocated
ripencc,2a01:10::,29,allocated
ripencc,2001:690::,29,allocated
ripencc,2001:818::,29,allocated
ripencc,2001:8a0::,29,allocated
ripencc,2001:a40::,29,allocated
ripencc,2a02:138::,32,allocated
ripencc,2a02:740::,32,allocated
ripencc,2a02:818::,29,allocated
ripencc,2a02:870::,29,allocated
ripencc,2a02:8f0::,32,allocated
ripencc,2a03:da0::,32,allocated
ripencc,2a10:3c0::,29,allocated
ripencc,2a11:c00::,29,allocated
ripencc,2a13:580::,29,allocated
ripencc,2001:1588::,29,allocated
ripencc,2001:15d8::,29,allocated
ripencc,2001:4cc0::,32,allocated
ripencc,2001:7f8:a::,48,assigned
ripencc,2a00:1650::,29,allocated
ripencc,2a00:1c60::,32,allocated
ripencc,2a00:bc20::,32,allocated
ripencc,2a00:c560::,29,allocated
ripencc,2a00:d180::,29,allocated
ripencc,2a00:fa00::,32,allocated
ripencc,2a01:b020::,32,allocated
ripencc,2a02:26c8::,32,allocated
ripencc,2a02:27e0::,32,allocated
ripencc,2a02:2a60::,32,allocated
ripencc,2a03:3f60::,32,allocated
ripencc,2a03:6420::,32,allocated
ripencc,2a03:73c0::,32,allocated
ripencc,2a03:84e0::,32,allocated
ripencc,2a03:8bc0::,32,allocated
ripencc,2a03:9c80::,32,allocated
ripencc,2a04:53c0::,29,allocated
ripencc,2a04:6d80::,29,allocated
ripencc,2a04:8940::,29,allocated
ripencc,2a04:e040::,29,allocated
ripencc,2a05:7540::,29,allocated
ripencc,2a05:7800::,29,allocated
ripencc,2a05:9f00::,29,allocated
ripencc,2a05:a040::,29,allocated
ripencc,2a05:c800::,29,allocated
ripencc,2a05:df40::,29,allocated
ripencc,2a06:2000::,29,allocated
ripencc,2a06:cdc0::,29,allocated
ripencc,2a06:e640::,29,allocated
ripencc,2a07:4f40::,29,allocated
ripencc,2a09:2840::,29,allocated
ripencc,2a09:5640::,32,allocated
ripencc,2a09:58c0::,32,allocated
ripencc,2a09:5b00::,29,allocated
ripencc,2a09:be41::,32,allocated
ripencc,2a09:be42::,31,allocated
ripencc,2a09:be44::,30,allocated
ripencc,2a0a:36c0::,29,allocated
ripencc,2a0a:5b00::,29,allocated
ripencc,2a0a:9000::,29,allocated
ripencc,2a0a:e3c0::,29,allocated
ripencc,2a0b:94c0::,32,allocated
ripencc,2a0b:c1c0::,29,allocated
ripencc,2a0b:e640::,29,allocated
ripencc,2a0b:e740::,29,allocated
ripencc,2a0b:fc00::,29,allocated
ripencc,2a0c:3840::,29,allocated
ripencc,2a0c:c2c0::,29,allocated
ripencc,2a0d:2340::,29,allocated
ripencc,2a0d:3b80::,29,allocated
ripencc,2a0d:7200::,29,allocated
ripencc,2a0d:82c0::,29,allocated
ripencc,2a0d:e300::,29,allocated
ripencc,2a0d:f600::,29,allocated
ripencc,2a0e:1f40::,29,allocated
ripencc,2a0e:48c0::,29,allocated
ripencc,2a0e:5f00::,29,allocated
ripencc,2a0e:bc00::,29,allocated
ripencc,2a0e:ec00::,30,allocated
ripencc,2a0e:ec04::,31,allocated
ripencc,2a0f:2540::,29,allocated
ripencc,2a0f:7700::,29,allocated
ripencc,2a0f:8900::,29,allocated
ripencc,2a0f:c440::,29,allocated
ripencc,2a0f:c700::,29,allocated
ripencc,2a0f:d300::,29,allocated
ripencc,2a10:5000::,29,allocated
ripencc,2a10:7b40::,29,allocated
ripencc,2a10:a4c0::,29,allocated
ripencc,2a10:b280::,29,allocated
ripencc,2a10:e440::,32,allocated
ripencc,2a10:ee40::,29,allocated
ripencc,2a11:9ec0::,29,allocated
ripencc,2a11:bd80::,30,allocated
ripencc,2a12:26c0::,29,allocated
ripencc,2a12:49c0::,29,allocated
ripencc,2a13:3fc0::,29,allocated
ripencc,2a13:67c0::,29,allocated
ripencc,2001:7f8:c7::,48,assigned
ripencc,2001:678:514::,48,assigned
ripencc,2001:67c:13ec::,48,assigned
ripencc,2001:67c:2d44::,48,assigned
