region,version,ip,prefixlength,state
afrinic,ipv4,41.78.84.0,22,allocated
afrinic,ipv4,41.223.132.0,22,allocated
afrinic,ipv4,41.191.248.0,22,allocated
afrinic,ipv4,102.143.0.0,17,allocated
afrinic,ipv4,102.22.104.0,22,allocated
afrinic,ipv4,102.23.140.0,22,allocated
afrinic,ipv4,102.176.188.0,22,allocated
afrinic,ipv4,102.223.168.0,22,allocated
afrinic,ipv4,102.216.238.0,23,allocated
afrinic,ipv4,102.223.154.0,23,allocated
afrinic,ipv4,102.220.249.0,24,allocated
afrinic,ipv4,160.19.152.0,22,allocated
afrinic,ipv4,160.20.112.0,22,allocated
afrinic,ipv4,165.73.236.0,22,allocated
afrinic,ipv4,169.239.244.0,22,allocated
afrinic,ipv4,169.239.196.0,22,allocated
afrinic,ipv4,196.216.220.0,23,assigned
afrinic,ipv4,196.43.229.0,24,assigned
afrinic,ipv4,196.223.10.0,24,assigned
afrinic,ipv4,197.215.0.0,17,allocated
afrinic,ipv4,197.157.232.0,22,allocated
afrinic,ipv6,2c0f:3000::,32,allocated
afrinic,ipv6,2c0f:eaf8::,32,allocated
afrinic,ipv6,2c0f:eb60::,32,allocated
afrinic,ipv6,2c0f:eeb0::,32,allocated
afrinic,ipv6,2001:43f8:b0::,48,assigned
afrinic,ipv6,2001:43f8:a90::,48,assigned
