region,ip,prefixlength,state
apnic,43.229.124.0,22,allocated
apnic,43.230.208.0,24,assigned
apnic,43.241.136.0,22,allocated
apnic,45.64.248.0,22,allocated
apnic,103.7.252.0,22,allocated
apnic,103.29.224.0,22,allocated
apnic,103.71.40.0,22,allocated
apnic,103.78.111.0,24,assigned
apnic,103.78.116.0,23,assigned
apnic,103.80.108.0,22,allocated
apnic,103.97.87.0,24,assigned
apnic,103.117.80.0,24,assigned
apnic,103.119.126.0,24,assigned
apnic,103.127.254.0,24,assigned
apnic,103.129.62.0,23,assigned
apnic,103.133.216.0,22,allocated
apnic,103.151.231.0,24,assigned
apnic,103.161.248.0,23,allocated
apnic,103.166.42.0,23,allocated
apnic,103.179.206.0,23,allocated
apnic,103.197.176.0,22,allocated
apnic,103.245.240.0,22,allocated
apnic,103.252.84.0,24,assigned
apnic,118.103.136.0,21,allocated
apnic,119.2.96.0,19,allocated
apnic,202.89.24.0,21,allocated
apnic,202.144.128.0,19,allocated
apnic,220.158.236.0,22,allocated
