region,ip,prefixlength,state
arin,2001:508::,32,allocated
arin,2604:140::,32,allocated
arin,2605:e80::,32,allocated
arin,2606:480::,32,allocated
arin,2606:b80::,32,allocated
arin,2001:4910::,32,allocated
arin,2606:1ec0::,32,allocated
arin,2606:9e00::,32,allocated
arin,2607:18c0::,32,allocated
ripencc,2a00:1378::,32,allocated
ripencc,2a0a:1a40::,32,allocated
