region,ip,prefixlength,state
apnic,43.225.40.0,22,assigned
apnic,43.225.136.0,22,assigned
apnic,43.251.128.0,22,assigned
apnic,45.126.140.0,22,assigned
apnic,45.127.140.0,22,allocated
apnic,58.97.144.0,20,allocated
apnic,61.6.192.0,18,allocated
apnic,103.4.188.0,22,assigned
apnic,103.12.208.0,23,assigned
apnic,103.16.120.0,22,assigned
apnic,103.17.24.0,22,assigned
apnic,103.18.172.0,22,assigned
apnic,103.20.24.0,22,allocated
apnic,103.42.208.0,22,allocated
apnic,103.139.109.0,24,assigned
apnic,103.162.82.0,24,allocated
apnic,103.170.170.0,24,allocated
apnic,103.224.96.0,22,assigned
apnic,103.230.64.0,22,assigned
apnic,118.103.248.0,21,allocated
apnic,119.160.128.0,18,allocated
apnic,139.5.184.0,22,assigned
apnic,156.31.0.0,16,allocated
apnic,158.161.0.0,16,allocated
apnic,185.8.100.0,22,allocated
apnic,185.100.40.0,22,allocated
apnic,192.94.122.0,24,assigned
apnic,195.128.4.0,22,allocated
apnic,202.12.26.0,24,assigned
apnic,202.59.230.0,24,assigned
apnic,202.86.24.0,21,allocated
apnic,202.90.36.0,24,assigned
apnic,202.93.208.0,20,allocated
apnic,202.152.64.0,19,allocated
apnic,202.160.0.0,21,allocated
apnic,202.160.8.0,21,allocated
apnic,202.160.16.0,20,allocated
apnic,202.160.32.0,20,allocated
