region,ip,prefixlength,state
afrinic,41.78.136.0,22,allocated
afrinic,41.207.160.0,19,allocated
afrinic,80.248.64.0,20,allocated
afrinic,102.64.128.0,17,allocated
afrinic,102.164.224.0,20,allocated
afrinic,102.176.252.0,22,assigned
afrinic,102.217.12.0,22,allocated
afrinic,102.219.236.0,22,allocated
afrinic,154.70.80.0,20,allocated
afrinic,156.38.64.0,19,allocated
afrinic,160.242.192.0,18,allocated
afrinic,196.49.44.0,24,assigned
afrinic,196.60.42.0,24,assigned
afrinic,196.168.0.0,14,allocated
afrinic,197.148.96.0,19,allocated
