region,ip,prefixlength,state
afrinic,41.86.32.0,19,allocated
afrinic,41.203.240.0,20,allocated
afrinic,41.220.96.0,20,allocated
afrinic,41.79.60.0,22,allocated
afrinic,41.191.120.0,22,allocated
afrinic,41.222.204.0,22,allocated
afrinic,41.223.204.0,22,allocated
afrinic,41.223.216.0,22,allocated
afrinic,45.220.64.0,18,allocated
afrinic,45.221.64.0,21,allocated
afrinic,102.135.0.0,17,allocated
afrinic,102.223.116.0,22,allocated
afrinic,102.223.72.0,22,allocated
afrinic,102.222.76.0,22,allocated
afrinic,102.220.88.0,22,allocated
afrinic,102.141.236.0,22,allocated
afrinic,102.141.200.0,22,allocated
afrinic,102.130.48.0,22,allocated
afrinic,102.128.164.0,22,allocated
afrinic,102.164.48.0,22,allocated
afrinic,102.219.181.0,24,allocated
afrinic,137.63.0.0,17,allocated
afrinic,154.192.0.0,11,allocated
afrinic,154.80.0.0,12,allocated
afrinic,154.70.160.0,19,allocated
afrinic,154.73.48.0,22,allocated
afrinic,156.224.0.0,11,allocated
afrinic,156.0.200.0,22,allocated
afrinic,160.119.64.0,20,allocated
afrinic,160.119.88.0,21,allocated
afrinic,160.119.200.0,22,allocated
afrinic,165.231.0.0,16,allocated
afrinic,168.80.0.0,15,assigned
afrinic,169.239.128.0,22,allocated
afrinic,169.239.20.0,22,allocated
afrinic,169.239.200.0,22,allocated
afrinic,169.239.204.0,22,allocated
afrinic,169.239.152.0,22,allocated
afrinic,196.16.0.0,14,assigned
afrinic,196.242.0.0,15,allocated
afrinic,196.240.0.0,15,allocated
afrinic,196.247.0.0,16,allocated
afrinic,196.245.0.0,16,allocated
afrinic,196.244.0.0,16,allocated
afrinic,196.199.0.0,16,allocated
afrinic,196.198.0.0,16,allocated
afrinic,196.197.0.0,16,allocated
afrinic,196.59.0.0,16,allocated
afrinic,196.58.0.0,16,allocated
afrinic,196.57.0.0,16,allocated
afrinic,196.56.0.0,16,allocated
afrinic,196.48.0.0,16,allocated
afrinic,196.196.0.0,16,allocated
afrinic,196.61.128.0,18,allocated
afrinic,196.251.64.0,18,allocated
afrinic,196.61.192.0,20,allocated
afrinic,196.1.120.0,21,allocated
afrinic,196.61.64.0,22,allocated
afrinic,196.251.244.0,22,allocated
afrinic,196.46.148.0,22,allocated
afrinic,196.223.43.0,24,assigned
afrinic,196.13.208.0,24,assigned
afrinic,196.49.11.0,24,assigned
afrinic,197.158.192.0,18,allocated
afrinic,197.157.96.0,19,allocated
afrinic,197.234.0.0,20,allocated
afrinic,197.231.208.0,22,allocated
afrinic,197.234.240.0,22,allocated
apnic,103.211.216.0,22,allocated
apnic,103.151.102.0,23,allocated
apnic,103.163.52.0,23,allocated
apnic,103.148.140.0,23,allocated
apnic,103.142.232.0,23,allocated
apnic,116.206.104.0,22,allocated
apnic,193.119.0.0,19,allocated
apnic,202.128.108.0,23,assigned
ripencc,2.56.100.0,22,allocated
ripencc,2.59.20.0,22,allocated
ripencc,2.56.10.0,24,allocated
ripencc,5.252.116.0,22,allocated
ripencc,5.181.40.0,22,allocated
ripencc,5.180.136.0,22,allocated
ripencc,5.183.209.0,24,allocated
ripencc,37.139.132.0,22,allocated
ripencc,37.156.68.0,24,allocated
ripencc,37.228.128.0,24,allocated
ripencc,37.228.129.0,24,allocated
ripencc,45.140.12.0,22,allocated
ripencc,45.142.116.0,22,allocated
ripencc,45.142.120.0,22,allocated
ripencc,45.145.12.0,22,allocated
ripencc,45.145.56.0,22,allocated
ripencc,45.146.128.0,22,allocated
ripencc,45.141.176.0,22,allocated
ripencc,45.140.248.0,22,allocated
ripencc,45.142.28.0,22,allocated
ripencc,45.139.84.0,22,allocated
ripencc,45.146.88.0,22,allocated
ripencc,45.137.104.0,22,allocated
ripencc,45.137.84.0,22,allocated
ripencc,45.146.180.0,22,allocated
ripencc,45.137.80.0,22,allocated
ripencc,45.137.60.0,22,allocated
ripencc,45.137.40.0,22,allocated
ripencc,45.136.228.0,22,allocated
ripencc,45.136.172.0,22,allocated
ripencc,45.135.36.0,22,allocated
ripencc,45.138.72.0,22,allocated
ripencc,45.147.28.0,22,allocated
ripencc,45.152.200.0,22,allocated
ripencc,45.147.180.0,22,allocated
ripencc,45.159.144.0,22,allocated
ripencc,45.158.196.0,22,allocated
ripencc,45.158.184.0,22,allocated
ripencc,45.157.120.0,22,allocated
ripencc,45.157.36.0,22,allocated
ripencc,45.155.200.0,22,allocated
ripencc,45.155.68.0,22,allocated
ripencc,45.154.244.0,22,allocated
ripencc,45.154.228.0,22,allocated
ripencc,45.147.100.0,22,allocated
ripencc,45.154.84.0,22,allocated
ripencc,45.153.216.0,22,allocated
ripencc,45.153.20.0,22,allocated
ripencc,45.152.208.0,22,allocated
ripencc,45.134.184.0,22,allocated
ripencc,45.152.196.0,22,allocated
ripencc,45.151.104.0,22,allocated
ripencc,45.151.100.0,22,allocated
ripencc,45.149.144.0,22,allocated
ripencc,45.148.100.0,22,allocated
ripencc,45.154.56.0,22,allocated
ripencc,45.133.244.0,22,allocated
ripencc,45.144.64.0,22,allocated
