region,ip,prefixlength,state
ripencc,2.56.0.0,22,allocated
ripencc,2.57.152.0,22,allocated
ripencc,2.57.212.0,22,allocated
ripencc,2.58.60.0,22,allocated
ripencc,2.59.204.0,22,allocated
ripencc,5.32.168.0,21,allocated
ripencc,5.56.64.0,18,allocated
ripencc,5.180.4.0,22,allocated
ripencc,5.180.112.0,22,allocated
ripencc,5.181.156.0,22,allocated
ripencc,5.182.28.0,22,allocated
ripencc,5.252.168.0,22,allocated
ripencc,5.252.176.0,22,allocated
ripencc,5.253.228.0,22,allocated
ripencc,31.31.0.0,19,allocated
ripencc,31.131.0.0,21,assigned
ripencc,31.210.169.0,24,allocated
ripencc,31.222.238.0,24,allocated
ripencc,37.26.128.0,20,allocated
ripencc,37.34.96.0,19,allocated
ripencc,37.44.214.0,24,allocated
ripencc,37.72.133.0,24,allocated
ripencc,37.75.16.0,20,allocated
ripencc,37.75.64.0,18,allocated
ripencc,37.77.144.0,24,allocated
ripencc,37.233.0.0,18,allocated
ripencc,37.246.0.0,16,allocated
ripencc,45.10.12.0,22,allocated
ripencc,45.15.64.0,22,allocated
ripencc,45.15.224.0,22,allocated
ripencc,45.15.244.0,22,allocated
ripencc,45.67.116.0,22,allocated
ripencc,45.67.196.0,22,allocated
ripencc,45.67.228.0,22,allocated
ripencc,45.81.252.0,22,allocated
ripencc,45.82.168.0,22,allocated
ripencc,45.83.12.0,22,allocated
ripencc,45.83.176.0,22,allocated
ripencc,45.86.16.0,22,allocated
ripencc,45.86.20.0,22,allocated
ripencc,45.88.124.0,22,allocated
ripencc,45.89.44.0,22,allocated
ripencc,45.90.184.0,22,allocated
ripencc,45.91.84.0,22,allocated
ripencc,45.95.11.0,24,allocated
ripencc,45.95.88.0,22,allocated
ripencc,45.128.20.0,22,allocated
ripencc,45.137.228.0,22,allocated
ripencc,45.140.32.0,22,allocated
ripencc,45.142.15.0,24,allocated
ripencc,45.143.44.0,22,allocated
ripencc,45.143.252.0,22,allocated
ripencc,45.144.32.0,22,allocated
ripencc,45.145.40.0,22,allocated
ripencc,45.145.176.0,22,allocated
ripencc,45.149.160.0,22,allocated
ripencc,45.150.44.0,22,allocated
ripencc,45.150.168.0,22,allocated
ripencc,45.150.180.0,22,allocated
