region,version,ip,prefixlength,state
ripencc,ipv4,46.172.224.0,19,allocated
ripencc,ipv4,46.175.156.0,22,allocated
ripencc,ipv4,80.80.84.0,22,allocated
ripencc,ipv4,80.80.92.0,22,allocated
ripencc,ipv4,85.94.160.0,19,allocated
ripencc,ipv4,89.150.8.0,21,allocated
ripencc,ipv4,89.150.4.0,22,allocated
ripencc,ipv4,89.150.2.0,23,allocated
ripencc,ipv4,91.187.64.0,19,allocated
ripencc,ipv4,94.125.138.0,23,allocated
ripencc,ipv4,94.125.140.0,23,allocated
ripencc,ipv4,109.111.96.0,19,allocated
ripencc,ipv4,185.33.0.0,22,allocated
ripencc,ipv4,185.87.36.0,22,allocated
ripencc,ipv4,185.87.40.0,22,allocated
ripencc,ipv4,185.87.44.0,22,allocated
ripencc,ipv4,185.132.200.0,22,allocated
ripencc,ipv4,185.194.56.0,22,allocated
ripencc,ipv4,185.4.52.0,22,allocated
ripencc,ipv4,188.241.26.0,23,allocated
ripencc,ipv4,194.158.64.0,19,allocated
ripencc,ipv6,2a02:8060::,31,allocated
