region,version,ip,prefixlength,state
afrinic,ipv4,41.82.0.0,15,allocated
afrinic,ipv4,41.208.128.0,18,allocated
afrinic,ipv4,41.214.0.0,17,allocated
afrinic,ipv4,41.219.0.0,18,allocated
afrinic,ipv4,102.36.136.0,22,assigned
afrinic,ipv4,102.36.147.0,24,assigned
afrinic,ipv4,102.164.128.0,18,allocated
afrinic,ipv4,102.214.191.0,24,allocated
afrinic,ipv4,102.223.68.0,22,assigned
afrinic,ipv4,154.65.32.0,21,allocated
afrinic,ipv4,154.73.172.0,22,allocated
afrinic,ipv4,154.115.128.0,20,allocated
afrinic,ipv4,154.124.0.0,15,allocated
afrinic,ipv4,160.0.128.0,18,allocated
afrinic,ipv4,169.239.136.0,22,allocated
afrinic,ipv4,196.1.92.0,24,assigned
afrinic,ipv4,196.1.93.0,24,assigned
afrinic,ipv4,196.1.94.0,24,assigned
afrinic,ipv4,196.1.95.0,24,assigned
afrinic,ipv4,196.1.96.0,24,assigned
afrinic,ipv4,196.1.97.0,24,assigned
afrinic,ipv4,196.1.98.0,24,assigned
afrinic,ipv4,196.1.99.0,24,assigned
afrinic,ipv4,196.1.100.0,24,assigned
afrinic,ipv4,196.49.42.0,24,assigned
afrinic,ipv4,196.50.8.0,21,allocated
afrinic,ipv4,196.60.40.0,24,assigned
afrinic,ipv4,196.207.192.0,18,allocated
afrinic,ipv4,196.223.252.0,24,assigned
afrinic,ipv4,196.250.200.0,22,allocated
afrinic,ipv4,213.154.64.0,19,allocated
afrinic,ipv6,2001:4278::,32,allocated
afrinic,ipv6,2c0f:e960::,32,allocated
afrinic,ipv6,2c0f:ee50::,32,allocated
afrinic,ipv6,2c0f:ee80::,32,allocated
afrinic,ipv6,2c0f:f040::,32,allocated
afrinic,ipv6,2001:43f8:cf0::,48,assigned
afrinic,ipv6,2001:43f8:cf1::,48,assigned
afrinic,ipv6,2001:43f8:1400::,48,assigned
afrinic,ipv6,2001:43f8:1610::,48,assigned
