region,version,ip,prefixlength,state
apnic,ipv4,27.109.128.0,17,allocated
apnic,ipv4,43.247.24.0,22,allocated
apnic,ipv4,45.64.20.0,22,allocated
apnic,ipv4,45.123.200.0,22,allocated
apnic,ipv4,60.246.0.0,16,allocated
apnic,ipv4,103.5.218.0,23,allocated
apnic,ipv4,103.96.60.0,22,allocated
apnic,ipv4,103.115.140.0,22,allocated
apnic,ipv4,103.143.92.0,23,allocated
apnic,ipv4,103.192.44.0,22,allocated
apnic,ipv4,103.233.188.0,22,allocated
apnic,ipv4,103.237.100.0,22,allocated
apnic,ipv4,103.237.124.0,22,allocated
apnic,ipv4,113.52.64.0,18,allocated
apnic,ipv4,116.193.8.0,21,allocated
apnic,ipv4,122.100.128.0,18,allocated
apnic,ipv4,122.100.192.0,19,allocated
apnic,ipv4,122.100.224.0,19,allocated
apnic,ipv4,123.253.200.0,22,allocated
apnic,ipv4,125.31.0.0,18,allocated
apnic,ipv4,161.64.0.0,16,allocated
apnic,ipv4,163.53.244.0,22,allocated
apnic,ipv4,180.94.128.0,18,allocated
apnic,ipv4,182.93.0.0,18,allocated
apnic,ipv4,192.203.232.0,24,assigned
apnic,ipv4,202.75.248.0,22,assigned
apnic,ipv4,202.86.128.0,18,allocated
apnic,ipv4,202.171.252.0,22,assigned
apnic,ipv4,202.174.0.0,22,assigned
apnic,ipv4,202.175.0.0,22,allocated
apnic,ipv4,202.175.4.0,22,allocated
apnic,ipv4,202.175.8.0,21,allocated
apnic,ipv4,202.175.16.0,20,allocated
apnic,ipv4,202.175.32.0,19,allocated
apnic,ipv4,202.175.64.0,19,allocated
apnic,ipv4,202.175.96.0,19,allocated
apnic,ipv4,202.175.160.0,19,allocated
apnic,ipv6,2001:f90::,32,allocated
apnic,ipv6,2001:ff8::,32,allocated
apnic,ipv6,2400:aae0::,32,allocated
apnic,ipv6,2401:3280::,32,allocated
apnic,ipv6,2401:75c0::,32,allocated
apnic,ipv6,2401:9100::,32,allocated
apnic,ipv6,2402:9280::,32,allocated
apnic,ipv6,2402:e940::,32,allocated
apnic,ipv6,2001:df5:900::,48,assigned
apnic,ipv6,2001:df6:4f00::,48,assigned
