region,ip,prefixlength,state
afrinic,2c0f:5a80::,32,allocated
afrinic,2c0f:eb98::,32,allocated
afrinic,2c0f:f5c8::,32,allocated
afrinic,2001:43f8:16a0::,48,assigned
afrinic,2001:43f8:16a1::,48,assigned
afrinic,2001:43fd:2000::,48,assigned
