region,ip,prefixlength,state
afrinic,41.188.0.0,18,allocated
afrinic,41.63.128.0,19,allocated
afrinic,41.204.96.0,19,allocated
afrinic,41.207.32.0,19,allocated
afrinic,41.74.208.0,20,allocated
afrinic,41.242.96.0,20,allocated
afrinic,41.74.16.0,20,allocated
afrinic,41.77.16.0,21,allocated
afrinic,41.190.236.0,22,allocated
afrinic,102.16.0.0,14,allocated
afrinic,102.20.0.0,15,allocated
afrinic,102.68.192.0,18,allocated
afrinic,102.216.23.0,24,assigned
afrinic,154.126.0.0,17,allocated
afrinic,154.120.128.0,18,allocated
afrinic,196.192.32.0,20,allocated
afrinic,196.43.214.0,24,assigned
afrinic,196.49.13.0,24,assigned
afrinic,196.223.41.0,24,assigned
afrinic,197.148.128.0,18,allocated
afrinic,197.149.0.0,18,allocated
afrinic,197.158.64.0,18,allocated
afrinic,197.159.144.0,20,allocated
afrinic,197.215.192.0,20,allocated
