region,ip,prefixlength,state
ripencc,2a0d:bc0::,29,allocated
ripencc,2001:1a10::,29,allocated
ripencc,2a00:7be0::,32,allocated
ripencc,2a00:f0e0::,32,allocated
ripencc,2a02:4440::,32,allocated
ripencc,2a04:6f80::,30,allocated
ripencc,2a04:7f80::,29,allocated
ripencc,2a06:2f00::,29,allocated
ripencc,2a06:4240::,29,allocated
ripencc,2a09:3740::,29,allocated
ripencc,2a0c:5180::,29,allocated
ripencc,2a0c:a640::,29,allocated
ripencc,2a11:9600::,29,allocated
ripencc,2001:7f8:ed::,48,assigned
ripencc,2001:678:ed8::,48,assigned
