region,version,ip,prefixlength,state
apnic,ipv4,27.125.192.0,22,allocated
apnic,ipv4,103.235.110.0,23,allocated
apnic,ipv4,117.20.32.0,21,allocated
apnic,ipv6,2406:2540::,32,allocated
