region,ip,prefixlength,state
arin,23.132.144.0,24,allocated
arin,23.176.240.0,24,allocated
arin,69.50.64.0,20,allocated
arin,69.57.224.0,19,allocated
arin,76.76.160.0,19,allocated
arin,162.210.156.0,22,allocated
arin,162.222.84.0,22,allocated
arin,162.252.188.0,22,allocated
arin,170.39.108.0,22,allocated
arin,192.64.120.0,22,allocated
arin,199.16.56.0,22,allocated
arin,199.48.204.0,22,allocated
arin,199.189.112.0,22,allocated
arin,204.16.112.0,22,allocated
arin,205.217.224.0,19,allocated
arin,206.83.13.0,24,allocated
arin,206.214.0.0,19,allocated
arin,208.83.80.0,21,allocated
arin,209.59.64.0,18,allocated
arin,216.48.96.0,22,allocated
ripencc,46.19.184.0,21,allocated
ripencc,77.239.224.0,19,allocated
ripencc,91.108.0.0,18,allocated
ripencc,91.212.88.0,24,allocated
ripencc,92.62.48.0,20,allocated
ripencc,94.124.176.0,21,allocated
ripencc,94.229.96.0,20,allocated
ripencc,95.140.80.0,20,allocated
ripencc,95.161.0.0,17,allocated
ripencc,95.161.128.0,21,allocated
ripencc,95.161.136.0,22,allocated
ripencc,95.161.240.0,20,allocated
ripencc,109.239.128.0,20,allocated
ripencc,149.154.160.0,20,allocated
ripencc,185.51.60.0,22,allocated
ripencc,185.182.12.0,22,allocated
ripencc,188.65.64.0,21,allocated
ripencc,212.232.64.0,20,allocated
ripencc,213.21.0.0,19,allocated
ripencc,213.21.48.0,20,allocated
