region,version,ip,prefixlength,state
afrinic,ipv4,41.79.48.0,22,allocated
afrinic,ipv4,41.222.112.0,21,allocated
afrinic,ipv4,102.164.248.0,21,allocated
afrinic,ipv4,102.213.52.0,23,allocated
afrinic,ipv4,102.215.232.0,22,allocated
afrinic,ipv4,102.223.24.0,22,allocated
afrinic,ipv4,105.235.224.0,20,allocated
afrinic,ipv4,164.160.84.0,22,allocated
afrinic,ipv4,169.239.112.0,22,allocated
afrinic,ipv4,196.251.240.0,22,allocated
afrinic,ipv4,197.214.64.0,20,allocated
afrinic,ipv6,2c0f:1680::,32,allocated
afrinic,ipv6,2c0f:f840::,32,allocated
afrinic,ipv6,2c0f:f8c0::,32,allocated
