region,ip,prefixlength,state
ripencc,37.98.152.0,21,allocated
ripencc,45.94.216.0,22,allocated
ripencc,46.20.192.0,20,allocated
ripencc,62.122.136.0,21,assigned
ripencc,77.244.144.0,20,allocated
ripencc,77.95.0.0,21,allocated
ripencc,79.170.184.0,21,allocated
ripencc,80.73.240.0,24,allocated
ripencc,85.9.128.0,18,allocated
ripencc,85.8.129.0,24,allocated
ripencc,89.104.121.0,24,allocated
ripencc,91.235.36.0,22,assigned
ripencc,91.231.252.0,22,assigned
ripencc,91.218.168.0,22,assigned
ripencc,91.218.160.0,22,assigned
ripencc,91.200.216.0,22,assigned
ripencc,94.199.16.0,21,allocated
ripencc,95.142.80.0,20,allocated
ripencc,109.75.48.0,20,allocated
ripencc,109.68.232.0,21,allocated
ripencc,109.74.64.0,21,allocated
ripencc,109.74.76.0,22,allocated
ripencc,109.74.74.0,23,allocated
ripencc,109.74.72.0,24,allocated
ripencc,109.74.73.0,24,allocated
ripencc,162.120.21.0,24,assigned
ripencc,176.113.128.0,20,assigned
ripencc,185.194.196.0,22,allocated
ripencc,185.105.228.0,22,allocated
ripencc,185.166.56.0,22,allocated
ripencc,185.177.0.0,22,allocated
ripencc,185.191.52.0,22,allocated
ripencc,185.42.96.0,22,allocated
ripencc,185.208.96.0,22,allocated
ripencc,185.121.2.0,23,allocated
ripencc,185.121.0.0,23,allocated
ripencc,185.222.211.0,24,allocated
ripencc,193.57.208.0,22,allocated
ripencc,193.33.130.0,23,allocated
ripencc,193.33.136.0,23,allocated
ripencc,193.111.10.0,23,assigned
ripencc,195.246.102.0,23,assigned
ripencc,217.8.32.0,20,allocated
ripencc,217.11.176.0,20,allocated
