region,ip,prefixlength,state
ripencc,5.8.128.0,19,allocated
ripencc,5.45.188.0,22,allocated
ripencc,5.57.0.0,24,allocated
ripencc,5.57.1.0,24,allocated
ripencc,5.57.2.0,23,allocated
ripencc,5.57.4.0,22,allocated
ripencc,5.100.240.0,22,allocated
ripencc,31.170.96.0,22,allocated
ripencc,37.209.248.0,21,allocated
ripencc,45.84.36.0,24,allocated
ripencc,45.84.37.0,24,allocated
ripencc,45.88.224.0,22,allocated
ripencc,45.94.52.0,22,allocated
ripencc,45.129.136.0,22,allocated
ripencc,45.131.20.0,22,allocated
ripencc,45.142.84.0,22,allocated
ripencc,45.142.136.0,22,allocated
ripencc,45.145.60.0,22,allocated
ripencc,45.155.132.0,22,allocated
ripencc,45.159.184.0,22,allocated
ripencc,46.19.192.0,21,allocated
ripencc,46.20.96.0,20,allocated
ripencc,46.227.248.0,21,allocated
ripencc,62.84.64.0,19,allocated
ripencc,77.42.128.0,17,allocated
ripencc,77.75.88.0,21,allocated
ripencc,77.110.64.0,18,allocated
ripencc,77.235.128.0,19,allocated
ripencc,77.246.64.0,20,allocated
ripencc,78.40.176.0,21,allocated
ripencc,78.41.56.0,21,allocated
ripencc,78.108.160.0,20,allocated
ripencc,80.77.176.0,20,allocated
ripencc,80.79.144.0,20,allocated
ripencc,80.81.144.0,20,allocated
ripencc,80.83.16.0,20,allocated
ripencc,82.112.160.0,21,allocated
ripencc,82.146.160.0,19,allocated
ripencc,83.171.192.0,22,allocated
ripencc,85.112.64.0,19,allocated
ripencc,85.202.92.0,22,allocated
ripencc,85.208.204.0,22,allocated
ripencc,88.218.140.0,22,allocated
ripencc,89.108.128.0,18,allocated
ripencc,89.187.216.0,21,allocated
ripencc,89.249.208.0,20,allocated
ripencc,91.151.224.0,20,allocated
ripencc,91.188.208.0,22,allocated
ripencc,91.192.176.0,22,allocated
ripencc,91.197.46.0,23,allocated
ripencc,91.199.39.0,24,assigned
ripencc,91.208.96.0,24,assigned
ripencc,91.212.1.0,24,assigned
ripencc,91.223.215.0,24,assigned
ripencc,91.232.100.0,23,allocated
ripencc,91.236.236.0,24,assigned
ripencc,91.240.69.0,24,assigned
ripencc,91.240.80.0,22,assigned
ripencc,91.245.248.0,22,allocated
ripencc,92.62.160.0,20,allocated
ripencc,92.118.20.0,22,allocated
ripencc,92.242.168.0,22,allocated
ripencc,93.126.128.0,17,allocated
