region,version,ip,prefixlength,state
apnic,ipv4,14.1.124.0,22,allocated
apnic,ipv4,27.123.212.0,22,allocated
apnic,ipv4,43.231.112.0,22,allocated
apnic,ipv4,43.242.240.0,22,allocated
apnic,ipv4,43.250.124.0,22,allocated
apnic,ipv4,43.228.128.0,22,assigned
apnic,ipv4,45.117.32.0,22,allocated
apnic,ipv4,49.0.128.0,19,allocated
apnic,ipv4,49.0.176.0,20,allocated
apnic,ipv4,49.0.168.0,21,allocated
apnic,ipv4,59.153.84.0,22,allocated
apnic,ipv4,59.153.112.0,22,allocated
apnic,ipv4,64.119.16.0,20,allocated
apnic,ipv4,66.181.160.0,19,allocated
apnic,ipv4,103.57.92.0,22,allocated
apnic,ipv4,103.126.104.0,22,allocated
apnic,ipv4,103.194.176.0,22,allocated
apnic,ipv4,103.197.240.0,22,allocated
apnic,ipv4,103.254.120.0,22,allocated
apnic,ipv4,103.212.116.0,22,allocated
apnic,ipv4,103.219.136.0,22,allocated
apnic,ipv4,103.239.56.0,22,allocated
apnic,ipv4,103.242.44.0,22,allocated
apnic,ipv4,103.50.204.0,22,allocated
apnic,ipv4,103.206.192.0,22,allocated
apnic,ipv4,103.48.184.0,22,allocated
apnic,ipv4,103.98.68.0,22,allocated
apnic,ipv4,103.14.36.0,22,allocated
apnic,ipv4,103.9.88.0,22,allocated
apnic,ipv4,103.10.20.0,22,allocated
apnic,ipv4,103.23.48.0,22,allocated
apnic,ipv4,103.11.192.0,22,allocated
apnic,ipv4,103.29.144.0,22,allocated
apnic,ipv4,103.26.192.0,22,allocated
apnic,ipv4,103.229.176.0,22,assigned
apnic,ipv4,103.229.120.0,22,assigned
apnic,ipv4,103.20.152.0,22,assigned
apnic,ipv4,103.206.68.0,22,assigned
apnic,ipv4,103.143.40.0,23,allocated
apnic,ipv4,103.168.178.0,23,allocated
apnic,ipv4,103.141.250.0,23,allocated
apnic,ipv4,103.140.10.0,23,allocated
apnic,ipv4,103.139.146.0,23,allocated
apnic,ipv4,103.145.234.0,23,allocated
apnic,ipv4,103.85.184.0,23,allocated
apnic,ipv4,103.80.210.0,23,allocated
apnic,ipv4,103.79.156.0,23,allocated
apnic,ipv4,103.71.100.0,23,allocated
apnic,ipv4,103.206.152.0,23,allocated
apnic,ipv4,103.157.184.0,23,allocated
apnic,ipv4,103.17.108.0,23,assigned
apnic,ipv4,103.168.34.0,23,assigned
apnic,ipv4,103.236.194.0,23,assigned
apnic,ipv4,103.41.112.0,23,assigned
apnic,ipv4,103.41.92.0,23,assigned
