region,ip,prefixlength,state
lacnic,45.68.20.0,23,assigned
lacnic,45.68.22.0,24,assigned
lacnic,138.186.208.0,22,allocated
lacnic,168.195.216.0,22,allocated
lacnic,168.121.84.0,22,allocated
lacnic,186.179.128.0,17,allocated
lacnic,190.98.64.0,18,allocated
lacnic,190.98.32.0,19,allocated
lacnic,190.98.0.0,19,allocated
lacnic,200.2.176.0,20,allocated
lacnic,200.2.160.0,20,allocated
lacnic,200.1.208.0,21,allocated
lacnic,200.7.148.0,22,allocated
lacnic,200.1.156.0,22,allocated
