region,version,ip,prefixlength,state
afrinic,ipv4,41.78.48.0,22,allocated
afrinic,ipv4,41.78.52.0,22,allocated
afrinic,ipv4,41.138.96.0,19,allocated
afrinic,ipv4,41.203.224.0,20,allocated
afrinic,ipv4,41.216.144.0,20,allocated
afrinic,ipv4,41.223.232.0,22,allocated
afrinic,ipv4,102.23.0.0,18,allocated
afrinic,ipv4,102.36.164.0,22,allocated
afrinic,ipv4,102.67.96.0,19,allocated
afrinic,ipv4,102.67.172.0,22,allocated
afrinic,ipv4,102.68.32.0,21,allocated
afrinic,ipv4,102.68.100.0,22,allocated
afrinic,ipv4,102.68.125.0,24,assigned
afrinic,ipv4,102.68.188.0,22,allocated
afrinic,ipv4,102.69.152.0,22,allocated
afrinic,ipv4,102.176.176.0,22,allocated
afrinic,ipv4,102.178.0.0,15,allocated
afrinic,ipv4,102.180.0.0,16,allocated
afrinic,ipv4,102.212.160.0,23,allocated
afrinic,ipv4,102.214.40.0,22,allocated
afrinic,ipv4,102.214.64.0,22,allocated
afrinic,ipv4,102.216.120.0,22,allocated
afrinic,ipv4,102.219.0.0,22,allocated
afrinic,ipv4,102.219.92.0,24,assigned
afrinic,ipv4,102.222.56.0,22,allocated
afrinic,ipv4,102.222.120.0,22,allocated
afrinic,ipv4,102.223.102.0,24,allocated
afrinic,ipv4,102.223.174.0,23,allocated
afrinic,ipv4,105.235.176.0,20,allocated
afrinic,ipv4,129.45.128.0,17,allocated
afrinic,ipv4,154.65.60.0,22,allocated
afrinic,ipv4,154.66.160.0,20,allocated
afrinic,ipv4,160.226.184.0,22,allocated
afrinic,ipv4,165.16.208.0,20,allocated
afrinic,ipv4,192.12.116.0,24,assigned
afrinic,ipv4,192.136.55.0,24,assigned
afrinic,ipv4,192.136.56.0,24,assigned
afrinic,ipv4,192.136.57.0,24,assigned
afrinic,ipv4,196.13.207.0,24,assigned
afrinic,ipv4,196.28.240.0,20,allocated
afrinic,ipv4,196.43.247.0,24,assigned
afrinic,ipv4,196.49.19.0,24,assigned
afrinic,ipv4,196.49.74.0,24,assigned
afrinic,ipv4,196.60.76.0,24,assigned
afrinic,ipv4,196.223.47.0,24,assigned
afrinic,ipv4,197.239.64.0,18,allocated
afrinic,ipv4,212.52.128.0,19,allocated
afrinic,ipv6,2c0f:5700::,32,allocated
afrinic,ipv6,2c0f:e948::,32,allocated
afrinic,ipv6,2c0f:ea50::,32,allocated
afrinic,ipv6,2c0f:eb58::,32,allocated
afrinic,ipv6,2c0f:ec58::,32,allocated
afrinic,ipv6,2c0f:ecb8::,32,allocated
afrinic,ipv6,2c0f:ecc8::,32,allocated
afrinic,ipv6,2c0f:ee00::,32,allocated
afrinic,ipv6,2c0f:eed0::,32,allocated
afrinic,ipv6,2c0f:f138::,32,allocated
afrinic,ipv6,2c0f:f8b0::,32,allocated
afrinic,ipv6,2c0f:fd80::,32,allocated
afrinic,ipv6,2001:43f8:3d0::,48,assigned
afrinic,ipv6,2001:43f8:a50::,48,assigned
afrinic,ipv6,2001:43f8:b60::,48,assigned
afrinic,ipv6,2001:43f8:b61::,48,assigned
afrinic,ipv6,2001:43f8:1190::,48,assigned
afrinic,ipv6,2001:43fd:4000::,48,assigned
