region,ip,prefixlength,state
ripencc,5.62.80.0,20,allocated
ripencc,5.253.76.0,22,allocated
ripencc,31.130.208.0,21,assigned
ripencc,37.18.136.0,21,allocated
ripencc,45.85.4.0,22,allocated
ripencc,45.85.196.0,22,allocated
ripencc,46.31.200.0,21,allocated
ripencc,66.84.64.0,20,allocated
ripencc,77.87.176.0,21,assigned
ripencc,78.24.208.0,21,allocated
ripencc,79.170.32.0,21,allocated
ripencc,81.27.96.0,20,allocated
ripencc,81.88.160.0,20,allocated
ripencc,83.218.0.0,19,allocated
ripencc,84.246.200.0,21,allocated
ripencc,85.184.208.0,20,allocated
ripencc,85.184.200.0,21,allocated
ripencc,89.107.0.0,21,allocated
ripencc,91.211.96.0,22,assigned
ripencc,91.206.144.0,23,assigned
ripencc,91.238.237.0,24,allocated
ripencc,91.223.161.0,24,assigned
ripencc,91.199.83.0,24,assigned
ripencc,94.125.56.0,21,allocated
ripencc,109.70.40.0,21,allocated
ripencc,109.202.112.0,21,allocated
ripencc,146.247.48.0,20,allocated
ripencc,178.217.93.0,24,allocated
ripencc,178.211.144.0,24,allocated
ripencc,185.16.0.0,22,allocated
ripencc,185.28.72.0,22,allocated
ripencc,185.48.76.0,22,allocated
ripencc,185.60.88.0,22,allocated
ripencc,185.74.56.0,22,allocated
ripencc,185.90.216.0,22,allocated
ripencc,185.104.96.0,22,allocated
ripencc,185.180.168.0,22,allocated
ripencc,185.1.178.0,24,assigned
ripencc,193.31.208.0,20,allocated
ripencc,193.36.92.0,22,allocated
ripencc,193.33.228.0,23,assigned
ripencc,193.28.159.0,24,assigned
ripencc,193.219.111.0,24,assigned
ripencc,217.23.160.0,20,allocated
