region,version,ip,prefixlength,state
afrinic,ipv4,41.78.116.0,22,allocated
afrinic,ipv4,41.138.32.0,19,allocated
afrinic,ipv4,41.190.228.0,22,allocated
afrinic,ipv4,41.203.128.0,19,allocated
afrinic,ipv4,102.213.60.0,22,allocated
afrinic,ipv4,102.214.4.0,22,allocated
afrinic,ipv4,102.215.84.0,22,allocated
afrinic,ipv4,102.217.96.0,22,allocated
afrinic,ipv4,102.220.24.0,22,allocated
afrinic,ipv4,154.66.220.0,22,allocated
afrinic,ipv4,154.127.80.0,20,allocated
afrinic,ipv4,197.214.0.0,18,allocated
afrinic,ipv6,2c0f:3700::,32,allocated
afrinic,ipv6,2c0f:6880::,32,allocated
afrinic,ipv6,2c0f:eae8::,32,allocated
afrinic,ipv6,2c0f:f8c8::,32,allocated
