region,version,ip,prefixlength,state
afrinic,ipv4,41.188.64.0,18,allocated
afrinic,ipv4,41.138.128.0,19,allocated
afrinic,ipv4,41.223.96.0,22,allocated
afrinic,ipv4,82.151.64.0,19,allocated
afrinic,ipv4,102.216.228.0,22,allocated
afrinic,ipv4,102.216.216.0,22,allocated
afrinic,ipv4,102.214.208.0,22,allocated
afrinic,ipv4,102.214.128.0,22,allocated
afrinic,ipv4,102.219.207.0,24,allocated
afrinic,ipv4,102.216.27.0,24,allocated
afrinic,ipv4,102.215.95.0,24,allocated
afrinic,ipv4,196.223.45.0,24,assigned
afrinic,ipv4,196.49.18.0,24,assigned
afrinic,ipv4,197.231.0.0,19,allocated
afrinic,ipv6,2c0f:4e80::,32,allocated
afrinic,ipv6,2c0f:f998::,32,allocated
