region,ip,prefixlength,state
afrinic,2c0e:7800::,24,allocated
afrinic,2c0f:1300::,32,allocated
afrinic,2c0f:7300::,32,allocated
afrinic,2c0f:ea60::,32,allocated
afrinic,2c0f:ea80::,32,allocated
afrinic,2c0f:eba8::,32,allocated
afrinic,2c0f:edb8::,32,allocated
afrinic,2c0f:f510::,32,allocated
afrinic,2c0f:f9a0::,32,allocated
afrinic,2c0f:fac0::,32,allocated
afrinic,2c0f:fc48::,32,allocated
afrinic,2c0f:fc58::,32,allocated
afrinic,2c0f:fd50::,32,allocated
afrinic,2c0f:fde8::,32,allocated
afrinic,2001:43f8:20::,48,assigned
afrinic,2001:43f8:380::,48,assigned
afrinic,2001:43f8:1130::,48,assigned
afrinic,2001:43f8:13a0::,48,assigned
afrinic,2001:43f8:13e0::,48,assigned
afrinic,2001:43f8:1640::,48,assigned
