region,ip,prefixlength,state
apnic,45.117.196.0,22,allocated
apnic,103.57.232.0,22,allocated
apnic,103.1.96.0,22,allocated
apnic,202.88.80.0,20,allocated
apnic,202.88.64.0,20,allocated
apnic,210.23.80.0,20,allocated
