region,ip,prefixlength,state
apnic,45.253.248.0,21,allocated
apnic,103.144.140.0,23,allocated
apnic,103.92.130.0,24,assigned
arin,23.130.224.0,24,allocated
arin,23.136.96.0,24,allocated
arin,23.137.112.0,24,allocated
arin,23.189.176.0,24,allocated
arin,66.81.192.0,20,allocated
arin,68.65.216.0,23,allocated
arin,72.46.24.0,22,allocated
arin,74.113.104.0,22,allocated
arin,98.158.96.0,20,allocated
arin,104.219.72.0,22,allocated
arin,104.245.88.0,22,allocated
arin,104.254.124.0,22,allocated
arin,104.254.96.0,23,allocated
arin,142.54.20.0,22,allocated
arin,161.199.207.0,24,allocated
arin,161.199.208.0,24,allocated
arin,162.218.24.0,22,allocated
arin,162.255.144.0,22,allocated
arin,162.210.68.0,23,allocated
arin,162.222.224.0,24,allocated
arin,162.251.87.0,24,allocated
arin,170.39.24.0,22,allocated
arin,172.102.0.0,22,allocated
arin,199.91.96.0,21,allocated
arin,199.204.232.0,21,allocated
arin,199.79.60.0,23,allocated
arin,199.191.50.0,23,allocated
arin,204.11.56.0,23,allocated
arin,206.71.15.0,24,allocated
arin,206.81.110.0,24,allocated
arin,208.73.208.0,22,allocated
arin,208.64.44.0,22,allocated
arin,208.91.196.0,23,allocated
ripencc,2.56.144.0,22,allocated
ripencc,5.35.168.0,21,allocated
ripencc,31.14.25.0,24,allocated
ripencc,31.14.27.0,24,allocated
ripencc,45.142.0.0,22,allocated
ripencc,45.159.92.0,22,allocated
ripencc,45.148.144.0,22,allocated
ripencc,45.143.12.0,22,allocated
ripencc,45.133.200.0,22,allocated
ripencc,45.88.0.0,22,allocated
ripencc,45.12.32.0,22,allocated
ripencc,45.8.176.0,22,allocated
ripencc,45.83.120.0,22,allocated
ripencc,46.243.0.0,21,allocated
ripencc,46.17.72.0,21,allocated
ripencc,89.42.160.0,22,allocated
ripencc,89.44.84.0,22,allocated
ripencc,89.40.96.0,22,allocated
ripencc,89.38.232.0,23,allocated
ripencc,89.46.240.0,23,allocated
ripencc,89.38.152.0,23,allocated
ripencc,89.46.244.0,23,allocated
ripencc,89.44.80.0,23,allocated
ripencc,89.46.38.0,24,allocated
ripencc,89.46.33.0,24,allocated
ripencc,89.46.246.0,24,allocated
ripencc,89.47.171.0,24,allocated
ripencc,89.46.243.0,24,allocated
ripencc,89.36.173.0,24,allocated
ripencc,89.39.161.0,24,allocated
ripencc,89.38.154.0,24,allocated
ripencc,89.36.174.0,24,allocated
ripencc,89.44.83.0,24,allocated
ripencc,91.105.192.0,23,allocated
ripencc,91.206.220.0,23,assigned
ripencc,91.199.215.0,24,assigned
ripencc,91.241.59.0,24,assigned
ripencc,92.249.36.0,22,allocated
ripencc,94.177.132.0,24,allocated
ripencc,94.177.129.0,24,allocated
ripencc,94.177.131.0,24,allocated
ripencc,109.69.56.0,21,allocated
ripencc,109.206.224.0,22,allocated
ripencc,141.8.224.0,21,allocated
ripencc,185.232.52.0,22,allocated
ripencc,185.23.152.0,22,allocated
ripencc,185.34.200.0,22,allocated
ripencc,185.36.100.0,22,allocated
ripencc,185.63.76.0,22,allocated
ripencc,185.94.84.0,22,allocated
ripencc,185.100.208.0,22,allocated
ripencc,185.142.132.0,22,allocated
ripencc,185.147.124.0,22,allocated
ripencc,185.168.112.0,22,allocated
ripencc,185.212.128.0,22,allocated
ripencc,185.213.180.0,22,allocated
ripencc,185.217.136.0,22,allocated
ripencc,185.224.216.0,22,allocated
ripencc,185.238.0.0,22,allocated
ripencc,185.76.151.0,24,allocated
ripencc,185.145.235.0,24,allocated
ripencc,188.241.28.0,22,allocated
ripencc,188.241.24.0,23,allocated
ripencc,193.37.232.0,22,allocated
ripencc,193.160.254.0,24,allocated
ripencc,193.161.1.0,24,allocated
ripencc,193.161.26.0,24,allocated
ripencc,193.161.147.0,24,allocated
ripencc,194.40.240.0,22,allocated
ripencc,195.242.118.0,23,allocated
ripencc,195.242.110.0,23,allocated
ripencc,195.226.211.0,24,allocated
ripencc,195.43.147.0,24,allocated
ripencc,195.42.248.0,24,allocated
ripencc,195.39.238.0,24,allocated
ripencc,195.43.128.0,24,allocated
ripencc,203.24.102.0,23,assigned
ripencc,203.32.120.0,23,assigned
ripencc,203.34.80.0,24,assigned
ripencc,203.34.28.0,24,assigned
ripencc,203.29.52.0,24,assigned
ripencc,203.55.107.0,24,assigned
