region,ip,prefixlength,state
apnic,103.30.208.0,23,allocated
apnic,150.107.127.0,24,allocated
arin,192.30.140.0,23,allocated
arin,198.49.162.0,24,allocated
arin,199.101.112.0,22,allocated
arin,204.52.208.0,24,allocated
ripencc,2.52.0.0,14,allocated
ripencc,2.57.228.0,22,allocated
ripencc,5.29.0.0,16,allocated
ripencc,5.28.128.0,18,allocated
ripencc,5.102.192.0,18,allocated
ripencc,5.144.48.0,20,allocated
ripencc,5.22.128.0,21,allocated
ripencc,5.100.248.0,21,allocated
ripencc,5.104.240.0,21,allocated
ripencc,5.182.180.0,22,allocated
ripencc,5.180.180.0,22,allocated
ripencc,5.182.56.0,22,allocated
ripencc,31.168.0.0,16,allocated
ripencc,31.154.0.0,16,allocated
ripencc,31.44.128.0,20,allocated
ripencc,31.210.176.0,20,allocated
ripencc,31.40.220.0,22,allocated
ripencc,31.133.100.0,22,allocated
ripencc,31.12.76.0,22,allocated
ripencc,31.40.228.0,22,allocated
ripencc,31.193.185.0,24,allocated
ripencc,31.220.151.0,24,allocated
ripencc,37.142.0.0,16,allocated
ripencc,37.19.112.0,20,allocated
ripencc,37.46.32.0,20,allocated
ripencc,37.60.40.0,21,allocated
ripencc,37.25.32.0,21,allocated
ripencc,37.26.144.0,21,allocated
ripencc,37.44.200.0,22,allocated
ripencc,37.122.152.0,22,allocated
ripencc,37.122.156.0,23,allocated
ripencc,45.95.92.0,22,allocated
ripencc,45.128.248.0,22,allocated
ripencc,45.136.240.0,22,allocated
ripencc,45.140.204.0,22,allocated
ripencc,45.143.4.0,22,allocated
ripencc,45.145.172.0,22,allocated
ripencc,45.148.232.0,22,allocated
ripencc,45.158.24.0,22,allocated
ripencc,45.93.92.0,22,allocated
ripencc,45.159.128.0,22,allocated
ripencc,45.145.128.0,22,allocated
ripencc,45.92.116.0,22,allocated
ripencc,45.155.164.0,22,allocated
ripencc,45.88.72.0,22,allocated
ripencc,45.86.112.0,22,allocated
ripencc,45.83.40.0,22,allocated
ripencc,45.80.104.0,22,allocated
ripencc,45.80.88.0,22,allocated
ripencc,45.67.132.0,22,allocated
ripencc,45.65.100.0,22,allocated
ripencc,45.9.48.0,22,allocated
ripencc,45.8.56.0,22,allocated
ripencc,45.91.168.0,22,allocated
ripencc,45.82.106.0,23,allocated
ripencc,46.120.0.0,15,allocated
ripencc,46.116.0.0,15,allocated
ripencc,46.210.0.0,16,allocated
ripencc,46.31.96.0,21,allocated
ripencc,46.19.80.0,21,allocated
ripencc,46.149.160.0,22,allocated
ripencc,46.232.208.0,23,allocated
ripencc,62.219.0.0,16,allocated
ripencc,62.90.0.0,16,allocated
ripencc,62.0.0.0,16,allocated
ripencc,62.56.128.0,19,allocated
ripencc,62.56.224.0,19,allocated
ripencc,62.128.32.0,19,allocated
ripencc,62.56.160.0,20,allocated
ripencc,62.56.216.0,21,allocated
ripencc,62.3.59.0,24,allocated
ripencc,63.250.56.0,21,allocated
ripencc,77.124.0.0,14,allocated
ripencc,78.138.54.0,23,allocated
ripencc,78.138.56.0,23,allocated
ripencc,78.138.59.0,24,allocated
ripencc,78.138.8.0,24,allocated
ripencc,78.138.41.0,24,allocated
ripencc,78.138.53.0,24,allocated
ripencc,78.138.63.0,24,allocated
ripencc,78.138.60.0,24,allocated
ripencc,79.176.0.0,13,allocated
ripencc,80.178.0.0,15,allocated
ripencc,80.230.0.0,16,allocated
ripencc,80.250.144.0,20,allocated
ripencc,80.70.128.0,20,allocated
ripencc,80.74.96.0,20,allocated
ripencc,80.74.112.0,20,allocated
ripencc,80.244.160.0,20,allocated
ripencc,80.246.128.0,20,allocated
ripencc,80.240.116.0,22,allocated
ripencc,80.240.120.0,22,allocated
ripencc,80.240.98.0,23,allocated
ripencc,80.240.125.0,24,allocated
ripencc,81.218.0.0,16,allocated
ripencc,81.5.0.0,18,allocated
ripencc,81.199.192.0,18,allocated
ripencc,81.199.160.0,19,allocated
ripencc,81.199.96.0,19,allocated
ripencc,81.199.0.0,20,allocated
ripencc,81.199.48.0,20,allocated
ripencc,81.199.80.0,20,allocated
ripencc,81.199.128.0,20,allocated
ripencc,81.199.16.0,21,allocated
ripencc,81.199.152.0,21,allocated
ripencc,81.199.40.0,21,allocated
ripencc,81.199.148.0,22,allocated
ripencc,81.173.8.0,22,allocated
ripencc,81.199.32.0,22,allocated
ripencc,81.28.4.0,22,allocated
ripencc,81.199.146.0,23,allocated
ripencc,82.80.0.0,15,allocated
ripencc,82.166.0.0,16,allocated
ripencc,82.102.128.0,18,allocated
ripencc,82.163.136.0,21,allocated
ripencc,82.163.248.0,22,allocated
ripencc,82.163.48.0,22,allocated
ripencc,82.115.214.0,24,allocated
ripencc,82.97.204.0,24,allocated
ripencc,83.130.0.0,16,allocated
ripencc,83.229.80.0,21,allocated
ripencc,83.229.72.0,22,allocated
ripencc,83.229.68.0,22,allocated
ripencc,83.229.116.0,22,allocated
ripencc,83.142.52.0,22,allocated
ripencc,83.229.0.0,23,allocated
ripencc,83.229.12.0,23,allocated
ripencc,83.151.198.0,23,allocated
ripencc,83.229.36.0,23,allocated
ripencc,83.229.58.0,23,allocated
ripencc,83.229.114.0,24,allocated
ripencc,83.229.110.0,24,allocated
ripencc,83.229.95.0,24,allocated
ripencc,83.229.92.0,24,allocated
ripencc,83.136.237.0,24,allocated
ripencc,83.229.66.0,24,allocated
ripencc,83.229.60.0,24,allocated
ripencc,83.229.31.0,24,allocated
ripencc,83.229.30.0,24,allocated
ripencc,83.229.27.0,24,allocated
ripencc,83.229.22.0,24,allocated
ripencc,83.229.18.0,24,allocated
ripencc,83.229.7.0,24,allocated
ripencc,83.229.2.0,24,allocated
ripencc,83.229.63.0,24,allocated
ripencc,84.108.0.0,14,allocated
ripencc,84.94.0.0,15,allocated
ripencc,84.228.0.0,15,allocated
ripencc,84.252.96.0,22,allocated
ripencc,85.64.0.0,15,allocated
ripencc,85.250.0.0,16,allocated
ripencc,85.130.128.0,17,allocated
ripencc,85.255.16.0,20,allocated
ripencc,85.159.160.0,21,allocated
ripencc,85.209.244.0,22,allocated
ripencc,86.104.226.0,24,allocated
ripencc,87.68.0.0,14,allocated
ripencc,88.202.216.0,21,allocated
ripencc,88.218.220.0,22,allocated
ripencc,89.138.0.0,15,allocated
ripencc,89.208.0.0,21,allocated
ripencc,89.208.56.0,21,allocated
ripencc,89.208.128.0,21,allocated
ripencc,89.38.28.0,22,allocated
ripencc,89.33.28.0,23,allocated
ripencc,89.43.48.0,24,allocated
ripencc,89.42.24.0,24,allocated
ripencc,89.41.188.0,24,allocated
ripencc,89.40.170.0,24,allocated
ripencc,89.40.66.0,24,allocated
ripencc,89.40.37.0,24,allocated
ripencc,89.36.197.0,24,allocated
ripencc,91.135.96.0,20,allocated
ripencc,91.143.224.0,20,allocated
ripencc,91.90.128.0,20,assigned
ripencc,91.202.168.0,22,allocated
ripencc,91.203.120.0,22,allocated
ripencc,91.196.180.0,22,allocated
ripencc,91.231.192.0,22,assigned
ripencc,91.193.48.0,22,assigned
ripencc,91.205.152.0,22,assigned
ripencc,91.197.100.0,22,assigned
ripencc,91.214.100.0,22,assigned
ripencc,91.197.60.0,22,assigned
ripencc,91.228.126.0,23,allocated
ripencc,91.207.34.0,23,allocated
ripencc,91.235.34.0,23,assigned
ripencc,91.240.146.0,23,assigned
ripencc,91.207.240.0,23,assigned
ripencc,91.228.162.0,23,assigned
ripencc,91.227.164.0,23,assigned
ripencc,91.207.90.0,23,assigned
ripencc,91.227.70.0,23,assigned
ripencc,91.235.150.0,23,assigned
ripencc,91.206.170.0,23,assigned
ripencc,91.240.234.0,23,assigned
ripencc,91.194.114.0,23,assigned
ripencc,91.195.162.0,23,assigned
ripencc,91.90.168.0,23,assigned
ripencc,91.223.169.0,24,allocated
ripencc,91.239.58.0,24,allocated
ripencc,91.230.48.0,24,allocated
ripencc,91.229.247.0,24,allocated
ripencc,91.223.106.0,24,allocated
ripencc,91.226.76.0,24,allocated
ripencc,91.226.72.0,24,allocated
ripencc,91.223.60.0,24,allocated
ripencc,91.223.236.0,24,allocated
ripencc,91.198.188.0,24,allocated
ripencc,91.209.113.0,24,assigned
ripencc,91.212.76.0,24,assigned
ripencc,91.212.114.0,24,assigned
ripencc,91.212.189.0,24,assigned
ripencc,91.216.252.0,24,assigned
ripencc,91.216.222.0,24,assigned
ripencc,91.208.218.0,24,assigned
ripencc,91.208.147.0,24,assigned
ripencc,91.208.129.0,24,assigned
ripencc,91.208.139.0,24,assigned
ripencc,91.208.118.0,24,assigned
ripencc,91.208.86.0,24,assigned
ripencc,91.199.202.0,24,assigned
ripencc,91.199.119.0,24,assigned
ripencc,91.199.100.0,24,assigned
ripencc,91.199.94.0,24,assigned
ripencc,91.199.69.0,24,assigned
ripencc,91.199.53.0,24,assigned
ripencc,91.199.29.0,24,assigned
ripencc,91.198.205.0,24,assigned
ripencc,91.198.129.0,24,assigned
ripencc,91.198.70.0,24,assigned
ripencc,91.198.5.0,24,assigned
ripencc,91.208.140.0,24,assigned
ripencc,91.220.22.0,24,assigned
ripencc,91.199.99.0,24,assigned
ripencc,91.223.54.0,24,assigned
ripencc,91.226.245.0,24,assigned
ripencc,91.228.248.0,24,assigned
ripencc,91.230.79.0,24,assigned
ripencc,91.230.236.0,24,assigned
ripencc,91.235.107.0,24,assigned
ripencc,91.237.251.0,24,assigned
ripencc,91.223.11.0,24,assigned
ripencc,91.246.218.0,24,assigned
ripencc,92.61.224.0,20,allocated
ripencc,93.172.0.0,15,allocated
ripencc,93.175.32.0,19,allocated
ripencc,93.157.80.0,21,assigned
ripencc,93.113.31.0,24,allocated
ripencc,93.114.168.0,24,allocated
ripencc,93.93.205.0,24,allocated
ripencc,94.188.128.0,17,allocated
ripencc,94.159.128.0,17,allocated
ripencc,94.230.80.0,20,allocated
ripencc,94.103.185.0,24,allocated
ripencc,94.154.123.0,24,allocated
ripencc,95.35.0.0,16,allocated
ripencc,95.86.64.0,18,allocated
ripencc,95.175.32.0,19,allocated
ripencc,95.142.16.0,20,allocated
ripencc,95.183.0.0,21,allocated
ripencc,95.129.32.0,21,allocated
ripencc,103.241.64.0,22,allocated
ripencc,103.14.104.0,22,allocated
ripencc,103.45.244.0,22,allocated
ripencc,103.95.116.0,22,allocated
ripencc,103.13.208.0,22,allocated
ripencc,107.150.178.0,23,allocated
ripencc,109.64.0.0,14,allocated
ripencc,109.186.0.0,16,allocated
ripencc,109.253.0.0,16,allocated
ripencc,109.160.128.0,17,allocated
ripencc,109.226.0.0,18,allocated
ripencc,109.234.16.0,21,allocated
ripencc,109.95.128.0,21,assigned
ripencc,109.207.76.0,22,allocated
ripencc,128.139.0.0,16,assigned
ripencc,130.185.96.0,21,allocated
ripencc,131.125.128.0,17,allocated
ripencc,132.72.0.0,15,assigned
ripencc,132.66.0.0,15,assigned
ripencc,132.64.0.0,15,assigned
ripencc,132.74.0.0,15,assigned
ripencc,132.70.0.0,15,assigned
ripencc,132.68.0.0,15,assigned
ripencc,132.76.0.0,15,assigned
ripencc,132.78.0.0,16,assigned
ripencc,138.134.0.0,16,assigned
ripencc,141.226.0.0,18,assigned
ripencc,141.226.192.0,19,allocated
ripencc,141.226.144.0,19,assigned
ripencc,141.226.96.0,20,assigned
ripencc,141.226.240.0,21,allocated
ripencc,141.226.88.0,21,allocated
ripencc,141.226.124.0,21,assigned
ripencc,141.226.224.0,21,assigned
ripencc,141.226.184.0,21,assigned
ripencc,141.226.120.0,22,allocated
ripencc,141.226.236.0,22,allocated
ripencc,141.226.252.0,22,allocated
ripencc,141.226.84.0,22,assigned
ripencc,141.226.232.0,22,assigned
ripencc,141.226.248.0,23,allocated
ripencc,141.226.250.0,23,allocated
ripencc,141.226.80.0,23,assigned
ripencc,141.226.82.0,23,assigned
ripencc,141.226.118.0,23,assigned
ripencc,141.226.134.0,24,allocated
ripencc,141.226.87.0,24,assigned
ripencc,141.226.133.0,24,assigned
ripencc,141.226.132.0,24,assigned
ripencc,141.226.139.0,24,assigned
ripencc,146.185.56.0,21,allocated
ripencc,146.255.191.0,24,allocated
ripencc,146.19.240.0,24,allocated
ripencc,147.233.0.0,16,assigned
ripencc,147.235.0.0,16,assigned
ripencc,147.237.0.0,16,assigned
ripencc,147.234.104.0,17,assigned
ripencc,147.236.0.0,17,assigned
ripencc,147.236.228.0,19,assigned
ripencc,147.75.208.0,20,assigned
ripencc,147.234.2.0,20,assigned
ripencc,147.234.54.0,20,assigned
ripencc,147.236.116.0,20,assigned
ripencc,147.236.128.0,20,assigned
ripencc,147.236.144.0,20,assigned
ripencc,147.236.160.0,20,assigned
ripencc,147.236.176.0,20,assigned
ripencc,147.234.74.0,20,assigned
ripencc,147.236.196.0,20,assigned
ripencc,147.161.8.0,21,allocated
ripencc,147.234.96.0,21,allocated
ripencc,147.189.144.0,21,assigned
ripencc,147.236.216.0,21,assigned
ripencc,147.236.104.0,21,assigned
ripencc,147.234.24.0,21,assigned
ripencc,147.234.44.0,21,assigned
ripencc,147.234.92.0,22,allocated
ripencc,147.236.224.0,22,assigned
ripencc,147.234.36.0,22,assigned
ripencc,147.236.212.0,22,assigned
ripencc,147.234.41.0,22,assigned
ripencc,147.236.192.0,22,assigned
ripencc,147.236.209.0,22,assigned
ripencc,147.236.112.0,22,assigned
ripencc,147.161.0.0,23,assigned
ripencc,147.234.52.0,23,assigned
ripencc,147.234.35.0,24,assigned
ripencc,147.234.23.0,24,assigned
ripencc,147.234.40.0,24,assigned
ripencc,147.234.0.0,24,assigned
ripencc,147.185.237.0,24,assigned
ripencc,147.185.172.0,24,assigned
ripencc,147.234.91.0,24,assigned
ripencc,147.236.208.0,24,assigned
ripencc,147.234.1.0,24,assigned
ripencc,149.49.0.0,16,assigned
ripencc,149.106.128.0,19,allocated
ripencc,149.106.224.0,19,allocated
ripencc,159.253.121.0,24,allocated
ripencc,164.138.112.0,20,allocated
ripencc,167.94.110.0,24,assigned
ripencc,167.94.174.0,24,assigned
ripencc,176.228.0.0,14,allocated
ripencc,176.13.0.0,16,allocated
ripencc,176.12.128.0,17,allocated
ripencc,176.241.112.0,21,allocated
ripencc,176.106.224.0,22,assigned
ripencc,176.106.230.0,23,assigned
ripencc,176.113.47.0,24,allocated
ripencc,176.223.65.0,24,allocated
ripencc,176.119.205.0,24,allocated
ripencc,176.97.214.0,24,allocated
ripencc,176.106.229.0,24,assigned
ripencc,178.212.93.0,24,assigned
ripencc,185.120.124.0,22,allocated
ripencc,185.118.252.0,22,allocated
ripencc,185.115.224.0,22,allocated
ripencc,185.115.212.0,22,allocated
ripencc,185.114.120.0,22,allocated
ripencc,185.110.108.0,22,allocated
ripencc,185.109.148.0,22,allocated
ripencc,185.108.148.0,22,allocated
ripencc,185.108.80.0,22,allocated
ripencc,185.107.108.0,22,allocated
ripencc,185.106.128.0,22,allocated
ripencc,185.106.32.0,22,allocated
ripencc,185.122.8.0,22,allocated
ripencc,185.125.12.0,22,allocated
ripencc,185.127.8.0,22,allocated
ripencc,185.127.16.0,22,allocated
ripencc,185.130.84.0,22,allocated
ripencc,185.131.144.0,22,allocated
ripencc,185.131.176.0,22,allocated
ripencc,185.132.156.0,22,allocated
ripencc,185.138.168.0,22,allocated
ripencc,185.139.240.0,22,allocated
ripencc,185.144.88.0,22,allocated
ripencc,185.144.168.0,22,allocated
ripencc,185.145.28.0,22,allocated
ripencc,185.145.212.0,22,allocated
ripencc,185.145.252.0,22,allocated
ripencc,185.149.252.0,22,allocated
ripencc,185.105.176.0,22,allocated
ripencc,185.151.196.0,22,allocated
ripencc,185.97.124.0,22,allocated
ripencc,185.89.216.0,22,allocated
ripencc,185.18.40.0,22,allocated
ripencc,185.16.88.0,22,allocated
ripencc,185.18.204.0,22,allocated
ripencc,185.21.8.0,22,allocated
ripencc,185.24.76.0,22,allocated
ripencc,185.24.204.0,22,allocated
ripencc,185.27.104.0,22,allocated
ripencc,185.28.152.0,22,allocated
ripencc,185.32.176.0,22,allocated
ripencc,185.37.148.0,22,allocated
ripencc,185.38.200.0,22,allocated
ripencc,185.46.76.0,22,allocated
ripencc,185.47.172.0,22,allocated
ripencc,185.102.0.0,22,allocated
ripencc,185.49.100.0,22,allocated
ripencc,185.56.72.0,22,allocated
ripencc,185.60.168.0,22,allocated
ripencc,185.62.120.0,22,allocated
ripencc,185.64.8.0,22,allocated
ripencc,185.65.144.0,22,allocated
ripencc,185.68.120.0,22,allocated
ripencc,185.70.248.0,22,allocated
ripencc,185.80.108.0,22,allocated
ripencc,185.82.52.0,22,allocated
ripencc,185.82.68.0,22,allocated
ripencc,185.83.220.0,22,allocated
ripencc,185.86.204.0,22,allocated
ripencc,185.87.160.0,22,allocated
ripencc,185.53.208.0,22,allocated
ripencc,185.159.232.0,22,allocated
ripencc,185.11.44.0,22,allocated
ripencc,185.220.204.0,22,allocated
ripencc,185.187.160.0,22,allocated
ripencc,185.191.204.0,22,allocated
ripencc,185.254.104.0,22,allocated
ripencc,185.197.204.0,22,allocated
ripencc,185.206.252.0,22,allocated
ripencc,185.213.252.0,22,allocated
ripencc,185.217.96.0,22,allocated
ripencc,185.223.0.0,22,allocated
ripencc,185.225.172.0,22,allocated
ripencc,185.230.60.0,22,allocated
ripencc,185.230.180.0,22,allocated
ripencc,185.237.4.0,22,allocated
ripencc,185.237.12.0,22,allocated
ripencc,185.237.96.0,22,allocated
ripencc,185.239.28.0,22,allocated
ripencc,185.240.128.0,22,allocated
ripencc,185.241.4.0,22,allocated
ripencc,185.241.24.0,22,allocated
ripencc,185.246.172.0,22,allocated
ripencc,185.246.252.0,22,allocated
ripencc,185.6.64.0,22,allocated
ripencc,185.248.160.0,22,allocated
ripencc,185.10.64.0,22,allocated
ripencc,185.187.36.0,22,allocated
