region,version,ip,prefixlength,state
apnic,ipv4,23.88.192.0,19,allocated
apnic,ipv4,43.250.136.0,22,allocated
apnic,ipv4,43.230.209.0,24,allocated
apnic,ipv4,45.116.128.0,23,allocated
apnic,ipv4,45.65.58.0,23,allocated
apnic,ipv4,45.126.253.0,24,allocated
apnic,ipv4,58.147.128.0,19,allocated
apnic,ipv4,59.153.124.0,22,allocated
apnic,ipv4,61.5.192.0,20,allocated
apnic,ipv4,64.224.144.0,20,allocated
apnic,ipv4,64.207.208.0,21,allocated
apnic,ipv4,74.118.80.0,22,allocated
apnic,ipv4,91.109.216.0,24,assigned
apnic,ipv4,91.109.218.0,24,assigned
apnic,ipv4,103.235.176.0,22,allocated
apnic,ipv4,103.230.252.0,22,allocated
apnic,ipv4,103.227.16.0,22,allocated
apnic,ipv4,103.213.104.0,22,allocated
apnic,ipv4,103.119.24.0,22,allocated
apnic,ipv4,103.244.144.0,22,allocated
apnic,ipv4,103.88.192.0,22,allocated
apnic,ipv4,103.86.124.0,22,allocated
apnic,ipv4,103.241.156.0,22,allocated
apnic,ipv4,103.53.16.0,22,allocated
apnic,ipv4,103.46.208.0,22,allocated
apnic,ipv4,103.42.0.0,22,allocated
apnic,ipv4,103.5.172.0,22,allocated
apnic,ipv4,103.30.136.0,22,allocated
apnic,ipv4,103.28.132.0,22,allocated
apnic,ipv4,103.53.24.0,22,allocated
apnic,ipv4,103.23.36.0,22,allocated
apnic,ipv4,103.13.64.0,22,allocated
apnic,ipv4,103.18.160.0,22,allocated
apnic,ipv4,103.17.60.0,22,allocated
apnic,ipv4,103.17.166.0,23,allocated
apnic,ipv4,103.161.236.0,23,allocated
apnic,ipv4,103.215.210.0,23,allocated
apnic,ipv4,103.15.238.0,23,allocated
apnic,ipv4,103.156.190.0,23,allocated
apnic,ipv4,103.5.196.0,23,allocated
apnic,ipv4,103.177.206.0,23,allocated
apnic,ipv4,103.148.70.0,23,allocated
apnic,ipv4,103.133.82.0,23,allocated
apnic,ipv4,103.143.204.0,23,allocated
apnic,ipv4,103.142.212.0,23,allocated
apnic,ipv4,103.132.98.0,23,allocated
apnic,ipv4,103.126.4.0,23,allocated
apnic,ipv4,103.115.14.0,23,allocated
apnic,ipv4,103.114.128.0,23,allocated
apnic,ipv4,103.112.178.0,23,allocated
apnic,ipv4,103.110.54.0,23,allocated
apnic,ipv4,103.104.146.0,23,allocated
apnic,ipv4,103.89.152.0,23,allocated
apnic,ipv4,103.41.8.0,23,allocated
apnic,ipv4,103.147.232.0,23,allocated
apnic,ipv4,103.94.24.0,23,allocated
apnic,ipv4,103.165.190.0,23,allocated
apnic,ipv4,103.242.50.0,23,allocated
apnic,ipv4,103.237.83.0,24,allocated
apnic,ipv4,103.146.198.0,24,allocated
apnic,ipv4,103.146.104.0,24,allocated
apnic,ipv4,103.133.75.0,24,allocated
apnic,ipv4,103.125.186.0,24,allocated
apnic,ipv4,103.116.25.0,24,allocated
apnic,ipv4,103.110.53.0,24,allocated
apnic,ipv4,103.106.182.0,24,allocated
apnic,ipv4,103.102.221.0,24,allocated
apnic,ipv4,103.102.220.0,24,allocated
apnic,ipv4,103.96.233.0,24,allocated
apnic,ipv4,103.93.254.0,24,allocated
apnic,ipv4,103.87.88.0,24,allocated
apnic,ipv4,103.84.97.0,24,allocated
apnic,ipv4,103.17.165.0,24,allocated
apnic,ipv4,103.149.39.0,24,allocated
apnic,ipv4,103.153.80.0,24,allocated
apnic,ipv4,103.112.177.0,24,allocated
apnic,ipv4,103.157.85.0,24,allocated
apnic,ipv4,103.168.193.0,24,allocated
apnic,ipv4,103.216.160.0,24,allocated
apnic,ipv4,103.224.127.0,24,allocated
apnic,ipv4,103.162.126.0,24,allocated
apnic,ipv4,103.185.231.0,24,allocated
apnic,ipv4,103.233.183.0,24,allocated
apnic,ipv4,103.254.166.0,24,allocated
apnic,ipv4,103.159.163.0,24,allocated
apnic,ipv4,103.247.198.0,24,allocated
apnic,ipv4,103.144.237.0,24,assigned
apnic,ipv4,103.146.146.0,24,assigned
apnic,ipv4,103.154.34.0,24,assigned
apnic,ipv4,103.71.59.0,24,assigned
apnic,ipv4,103.15.38.0,24,assigned
apnic,ipv4,103.151.88.0,24,assigned
apnic,ipv4,111.125.152.0,21,allocated
apnic,ipv4,116.204.160.0,22,allocated
apnic,ipv4,116.204.240.0,22,allocated
apnic,ipv4,117.55.192.0,20,allocated
apnic,ipv4,117.104.224.0,21,allocated
apnic,ipv4,119.59.80.0,21,allocated
apnic,ipv4,121.127.32.0,21,allocated
apnic,ipv4,121.100.48.0,21,allocated
apnic,ipv4,125.213.192.0,19,allocated
apnic,ipv4,137.59.120.0,22,allocated
apnic,ipv4,149.54.0.0,17,allocated
apnic,ipv4,152.36.192.0,19,allocated
apnic,ipv4,163.47.160.0,22,allocated
apnic,ipv4,175.106.32.0,19,allocated
apnic,ipv4,180.94.64.0,19,allocated
apnic,ipv4,180.222.136.0,21,allocated
apnic,ipv4,185.193.212.0,22,allocated
apnic,ipv4,185.178.144.0,22,allocated
apnic,ipv4,202.3.76.0,24,allocated
apnic,ipv4,203.171.96.0,19,allocated
apnic,ipv4,203.215.32.0,20,allocated
apnic,ipv4,203.174.27.0,24,assigned
apnic,ipv4,223.26.20.0,22,allocated
apnic,ipv6,2400:1980::,32,allocated
apnic,ipv6,2400:3080::,32,allocated
apnic,ipv6,2400:5180::,32,allocated
apnic,ipv6,2400:8b20::,32,allocated
apnic,ipv6,2400:9cc0::,32,allocated
apnic,ipv6,2400:bdc0::,32,allocated
apnic,ipv6,2400:d5c0::,32,allocated
apnic,ipv6,2400:e500::,32,allocated
apnic,ipv6,2400:e501::,32,allocated
apnic,ipv6,2400:e640::,32,allocated
apnic,ipv6,2401:8080::,32,allocated
apnic,ipv6,2402:2880::,32,allocated
apnic,ipv6,2402:3440::,32,allocated
apnic,ipv6,2402:4e40::,32,allocated
apnic,ipv6,2402:e080::,32,allocated
apnic,ipv6,2403:3e40::,32,allocated
apnic,ipv6,2404:6240::,32,allocated
apnic,ipv6,2404:9b00::,32,allocated
apnic,ipv6,2404:9f40::,32,allocated
apnic,ipv6,2405:2240::,32,allocated
apnic,ipv6,2405:cd40::,32,allocated
apnic,ipv6,2406:3940::,32,allocated
apnic,ipv6,2406:5700::,32,allocated
apnic,ipv6,2406:d100::,32,allocated
apnic,ipv6,2407:6b40::,32,allocated
apnic,ipv6,2001:df0:d500::,48,assigned
apnic,ipv6,2001:df2:6380::,48,assigned
apnic,ipv6,2001:df2:aa80::,48,assigned
apnic,ipv6,2001:df6:7180::,48,assigned
ripencc,ipv4,91.109.220.0,22,allocated
