region,ip,prefixlength,state
ripencc,5.21.0.0,16,allocated
ripencc,5.32.192.0,18,allocated
ripencc,5.36.0.0,15,allocated
ripencc,5.102.176.0,21,allocated
ripencc,5.162.0.0,16,allocated
ripencc,37.28.0.0,17,allocated
ripencc,37.40.0.0,15,allocated
ripencc,37.200.128.0,17,allocated
ripencc,45.95.244.0,22,allocated
ripencc,45.131.140.0,22,allocated
ripencc,45.135.88.0,22,allocated
ripencc,45.140.104.0,22,allocated
ripencc,45.148.200.0,22,allocated
ripencc,46.40.192.0,18,allocated
ripencc,46.255.56.0,21,allocated
ripencc,62.61.160.0,19,allocated
ripencc,62.231.192.0,18,allocated
ripencc,77.83.60.0,22,allocated
ripencc,78.111.32.0,20,allocated
ripencc,82.178.0.0,16,allocated
ripencc,84.242.32.0,20,allocated
ripencc,85.154.0.0,16,allocated
ripencc,91.132.64.0,22,allocated
ripencc,94.176.16.0,20,allocated
ripencc,94.185.0.0,18,allocated
ripencc,96.9.128.0,19,allocated
ripencc,134.0.128.0,17,allocated
ripencc,141.105.168.0,21,allocated
ripencc,145.255.64.0,18,allocated
ripencc,148.151.0.0,16,assigned
ripencc,178.20.16.0,21,allocated
ripencc,185.1.191.0,24,assigned
ripencc,185.6.220.0,22,allocated
ripencc,185.27.88.0,22,allocated
ripencc,185.29.140.0,22,allocated
ripencc,185.53.240.0,22,allocated
ripencc,185.64.24.0,22,allocated
ripencc,185.69.0.0,24,allocated
ripencc,185.112.104.0,22,allocated
ripencc,185.123.148.0,22,allocated
ripencc,185.143.64.0,22,allocated
ripencc,185.186.204.0,22,allocated
ripencc,185.200.124.0,22,allocated
ripencc,185.201.100.0,22,allocated
ripencc,185.226.124.0,22,allocated
ripencc,185.233.168.0,22,allocated
ripencc,185.255.204.0,22,allocated
ripencc,188.65.24.0,21,allocated
ripencc,188.66.128.0,17,allocated
ripencc,188.135.0.0,17,allocated
ripencc,188.140.128.0,17,allocated
ripencc,193.3.37.0,24,allocated
ripencc,193.56.120.0,22,allocated
ripencc,194.26.102.0,24,allocated
ripencc,195.245.85.0,24,allocated
ripencc,199.48.224.0,24,allocated
ripencc,206.167.33.0,24,assigned
ripencc,212.72.0.0,19,allocated
ripencc,212.146.160.0,19,allocated
ripencc,213.202.0.0,19,allocated
