region,version,ip,prefixlength,state
ripencc,ipv4,5.22.160.0,19,allocated
ripencc,ipv4,5.57.72.0,21,allocated
ripencc,ipv4,5.134.104.0,21,allocated
ripencc,ipv4,5.154.225.0,24,allocated
ripencc,ipv4,5.172.32.0,21,allocated
ripencc,ipv4,5.183.24.0,22,allocated
ripencc,ipv4,5.252.236.0,22,allocated
ripencc,ipv4,24.135.0.0,16,allocated
ripencc,ipv4,31.14.33.0,24,allocated
ripencc,ipv4,37.18.184.0,21,allocated
ripencc,ipv4,37.19.104.0,21,allocated
ripencc,ipv4,37.35.8.0,21,allocated
ripencc,ipv4,37.77.168.0,21,allocated
ripencc,ipv4,37.153.174.0,23,allocated
ripencc,ipv4,37.220.64.0,20,allocated
ripencc,ipv4,37.221.176.0,21,allocated
ripencc,ipv4,45.10.48.0,22,allocated
ripencc,ipv4,45.80.132.0,22,allocated
ripencc,ipv4,45.86.56.0,22,allocated
ripencc,ipv4,45.158.16.0,22,allocated
ripencc,ipv4,46.16.104.0,21,allocated
ripencc,ipv4,46.17.120.0,21,allocated
ripencc,ipv4,46.17.144.0,21,allocated
ripencc,ipv4,46.17.218.0,23,allocated
ripencc,ipv4,46.17.220.0,22,allocated
ripencc,ipv4,46.22.144.0,22,allocated
ripencc,ipv4,46.40.0.0,18,allocated
ripencc,ipv4,46.151.120.0,21,assigned
ripencc,ipv4,46.151.128.0,21,assigned
ripencc,ipv4,46.174.96.0,21,assigned
ripencc,ipv4,46.235.96.0,21,allocated
ripencc,ipv4,46.240.128.0,17,allocated
ripencc,ipv4,46.251.8.0,22,allocated
ripencc,ipv4,62.77.132.0,22,allocated
ripencc,ipv4,62.101.128.0,20,allocated
ripencc,ipv4,62.108.96.0,19,allocated
ripencc,ipv4,62.182.152.0,22,allocated
ripencc,ipv4,62.193.128.0,19,allocated
ripencc,ipv4,62.240.0.0,20,allocated
ripencc,ipv4,62.240.16.0,21,allocated
ripencc,ipv4,62.240.24.0,21,allocated
ripencc,ipv4,77.46.128.0,17,allocated
ripencc,ipv4,77.105.0.0,18,allocated
ripencc,ipv4,77.243.16.0,20,allocated
ripencc,ipv4,77.247.100.0,22,allocated
ripencc,ipv4,77.247.200.0,21,allocated
ripencc,ipv4,78.24.104.0,21,allocated
ripencc,ipv4,78.30.128.0,18,allocated
ripencc,ipv4,78.109.96.0,20,allocated
ripencc,ipv4,79.101.0.0,16,allocated
ripencc,ipv4,79.110.144.0,20,assigned
ripencc,ipv4,79.170.112.0,21,allocated
ripencc,ipv4,79.175.64.0,18,allocated
ripencc,ipv4,80.70.240.0,20,allocated
ripencc,ipv4,80.74.160.0,20,allocated
ripencc,ipv4,80.93.224.0,20,allocated
ripencc,ipv4,80.93.240.0,20,allocated
ripencc,ipv4,80.240.144.0,20,allocated
ripencc,ipv4,80.243.232.0,22,allocated
ripencc,ipv4,80.245.96.0,22,allocated
ripencc,ipv4,81.18.48.0,20,allocated
ripencc,ipv4,81.24.240.0,21,allocated
ripencc,ipv4,82.117.192.0,19,allocated
ripencc,ipv4,82.208.192.0,18,allocated
ripencc,ipv4,83.229.16.0,24,allocated
ripencc,ipv4,85.202.112.0,20,assigned
ripencc,ipv4,85.222.160.0,22,allocated
ripencc,ipv4,85.222.168.0,21,allocated
ripencc,ipv4,85.222.176.0,20,allocated
ripencc,ipv4,87.116.128.0,18,allocated
ripencc,ipv4,87.237.200.0,21,allocated
ripencc,ipv4,87.250.32.0,19,allocated
ripencc,ipv4,88.218.136.0,22,allocated
ripencc,ipv4,89.23.64.0,19,allocated
ripencc,ipv4,89.34.2.0,24,allocated
ripencc,ipv4,89.35.239.0,24,allocated
ripencc,ipv4,89.39.144.0,23,allocated
ripencc,ipv4,89.42.12.0,24,allocated
ripencc,ipv4,89.46.126.0,23,allocated
ripencc,ipv4,89.47.40.0,23,allocated
ripencc,ipv4,89.110.192.0,18,allocated
ripencc,ipv4,89.147.80.0,20,allocated
ripencc,ipv4,89.216.0.0,16,allocated
ripencc,ipv4,91.102.168.0,21,allocated
ripencc,ipv4,91.102.224.0,21,allocated
ripencc,ipv4,91.142.129.0,23,assigned
ripencc,ipv4,91.143.208.0,20,allocated
ripencc,ipv4,91.147.240.0,22,allocated
ripencc,ipv4,91.147.244.0,22,allocated
ripencc,ipv4,91.148.64.0,18,allocated
ripencc,ipv4,91.150.64.0,18,allocated
ripencc,ipv4,91.185.96.0,19,allocated
ripencc,ipv4,91.187.128.0,19,allocated
ripencc,ipv4,91.193.75.0,24,assigned
ripencc,ipv4,91.194.82.0,23,assigned
ripencc,ipv4,91.194.216.0,23,assigned
ripencc,ipv4,91.195.38.0,23,assigned
ripencc,ipv4,91.195.176.0,23,assigned
ripencc,ipv4,91.199.17.0,24,assigned
ripencc,ipv4,91.201.136.0,22,assigned
ripencc,ipv4,91.204.52.0,22,allocated
ripencc,ipv4,91.207.62.0,23,assigned
ripencc,ipv4,91.208.89.0,24,assigned
ripencc,ipv4,91.212.15.0,24,assigned
ripencc,ipv4,91.212.69.0,24,assigned
ripencc,ipv4,91.217.14.0,23,assigned
ripencc,ipv4,91.218.172.0,23,assigned
ripencc,ipv4,91.218.174.0,24,assigned
ripencc,ipv4,91.221.134.0,23,assigned
ripencc,ipv4,91.221.216.0,23,assigned
ripencc,ipv4,91.222.4.0,22,assigned
ripencc,ipv4,91.223.162.0,24,assigned
ripencc,ipv4,91.224.0.0,23,assigned
ripencc,ipv4,91.224.250.0,23,assigned
ripencc,ipv4,91.226.240.0,22,assigned
ripencc,ipv4,91.228.16.0,22,assigned
ripencc,ipv4,91.228.20.0,23,assigned
ripencc,ipv4,91.228.252.0,23,assigned
ripencc,ipv4,91.228.254.0,24,assigned
ripencc,ipv4,91.231.88.0,24,assigned
ripencc,ipv4,91.231.158.0,23,assigned
ripencc,ipv4,91.232.106.0,23,assigned
ripencc,ipv4,91.232.200.0,23,assigned
ripencc,ipv4,91.232.236.0,23,assigned
ripencc,ipv4,91.233.24.0,24,assigned
ripencc,ipv4,91.234.132.0,22,assigned
ripencc,ipv4,91.234.190.0,23,assigned
ripencc,ipv4,91.238.6.0,23,assigned
ripencc,ipv4,91.238.61.0,24,assigned
ripencc,ipv4,91.239.151.0,24,assigned
ripencc,ipv4,91.240.6.0,23,assigned
ripencc,ipv4,91.240.40.0,22,assigned
ripencc,ipv4,91.243.123.0,24,assigned
ripencc,ipv4,91.245.214.0,24,assigned
ripencc,ipv4,92.42.248.0,21,allocated
ripencc,ipv4,92.60.224.0,20,allocated
ripencc,ipv4,92.244.128.0,19,allocated
ripencc,ipv4,92.249.52.0,22,allocated
ripencc,ipv4,93.86.0.0,15,allocated
ripencc,ipv4,93.92.248.0,21,allocated
ripencc,ipv4,93.93.192.0,21,allocated
ripencc,ipv4,93.113.250.0,23,allocated
ripencc,ipv4,93.184.80.0,20,allocated
ripencc,ipv4,93.186.64.0,20,allocated
ripencc,ipv4,93.187.240.0,21,allocated
ripencc,ipv4,93.190.160.0,21,allocated
ripencc,ipv4,94.100.48.0,20,allocated
ripencc,ipv4,94.127.0.0,21,allocated
ripencc,ipv4,94.154.104.0,21,assigned
ripencc,ipv4,94.189.128.0,17,allocated
ripencc,ipv4,94.228.224.0,20,allocated
ripencc,ipv4,94.229.112.0,20,allocated
ripencc,ipv4,94.230.176.0,20,allocated
ripencc,ipv4,94.247.200.0,21,allocated
ripencc,ipv4,94.248.184.0,21,allocated
ripencc,ipv4,94.248.232.0,21,allocated
ripencc,ipv4,95.85.128.0,18,allocated
ripencc,ipv4,95.86.48.0,21,allocated
ripencc,ipv4,95.140.112.0,20,allocated
ripencc,ipv4,95.180.0.0,17,allocated
ripencc,ipv4,95.214.204.0,22,allocated
ripencc,ipv4,109.72.48.0,20,allocated
ripencc,ipv4,109.92.0.0,15,allocated
ripencc,ipv4,109.94.96.0,22,assigned
ripencc,ipv4,109.94.100.0,23,assigned
ripencc,ipv4,109.94.102.0,23,assigned
ripencc,ipv4,109.94.108.0,24,assigned
ripencc,ipv4,109.94.109.0,24,assigned
ripencc,ipv4,109.94.111.0,24,assigned
ripencc,ipv4,109.94.112.0,20,assigned
ripencc,ipv4,109.94.126.0,24,assigned
ripencc,ipv4,109.94.127.0,24,assigned
ripencc,ipv4,109.94.224.0,22,assigned
ripencc,ipv4,109.94.228.0,22,assigned
ripencc,ipv4,109.94.232.0,21,assigned
ripencc,ipv4,109.106.224.0,20,allocated
ripencc,ipv4,109.111.224.0,19,allocated
ripencc,ipv4,109.121.0.0,18,allocated
ripencc,ipv4,109.121.64.0,18,allocated
ripencc,ipv4,109.122.64.0,18,allocated
ripencc,ipv4,109.198.0.0,19,allocated
ripencc,ipv4,109.206.96.0,19,assigned
ripencc,ipv4,109.207.32.0,20,assigned
ripencc,ipv4,109.233.184.0,21,allocated
ripencc,ipv4,109.245.0.0,16,allocated
ripencc,ipv4,130.180.224.0,19,allocated
ripencc,ipv4,130.193.76.0,24,allocated
ripencc,ipv4,139.28.12.0,22,allocated
ripencc,ipv4,147.91.0.0,16,assigned
ripencc,ipv4,160.99.0.0,16,assigned
ripencc,ipv4,176.67.192.0,19,allocated
ripencc,ipv4,176.103.216.0,23,assigned
ripencc,ipv4,176.104.104.0,21,assigned
ripencc,ipv4,176.106.120.0,21,assigned
ripencc,ipv4,176.108.32.0,20,assigned
ripencc,ipv4,176.109.136.0,21,allocated
ripencc,ipv4,176.122.208.0,23,allocated
ripencc,ipv4,176.123.208.0,21,assigned
ripencc,ipv4,176.221.72.0,21,allocated
ripencc,ipv4,178.17.16.0,20,allocated
ripencc,ipv4,178.20.160.0,21,allocated
ripencc,ipv4,178.20.200.0,24,allocated
ripencc,ipv4,178.20.201.0,24,allocated
ripencc,ipv4,178.20.202.0,23,allocated
ripencc,ipv4,178.20.204.0,22,allocated
ripencc,ipv4,178.22.216.0,21,allocated
ripencc,ipv4,178.79.0.0,18,allocated
ripencc,ipv4,178.148.0.0,15,allocated
ripencc,ipv4,178.212.88.0,24,assigned
ripencc,ipv4,178.212.90.0,23,assigned
ripencc,ipv4,178.212.94.0,23,assigned
ripencc,ipv4,178.217.8.0,21,assigned
ripencc,ipv4,178.219.0.0,20,allocated
ripencc,ipv4,178.220.0.0,15,allocated
ripencc,ipv4,178.222.0.0,16,allocated
ripencc,ipv4,178.223.0.0,17,allocated
ripencc,ipv4,178.223.128.0,18,allocated
ripencc,ipv4,178.223.192.0,19,allocated
ripencc,ipv4,178.223.224.0,19,allocated
ripencc,ipv4,178.237.208.0,20,allocated
ripencc,ipv4,178.250.136.0,21,allocated
