region,ip,prefixlength,state
apnic,2001:dd8::,48,assigned
apnic,2407:800::,32,allocated
apnic,2400:6d00::,32,allocated
apnic,2401:5100::,32,allocated
apnic,2401:d7c0::,32,allocated
apnic,2401:e600::,32,allocated
apnic,2402:1840::,32,allocated
apnic,2402:2940::,32,allocated
apnic,2403:4600::,32,allocated
apnic,2406:f800::,32,allocated
apnic,2407:a000::,32,allocated
apnic,2001:df0:91::,48,assigned
apnic,2001:df2:4b00::,48,assigned
apnic,2001:df2:4c80::,47,assigned
apnic,2001:df2:a280::,47,assigned
apnic,2001:df5:5700::,48,assigned
apnic,2001:df5:fa00::,48,assigned
