region,version,ip,prefixlength,state
arin,ipv4,205.233.76.0,22,allocated
lacnic,ipv4,24.152.48.0,22,allocated
lacnic,ipv4,45.5.8.0,22,allocated
lacnic,ipv4,45.6.40.0,22,allocated
lacnic,ipv4,45.65.244.0,22,allocated
lacnic,ipv4,45.164.12.0,22,allocated
lacnic,ipv4,45.164.172.0,22,allocated
lacnic,ipv4,45.169.192.0,22,allocated
lacnic,ipv4,45.172.152.0,22,allocated
lacnic,ipv4,45.175.68.0,22,allocated
lacnic,ipv4,45.176.84.0,23,assigned
lacnic,ipv4,45.176.92.0,22,allocated
lacnic,ipv4,45.176.96.0,22,allocated
lacnic,ipv4,45.177.0.0,22,allocated
lacnic,ipv4,45.184.132.0,22,assigned
lacnic,ipv4,45.186.12.0,22,allocated
lacnic,ipv4,45.190.192.0,22,allocated
lacnic,ipv4,45.225.249.0,24,allocated
lacnic,ipv4,45.229.32.0,22,allocated
lacnic,ipv4,45.229.148.0,23,allocated
lacnic,ipv4,45.230.216.0,22,allocated
lacnic,ipv4,45.231.104.0,22,allocated
lacnic,ipv4,45.232.172.0,22,allocated
lacnic,ipv4,45.235.228.0,22,allocated
lacnic,ipv4,45.237.48.0,22,allocated
lacnic,ipv4,64.32.64.0,18,allocated
lacnic,ipv4,66.98.0.0,18,allocated
lacnic,ipv4,66.98.64.0,19,allocated
lacnic,ipv4,128.201.112.0,22,allocated
lacnic,ipv4,131.108.236.0,22,allocated
lacnic,ipv4,131.221.4.0,22,allocated
lacnic,ipv4,138.36.24.0,22,allocated
lacnic,ipv4,138.97.248.0,22,allocated
lacnic,ipv4,138.99.236.0,22,allocated
lacnic,ipv4,138.255.248.0,22,allocated
lacnic,ipv4,143.137.80.0,22,allocated
lacnic,ipv4,143.208.164.0,22,allocated
lacnic,ipv4,148.0.0.0,16,allocated
lacnic,ipv4,148.101.0.0,16,allocated
lacnic,ipv4,148.103.0.0,16,allocated
lacnic,ipv4,148.255.0.0,16,allocated
lacnic,ipv4,152.0.0.0,16,allocated
lacnic,ipv4,152.166.0.0,15,allocated
lacnic,ipv4,168.196.124.0,22,allocated
lacnic,ipv4,168.228.232.0,22,allocated
lacnic,ipv4,168.232.108.0,22,allocated
lacnic,ipv4,170.79.144.0,22,allocated
lacnic,ipv4,170.80.200.0,22,allocated
lacnic,ipv4,170.81.8.0,22,assigned
lacnic,ipv4,170.82.24.0,22,allocated
lacnic,ipv4,170.239.164.0,22,allocated
lacnic,ipv4,170.244.40.0,22,allocated
lacnic,ipv4,170.244.80.0,22,allocated
lacnic,ipv4,170.245.164.0,22,allocated
lacnic,ipv4,170.254.64.0,22,allocated
lacnic,ipv4,177.52.221.0,24,allocated
lacnic,ipv4,177.200.238.0,23,allocated
lacnic,ipv4,179.43.192.0,18,allocated
lacnic,ipv4,179.51.64.0,20,allocated
lacnic,ipv4,179.51.144.0,22,allocated
lacnic,ipv4,179.52.0.0,15,allocated
lacnic,ipv4,179.61.16.0,20,allocated
lacnic,ipv4,181.36.0.0,15,allocated
lacnic,ipv4,181.224.204.0,22,allocated
lacnic,ipv4,181.232.190.0,23,allocated
lacnic,ipv4,181.233.116.0,22,allocated
lacnic,ipv4,186.1.64.0,18,allocated
lacnic,ipv4,186.6.0.0,16,allocated
lacnic,ipv4,186.7.0.0,16,allocated
lacnic,ipv4,186.33.64.0,18,allocated
lacnic,ipv4,186.120.0.0,17,allocated
lacnic,ipv4,186.120.128.0,17,allocated
lacnic,ipv4,186.148.88.0,21,allocated
lacnic,ipv4,186.149.0.0,16,allocated
lacnic,ipv4,186.150.0.0,16,allocated
lacnic,ipv4,187.63.156.0,22,allocated
lacnic,ipv4,190.0.64.0,19,allocated
lacnic,ipv4,190.6.128.0,20,allocated
lacnic,ipv4,190.6.144.0,20,allocated
lacnic,ipv4,190.8.32.0,20,allocated
lacnic,ipv4,190.12.192.0,19,allocated
lacnic,ipv4,190.52.224.0,20,allocated
lacnic,ipv4,190.52.240.0,20,allocated
lacnic,ipv4,190.80.128.0,18,allocated
lacnic,ipv4,190.80.192.0,18,allocated
lacnic,ipv4,190.89.36.0,22,allocated
lacnic,ipv4,190.93.188.0,22,allocated
lacnic,ipv4,190.94.0.0,19,allocated
lacnic,ipv4,190.94.32.0,19,allocated
lacnic,ipv4,190.94.64.0,18,allocated
lacnic,ipv4,190.103.180.0,22,allocated
lacnic,ipv4,190.106.112.0,21,allocated
lacnic,ipv4,190.110.32.0,21,allocated
lacnic,ipv4,190.113.40.0,22,allocated
lacnic,ipv4,190.113.64.0,20,assigned
lacnic,ipv4,190.122.96.0,20,allocated
lacnic,ipv4,190.122.112.0,20,allocated
lacnic,ipv4,190.123.76.0,22,allocated
lacnic,ipv4,190.124.64.0,19,allocated
lacnic,ipv4,190.166.0.0,17,allocated
lacnic,ipv4,190.166.128.0,17,allocated
lacnic,ipv4,190.167.0.0,16,allocated
lacnic,ipv4,190.171.88.0,22,allocated
lacnic,ipv4,190.211.176.0,20,allocated
lacnic,ipv4,191.97.88.0,21,allocated
lacnic,ipv4,191.97.104.0,22,allocated
lacnic,ipv4,191.98.208.0,21,allocated
lacnic,ipv4,191.102.240.0,22,allocated
lacnic,ipv4,192.141.128.0,22,allocated
lacnic,ipv4,196.3.74.0,23,allocated
lacnic,ipv4,196.3.76.0,22,allocated
lacnic,ipv4,196.3.80.0,21,allocated
lacnic,ipv4,196.3.88.0,23,allocated
lacnic,ipv4,196.3.106.0,24,assigned
lacnic,ipv4,200.1.154.0,24,assigned
lacnic,ipv4,200.1.155.0,24,assigned
lacnic,ipv4,200.10.142.0,24,assigned
lacnic,ipv4,200.10.162.0,24,assigned
lacnic,ipv4,200.14.36.0,24,assigned
lacnic,ipv4,200.14.79.0,24,assigned
lacnic,ipv4,200.16.90.0,23,assigned
lacnic,ipv4,200.23.65.0,24,assigned
lacnic,ipv4,200.26.168.0,21,allocated
lacnic,ipv4,200.39.60.0,22,allocated
lacnic,ipv4,200.42.192.0,19,allocated
lacnic,ipv4,200.42.224.0,20,allocated
lacnic,ipv4,200.42.240.0,20,allocated
lacnic,ipv4,200.58.240.0,21,allocated
lacnic,ipv4,200.88.0.0,19,allocated
lacnic,ipv4,200.88.32.0,19,allocated
lacnic,ipv4,200.88.64.0,18,allocated
lacnic,ipv4,200.88.128.0,19,allocated
lacnic,ipv4,200.88.160.0,19,allocated
lacnic,ipv4,200.88.192.0,18,allocated
lacnic,ipv4,200.89.88.0,21,allocated
lacnic,ipv4,200.124.68.0,22,allocated
lacnic,ipv4,200.125.168.0,22,allocated
lacnic,ipv4,200.215.232.0,22,allocated
lacnic,ipv4,201.49.186.0,23,allocated
lacnic,ipv4,201.131.50.0,24,assigned
lacnic,ipv4,201.131.107.0,24,assigned
lacnic,ipv4,201.221.126.0,24,assigned
lacnic,ipv4,201.229.128.0,18,allocated
lacnic,ipv4,201.229.192.0,18,allocated
lacnic,ipv4,204.126.128.0,23,assigned
lacnic,ipv6,2800:c90::,32,allocated
lacnic,ipv6,2801:0:80::,48,assigned
lacnic,ipv6,2801:182::,44,assigned
lacnic,ipv6,2801:184::,44,assigned
lacnic,ipv6,2803:6e0::,32,allocated
lacnic,ipv6,2803:760::,32,allocated
lacnic,ipv6,2803:7a0::,32,allocated
lacnic,ipv6,2803:8a0::,32,allocated
lacnic,ipv6,2803:9c0::,32,allocated
lacnic,ipv6,2803:e90::,32,allocated
lacnic,ipv6,2803:f10::,32,allocated
lacnic,ipv6,2001:1308::,32,allocated
lacnic,ipv6,2001:13e0::,32,assigned
lacnic,ipv6,2001:13f0::,32,allocated
lacnic,ipv6,2803:1140::,32,allocated
lacnic,ipv6,2803:1400::,32,allocated
lacnic,ipv6,2803:1490::,32,allocated
lacnic,ipv6,2803:1510::,32,allocated
lacnic,ipv6,2803:1690::,32,allocated
lacnic,ipv6,2803:1720::,32,allocated
lacnic,ipv6,2803:1890::,32,allocated
lacnic,ipv6,2803:19c0::,32,allocated
lacnic,ipv6,2803:2460::,32,allocated
lacnic,ipv6,2803:2610::,32,allocated
