region,version,ip,prefixlength,state
afrinic,ipv4,41.188.0.0,18,allocated
afrinic,ipv4,41.63.128.0,19,allocated
afrinic,ipv4,41.204.96.0,19,allocated
afrinic,ipv4,41.207.32.0,19,allocated
afrinic,ipv4,41.74.208.0,20,allocated
afrinic,ipv4,41.242.96.0,20,allocated
afrinic,ipv4,41.74.16.0,20,allocated
afrinic,ipv4,41.77.16.0,21,allocated
afrinic,ipv4,41.190.236.0,22,allocated
afrinic,ipv4,102.16.0.0,14,allocated
afrinic,ipv4,102.20.0.0,15,allocated
afrinic,ipv4,102.68.192.0,18,allocated
afrinic,ipv4,102.216.23.0,24,assigned
afrinic,ipv4,154.126.0.0,17,allocated
afrinic,ipv4,154.120.128.0,18,allocated
afrinic,ipv4,196.192.32.0,20,allocated
afrinic,ipv4,196.223.41.0,24,assigned
afrinic,ipv4,196.43.214.0,24,assigned
afrinic,ipv4,196.49.13.0,24,assigned
afrinic,ipv4,197.149.0.0,18,allocated
afrinic,ipv4,197.158.64.0,18,allocated
afrinic,ipv4,197.148.128.0,18,allocated
afrinic,ipv4,197.159.144.0,20,allocated
afrinic,ipv4,197.215.192.0,20,allocated
afrinic,ipv6,2001:4398::,32,allocated
afrinic,ipv6,2c0f:f1c8::,32,allocated
afrinic,ipv6,2c0f:f9f0::,32,allocated
afrinic,ipv6,2c0f:fa28::,32,allocated
afrinic,ipv6,2001:43f8:290::,48,assigned
afrinic,ipv6,2001:43f8:a10::,48,assigned
afrinic,ipv6,2001:43f8:a11::,48,assigned
afrinic,ipv6,2001:43fc:e000::,48,assigned
