region,ip,prefixlength,state
afrinic,2c0e::,20,allocated
afrinic,2001:4220::,32,allocated
afrinic,2001:42b8::,32,allocated
afrinic,2001:4300::,32,allocated
afrinic,2001:4388::,32,allocated
afrinic,2001:43c8::,32,allocated
afrinic,2c0f:7480::,32,allocated
afrinic,2c0f:7b00::,28,allocated
afrinic,2c0f:f0b0::,32,allocated
afrinic,2c0f:fc40::,32,allocated
afrinic,2c0f:fc88::,31,allocated
afrinic,2c0f:fee0::,32,allocated
afrinic,2001:43f8:40::,48,assigned
afrinic,2001:43f8:41::,48,assigned
afrinic,2001:43f8:2e0::,48,assigned
afrinic,2001:43f8:c50::,48,assigned
