region,ip,prefixlength,state
ripencc,5.255.0.0,19,allocated
ripencc,5.100.160.0,21,allocated
ripencc,31.31.176.0,20,allocated
ripencc,46.161.224.0,19,allocated
ripencc,46.35.64.0,19,allocated
ripencc,78.137.64.0,19,allocated
ripencc,80.253.176.0,20,allocated
ripencc,81.91.24.0,21,allocated
ripencc,82.114.160.0,19,allocated
ripencc,89.189.64.0,19,allocated
ripencc,94.26.192.0,20,allocated
ripencc,94.26.208.0,20,allocated
ripencc,109.200.160.0,19,allocated
ripencc,109.74.32.0,20,allocated
ripencc,110.238.32.0,19,assigned
ripencc,131.117.160.0,21,allocated
ripencc,134.35.0.0,16,assigned
ripencc,175.110.0.0,18,assigned
ripencc,176.123.16.0,20,assigned
ripencc,178.130.64.0,18,allocated
ripencc,185.71.132.0,22,allocated
ripencc,185.80.44.0,22,allocated
ripencc,185.80.140.0,22,allocated
ripencc,185.112.200.0,22,allocated
ripencc,185.240.64.0,22,allocated
ripencc,185.11.8.0,22,allocated
ripencc,188.209.224.0,19,allocated
ripencc,188.240.96.0,19,allocated
ripencc,195.94.0.0,19,allocated
ripencc,213.246.0.0,19,allocated
