region,version,ip,prefixlength,state
ripencc,ipv4,5.182.132.0,22,allocated
ripencc,ipv4,31.203.0.0,16,allocated
ripencc,ipv4,31.214.0.0,17,allocated
ripencc,ipv4,31.217.224.0,21,allocated
ripencc,ipv4,37.36.0.0,14,allocated
ripencc,ipv4,37.231.0.0,16,allocated
ripencc,ipv4,37.34.128.0,17,allocated
ripencc,ipv4,45.15.228.0,22,allocated
ripencc,ipv4,45.66.0.0,22,allocated
ripencc,ipv4,45.130.36.0,22,allocated
ripencc,ipv4,45.158.96.0,22,allocated
ripencc,ipv4,46.186.128.0,17,allocated
ripencc,ipv4,62.150.0.0,16,allocated
ripencc,ipv4,62.215.0.0,16,allocated
ripencc,ipv4,78.89.0.0,16,allocated
ripencc,ipv4,78.154.224.0,19,allocated
ripencc,ipv4,78.159.160.0,19,allocated
ripencc,ipv4,78.154.192.0,19,allocated
ripencc,ipv4,80.184.0.0,16,allocated
ripencc,ipv4,83.96.0.0,17,allocated
ripencc,ipv4,83.68.160.0,19,allocated
ripencc,ipv4,84.246.72.0,21,allocated
ripencc,ipv4,85.239.0.0,19,allocated
ripencc,ipv4,87.236.120.0,21,allocated
ripencc,ipv4,89.203.0.0,17,allocated
ripencc,ipv4,89.251.80.0,20,allocated
ripencc,ipv4,91.140.128.0,17,allocated
ripencc,ipv4,91.102.144.0,21,allocated
ripencc,ipv4,91.102.232.0,21,allocated
ripencc,ipv4,91.102.32.0,21,allocated
ripencc,ipv4,91.214.152.0,22,assigned
ripencc,ipv4,91.194.130.0,23,assigned
ripencc,ipv4,91.221.220.0,23,assigned
ripencc,ipv4,91.221.128.0,23,assigned
ripencc,ipv4,91.194.102.0,23,assigned
ripencc,ipv4,91.229.212.0,24,allocated
ripencc,ipv4,91.209.172.0,24,assigned
ripencc,ipv4,91.230.213.0,24,assigned
ripencc,ipv4,91.246.14.0,24,assigned
ripencc,ipv4,91.198.134.0,24,assigned
ripencc,ipv4,91.208.203.0,24,assigned
ripencc,ipv4,91.212.8.0,24,assigned
ripencc,ipv4,91.216.188.0,24,assigned
ripencc,ipv4,93.191.64.0,21,allocated
ripencc,ipv4,94.128.0.0,15,allocated
ripencc,ipv4,94.29.128.0,17,allocated
ripencc,ipv4,94.187.192.0,18,allocated
ripencc,ipv4,94.187.160.0,19,allocated
ripencc,ipv4,95.66.0.0,17,allocated
ripencc,ipv4,95.141.240.0,20,allocated
ripencc,ipv4,139.141.0.0,16,assigned
ripencc,ipv4,149.147.0.0,16,allocated
ripencc,ipv4,161.252.0.0,16,assigned
ripencc,ipv4,168.187.0.0,16,assigned
ripencc,ipv4,171.25.224.0,24,assigned
ripencc,ipv4,176.98.36.0,22,allocated
ripencc,ipv4,176.97.212.0,24,allocated
ripencc,ipv4,176.110.119.0,24,assigned
ripencc,ipv4,178.53.0.0,16,allocated
ripencc,ipv4,178.61.0.0,16,allocated
ripencc,ipv4,178.161.0.0,17,allocated
ripencc,ipv4,178.249.176.0,21,allocated
ripencc,ipv4,185.146.240.0,22,allocated
ripencc,ipv4,185.147.28.0,22,allocated
ripencc,ipv4,185.150.216.0,22,allocated
ripencc,ipv4,185.166.92.0,22,allocated
ripencc,ipv4,185.142.104.0,22,allocated
ripencc,ipv4,185.170.116.0,22,allocated
ripencc,ipv4,185.173.40.0,22,allocated
ripencc,ipv4,185.187.176.0,22,allocated
ripencc,ipv4,185.192.236.0,22,allocated
ripencc,ipv4,185.206.96.0,22,allocated
