region,version,ip,prefixlength,state
apnic,ipv4,43.224.36.0,22,allocated
apnic,ipv4,43.228.84.0,22,allocated
apnic,ipv4,43.252.244.0,22,allocated
apnic,ipv4,101.78.8.0,21,allocated
apnic,ipv4,103.240.240.0,22,allocated
apnic,ipv4,103.228.252.0,22,allocated
apnic,ipv4,103.205.16.0,22,allocated
apnic,ipv4,103.109.116.0,22,allocated
apnic,ipv4,103.95.24.0,22,allocated
apnic,ipv4,103.82.56.0,22,allocated
apnic,ipv4,103.137.88.0,22,allocated
apnic,ipv4,103.43.76.0,22,allocated
apnic,ipv4,103.1.28.0,22,allocated
apnic,ipv4,103.1.232.0,22,allocated
apnic,ipv4,103.13.88.0,22,allocated
apnic,ipv4,103.59.52.0,22,assigned
apnic,ipv4,103.232.80.0,22,assigned
apnic,ipv4,103.151.76.0,23,allocated
apnic,ipv4,103.114.146.0,23,allocated
apnic,ipv4,103.140.246.0,23,allocated
apnic,ipv4,103.150.74.0,23,allocated
apnic,ipv4,103.66.238.0,23,allocated
apnic,ipv4,103.174.8.0,23,allocated
apnic,ipv4,103.245.167.0,24,allocated
apnic,ipv4,103.245.164.0,24,allocated
apnic,ipv4,103.228.101.0,24,allocated
apnic,ipv4,103.81.180.0,24,allocated
apnic,ipv4,103.145.48.0,24,allocated
apnic,ipv4,103.26.103.0,24,allocated
apnic,ipv4,103.63.188.0,24,allocated
apnic,ipv4,103.138.142.0,24,assigned
apnic,ipv4,103.112.191.0,24,assigned
apnic,ipv4,103.164.89.0,24,assigned
apnic,ipv4,103.121.206.0,24,assigned
apnic,ipv4,114.129.24.0,21,allocated
apnic,ipv4,115.84.64.0,18,allocated
apnic,ipv4,139.5.156.0,22,allocated
apnic,ipv4,141.164.96.0,20,allocated
apnic,ipv4,157.119.180.0,22,allocated
apnic,ipv4,180.131.148.0,22,allocated
apnic,ipv4,183.182.96.0,19,allocated
apnic,ipv4,185.19.104.0,22,allocated
apnic,ipv4,185.126.144.0,22,allocated
apnic,ipv4,185.129.140.0,22,allocated
apnic,ipv4,202.137.128.0,19,allocated
apnic,ipv4,202.62.96.0,20,allocated
apnic,ipv4,202.144.184.0,21,allocated
apnic,ipv4,202.123.176.0,21,allocated
apnic,ipv4,202.136.240.0,21,allocated
apnic,ipv4,202.9.76.0,23,assigned
apnic,ipv4,203.110.64.0,20,allocated
apnic,ipv4,203.76.252.0,22,allocated
apnic,ipv6,2403:500::,32,allocated
apnic,ipv6,2400:81c0::,32,allocated
apnic,ipv6,2400:aa00::,32,allocated
apnic,ipv6,2400:c180::,32,allocated
apnic,ipv6,2400:d3a0::,32,allocated
apnic,ipv6,2402:6840::,32,allocated
apnic,ipv6,2402:8c80::,32,allocated
apnic,ipv6,2402:8d80::,32,allocated
apnic,ipv6,2404:2e00::,32,allocated
apnic,ipv6,2404:adc0::,32,allocated
apnic,ipv6,2404:c200::,32,allocated
apnic,ipv6,2405:1c40::,32,allocated
apnic,ipv6,2406:1640::,32,allocated
apnic,ipv6,2407:4280::,32,allocated
apnic,ipv6,2407:f7c0::,32,allocated
apnic,ipv6,2001:df0:bf::,48,assigned
apnic,ipv6,2001:df0:df80::,48,assigned
apnic,ipv6,2001:df3:5e80::,48,assigned
apnic,ipv6,2001:df3:e000::,48,assigned
apnic,ipv6,2001:df4:6400::,48,assigned
apnic,ipv6,2001:df4:b900::,48,assigned
