region,ip,prefixlength,state
apnic,43.249.176.0,22,allocated
apnic,50.21.80.0,20,allocated
apnic,64.140.144.0,20,allocated
apnic,103.4.72.0,22,allocated
apnic,103.46.216.0,22,allocated
apnic,103.129.120.0,22,allocated
apnic,103.254.224.0,22,allocated
apnic,103.254.232.0,22,allocated
apnic,103.166.70.0,23,assigned
apnic,113.197.68.0,22,allocated
apnic,114.141.112.0,21,allocated
apnic,123.50.64.0,18,allocated
apnic,148.66.64.0,18,allocated
apnic,192.171.104.0,21,allocated
apnic,192.136.59.0,24,assigned
apnic,202.3.224.0,19,allocated
apnic,202.90.64.0,19,allocated
apnic,203.185.160.0,20,allocated
apnic,203.185.176.0,21,allocated
apnic,218.100.77.0,24,assigned
