region,ip,prefixlength
lacnic,45.65.254.0,23
lacnic,45.183.41.0,24
lacnic,45.235.227.0,24
lacnic,167.250.112.0,22
lacnic,168.77.0.0,16
lacnic,170.82.247.0,24
lacnic,170.254.48.0,22
lacnic,179.0.194.0,23
lacnic,179.0.200.0,23
lacnic,190.106.224.0,22
lacnic,199.26.234.0,24
lacnic,200.0.178.0,24
lacnic,200.6.52.0,24
lacnic,200.6.79.0,24
lacnic,200.10.15.0,24
lacnic,200.10.144.0,24
lacnic,200.10.203.0,24
lacnic,200.14.119.0,24
lacnic,200.33.125.0,24
lacnic,200.115.19.0,24
lacnic,200.115.177.0,24
lacnic,201.131.49.0,24
lacnic,206.224.32.0,19
ripencc,193.239.4.0,22
ripencc,194.116.146.0,24
ripencc,194.143.130.0,23
ripencc,194.165.16.0,23
ripencc,195.189.242.0,23
