region,ip,prefixlength
apnic,103.187.14.0,23
ripencc,46.173.224.0,20
ripencc,81.20.224.0,20
ripencc,82.130.0.0,18
ripencc,83.142.72.0,21
ripencc,83.143.56.0,21
ripencc,83.143.88.0,21
ripencc,83.143.216.0,21
ripencc,84.234.64.0,20
ripencc,85.188.0.0,18
ripencc,87.239.120.0,21
ripencc,89.200.192.0,21
ripencc,91.90.48.0,21
ripencc,91.194.20.0,23
ripencc,91.194.27.0,24
ripencc,91.197.84.0,22
ripencc,91.197.208.0,22
ripencc,91.198.120.0,24
ripencc,91.199.148.0,24
ripencc,91.202.112.0,22
ripencc,91.209.29.0,24
ripencc,91.213.97.0,24
ripencc,91.213.161.0,24
ripencc,91.214.164.0,22
ripencc,91.215.132.0,22
ripencc,91.216.79.0,24
ripencc,91.216.136.0,24
ripencc,91.217.116.0,23
ripencc,91.217.248.0,24
ripencc,91.217.252.0,24
ripencc,91.219.172.0,22
ripencc,91.220.241.0,24
ripencc,91.221.238.0,23
ripencc,91.222.188.0,22
ripencc,91.223.107.0,24
ripencc,91.224.4.0,23
ripencc,91.224.88.0,23
ripencc,91.225.68.0,22
ripencc,91.227.187.0,24
ripencc,91.227.192.0,23
ripencc,91.229.137.0,24
ripencc,91.229.138.0,23
ripencc,91.230.4.0,23
ripencc,91.232.154.0,23
ripencc,91.232.156.0,24
ripencc,91.233.125.0,24
ripencc,91.234.204.0,23
ripencc,91.237.151.0,24
ripencc,95.215.16.0,22
ripencc,128.214.0.0,16
ripencc,130.188.0.0,16
ripencc,130.230.0.0,16
ripencc,130.231.0.0,16
ripencc,130.232.0.0,16
ripencc,130.233.0.0,16
ripencc,130.234.0.0,16
ripencc,131.160.0.0,16
ripencc,131.177.0.0,16
ripencc,131.207.0.0,16
ripencc,131.228.0.0,17
ripencc,132.155.0.0,16
ripencc,132.171.0.0,16
ripencc,134.37.0.0,16
ripencc,137.33.0.0,16
ripencc,137.96.0.0,16
ripencc,137.163.0.0,16
ripencc,138.203.0.0,16
ripencc,138.216.0.0,16
ripencc,138.249.0.0,16
ripencc,139.74.0.0,16
ripencc,139.123.0.0,16
ripencc,139.157.0.0,16
ripencc,140.151.0.0,16
ripencc,141.172.0.0,16
ripencc,141.192.0.0,16
ripencc,141.208.0.0,16
ripencc,143.51.0.0,17
ripencc,143.51.128.0,17
ripencc,144.4.0.0,16
ripencc,145.247.0.0,16
ripencc,146.81.0.0,16
ripencc,146.119.0.0,16
ripencc,146.161.0.0,16
ripencc,146.211.0.0,16
ripencc,149.197.0.0,16
ripencc,153.1.0.0,16
ripencc,156.10.0.0,16
ripencc,157.24.0.0,16
ripencc,157.94.0.0,16
ripencc,157.124.0.0,16
ripencc,157.129.0.0,16
ripencc,157.144.0.0,16
ripencc,157.200.0.0,16
ripencc,158.90.0.0,17
ripencc,158.90.128.0,17
ripencc,158.127.0.0,16
ripencc,158.131.0.0,16
ripencc,158.233.0.0,16
ripencc,159.152.0.0,16
ripencc,160.71.0.0,16
ripencc,161.41.0.0,16
ripencc,164.5.0.0,17
ripencc,164.5.160.0,17
ripencc,164.13.0.0,16
ripencc,164.141.0.0,16
ripencc,178.213.232.0,21
ripencc,185.1.86.0,24
ripencc,192.26.105.0,24
ripencc,192.26.106.0,24
ripencc,192.26.107.0,24
ripencc,192.26.108.0,24
ripencc,192.26.109.0,24
ripencc,192.26.111.0,24
ripencc,192.26.112.0,24
ripencc,192.26.113.0,24
ripencc,192.26.114.0,24
ripencc,192.26.115.0,24
ripencc,192.26.116.0,24
ripencc,192.26.117.0,24
ripencc,192.26.118.0,24
ripencc,192.26.119.0,24
ripencc,192.26.120.0,24
ripencc,192.26.121.0,24
ripencc,192.26.122.0,24
ripencc,192.26.123.0,24
ripencc,192.26.124.0,24
ripencc,192.26.125.0,24
ripencc,192.26.126.0,24
ripencc,192.26.127.0,24
ripencc,192.26.128.0,24
ripencc,192.26.133.0,24
ripencc,192.26.134.0,24
ripencc,192.26.135.0,24
ripencc,192.34.179.0,24
ripencc,192.40.72.0,21
ripencc,192.40.228.0,24
ripencc,192.49.0.0,19
ripencc,192.49.29.0,24
ripencc,192.49.30.0,19
ripencc,192.49.74.0,24
ripencc,192.49.75.0,17
ripencc,192.58.30.0,23
ripencc,192.58.41.0,18
ripencc,192.81.123.0,24
ripencc,192.81.160.0,24
ripencc,192.81.182.0,22
ripencc,192.83.0.0,17
ripencc,192.84.176.0,19
ripencc,192.84.204.0,22
ripencc,192.88.86.0,24
ripencc,192.92.116.0,24
ripencc,192.98.0.0,17
ripencc,192.98.128.0,17
ripencc,192.101.192.0,24
ripencc,192.102.64.0,23
ripencc,192.103.85.0,19
ripencc,192.112.204.0,24
ripencc,192.131.96.0,24
ripencc,192.133.110.0,23
ripencc,192.136.9.0,24
ripencc,192.146.152.0,24
ripencc,192.147.215.0,24
ripencc,192.147.216.0,24
ripencc,192.149.5.0,24
ripencc,192.152.68.0,24
ripencc,192.159.70.0,24
ripencc,192.159.122.0,24
ripencc,192.175.33.0,24
ripencc,192.175.34.0,24
ripencc,192.175.35.0,24
ripencc,192.175.36.0,24
ripencc,192.175.44.0,24
ripencc,192.175.46.0,24
ripencc,192.175.47.0,24
ripencc,192.203.108.0,23
ripencc,193.9.64.0,18
ripencc,193.19.136.0,22
ripencc,193.22.5.0,24
ripencc,193.23.132.0,24
ripencc,193.24.64.0,21
ripencc,193.27.216.0,23
ripencc,193.28.89.0,24
ripencc,193.28.203.0,24
ripencc,193.29.176.0,24
ripencc,193.57.6.0,24
ripencc,193.93.132.0,22
ripencc,193.93.136.0,22
ripencc,193.104.38.0,24
ripencc,193.104.188.0,24
ripencc,193.104.196.0,24
ripencc,193.105.76.0,24
ripencc,193.105.97.0,24
ripencc,193.105.160.0,24
ripencc,193.106.8.0,22
ripencc,193.110.32.0,21
ripencc,193.110.64.0,22
ripencc,193.110.108.0,23
ripencc,193.110.110.0,23
ripencc,193.110.224.0,22
ripencc,193.111.93.0,24
ripencc,193.111.118.0,23
ripencc,193.138.126.0,24
ripencc,193.138.200.0,22
ripencc,193.142.1.0,24
ripencc,193.142.2.0,24
ripencc,193.142.5.0,24
ripencc,193.142.7.0,24
ripencc,193.142.8.0,21
ripencc,193.142.16.0,23
ripencc,193.142.23.0,24
ripencc,193.142.24.0,23
ripencc,193.142.26.0,24
ripencc,193.142.50.0,24
ripencc,193.142.51.0,24
ripencc,193.142.55.0,24
ripencc,193.142.64.0,19
ripencc,193.142.96.0,24
ripencc,193.142.98.0,24
ripencc,193.142.99.0,24
ripencc,193.142.101.0,24
ripencc,193.142.102.0,24
ripencc,193.142.120.0,24
ripencc,193.142.121.0,24
ripencc,193.142.122.0,24
ripencc,193.142.123.0,24
ripencc,193.142.136.0,21
ripencc,193.142.150.0,24
ripencc,193.142.176.0,20
ripencc,193.142.204.0,24
ripencc,193.142.224.0,21
ripencc,193.142.235.0,22
ripencc,193.142.247.0,24
ripencc,193.142.251.0,23
ripencc,193.143.4.0,23
ripencc,193.143.19.0,24
ripencc,193.143.32.0,19
