region,ip,prefixlength
afrinic,41.77.112.0,21
afrinic,41.87.128.0,19
afrinic,41.92.0.0,17
afrinic,41.137.0.0,16
afrinic,41.140.0.0,14
afrinic,41.205.192.0,19
afrinic,41.214.128.0,17
afrinic,41.216.224.0,22
afrinic,41.248.0.0,14
afrinic,45.216.0.0,14
afrinic,62.251.128.0,17
afrinic,80.250.32.0,20
afrinic,81.192.0.0,16
afrinic,102.48.0.0,13
afrinic,102.67.148.0,22
afrinic,102.68.8.0,22
afrinic,102.72.0.0,13
afrinic,102.96.0.0,13
afrinic,102.135.248.0,22
afrinic,102.216.12.0,22
afrinic,102.220.124.0,24
afrinic,102.222.176.0,22
afrinic,102.222.212.0,22
afrinic,105.64.0.0,12
afrinic,105.128.0.0,11
afrinic,105.188.0.0,14
afrinic,154.70.200.0,21
afrinic,154.144.0.0,13
afrinic,160.77.0.0,16
afrinic,160.89.0.0,16
afrinic,160.90.0.0,16
afrinic,160.105.0.0,16
afrinic,160.160.0.0,12
afrinic,160.176.0.0,14
afrinic,169.255.176.0,22
afrinic,194.204.192.0,18
afrinic,196.2.80.0,20
afrinic,196.12.192.0,18
afrinic,196.32.216.0,21
afrinic,196.61.232.0,21
afrinic,196.64.0.0,11
afrinic,196.112.0.0,12
afrinic,196.200.128.0,18
afrinic,196.200.240.0,20
afrinic,196.206.0.0,16
afrinic,196.217.0.0,16
afrinic,196.223.176.0,20
afrinic,197.128.0.0,14
afrinic,197.144.0.0,14
afrinic,197.153.0.0,16
afrinic,197.230.0.0,16
afrinic,197.247.0.0,16
afrinic,197.253.128.0,17
afrinic,212.217.0.0,17
