region,ip,prefixlength,org
apnic,115.124.36.0,22,n/a
arin,199.103.73.0,24,n/a
arin,199.103.81.0,24,n/a
arin,204.231.239.0,24,n/a
ripencc,1.178.224.0,19,es.uni2;Orange Espagne SA
ripencc,2.56.64.0,22,n/a
ripencc,2.56.84.0,22,es.fibercli;Fibercli Proyectos e Innovacion S.L.
ripencc,2.57.4.0,22,es.carmipere;CARMIPERE S.L.
ripencc,2.57.100.0,22,n/a
ripencc,2.57.108.0,22,es.xta;Xarxes de Telecomunicacions Alternatives SL
ripencc,2.57.128.0,22,n/a
ripencc,2.57.192.0,22,es.fofnet1;FIBRA OPTICA FILABRES S.L
ripencc,2.57.224.0,22,n/a
ripencc,2.58.116.0,22,es.adjeweb;Adjenet Networks SL
ripencc,2.58.188.0,22,n/a
ripencc,2.58.224.0,22,es.ibersontelsm;IBERSONTEL SOLUCIONES MOVILES S.L.
ripencc,2.59.92.0,22,es.josemanuel1;JOSE MANUEL MARQUEZ RODRIGUEZ
ripencc,2.59.108.0,22,n/a
ripencc,2.59.112.0,22,"es.avateltelecom;AVATEL TELECOM, SA"
ripencc,2.59.124.0,22,es.lorca2;Lorca TV Sol S.L.
ripencc,2.59.192.0,22,"es.ipbroker;Valor Information Technologies, S.L."
ripencc,2.59.232.0,22,es.avanzafibra;AVANZA NETWORK TELECOM S.L.
ripencc,2.59.244.0,22,"es.fibramedios3;Fibra Medios Telecom, S.L."
ripencc,2.136.0.0,13,n/a
ripencc,2.152.0.0,14,n/a
ripencc,5.1.32.0,21,es.prisco;Prisco Electronica S.L.
ripencc,5.2.24.0,21,n/a
ripencc,5.2.88.0,21,es.ipcore;Ipcore Datacenters S.L
ripencc,5.8.184.0,21,es.skylogic;Skylogic Espana S.L.
ripencc,5.8.252.0,22,es.wiwai;WIWAI TELECOMUNICACIONES SL
ripencc,5.10.200.0,21,"es.guifi-net;Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net"
ripencc,5.22.152.0,23,n/a
ripencc,5.22.154.0,24,n/a
ripencc,5.22.156.0,22,n/a
