region,version,ip,prefixlength,org
afrinic,ipv4,41.66.192.0,18,n/a
afrinic,ipv4,41.74.80.0,20,n/a
afrinic,ipv4,41.75.48.0,20,n/a
afrinic,ipv4,41.78.124.0,22,n/a
afrinic,ipv4,41.79.96.0,22,n/a
afrinic,ipv4,41.155.0.0,17,n/a
afrinic,ipv4,41.189.160.0,19,n/a
afrinic,ipv4,41.190.68.0,22,n/a
afrinic,ipv4,41.190.88.0,22,n/a
afrinic,ipv4,41.191.96.0,22,n/a
afrinic,ipv4,41.204.32.0,19,n/a
afrinic,ipv4,41.207.252.0,22,n/a
afrinic,ipv4,41.210.0.0,18,n/a
afrinic,ipv4,41.215.160.0,20,n/a
afrinic,ipv4,41.218.192.0,18,n/a
afrinic,ipv4,41.222.232.0,22,n/a
afrinic,ipv4,41.242.112.0,22,n/a
afrinic,ipv4,41.242.136.0,22,n/a
afrinic,ipv4,45.208.0.0,14,n/a
afrinic,ipv4,45.222.192.0,18,n/a
afrinic,ipv4,80.87.64.0,19,n/a
afrinic,ipv4,102.22.0.0,19,n/a
afrinic,ipv4,102.23.112.0,22,n/a
afrinic,ipv4,102.69.220.0,22,n/a
afrinic,ipv4,102.176.0.0,17,n/a
afrinic,ipv4,102.177.100.0,22,n/a
afrinic,ipv4,102.213.214.0,23,n/a
afrinic,ipv4,102.214.88.0,24,n/a
afrinic,ipv4,102.216.39.0,24,n/a
afrinic,ipv4,102.216.212.0,23,n/a
afrinic,ipv4,102.217.148.0,22,n/a
afrinic,ipv4,102.218.4.0,22,n/a
afrinic,ipv4,102.219.32.0,22,n/a
afrinic,ipv4,102.219.36.0,22,n/a
afrinic,ipv4,102.219.104.0,22,n/a
afrinic,ipv4,102.220.223.0,24,n/a
afrinic,ipv4,102.221.28.0,22,n/a
afrinic,ipv4,102.221.228.0,22,n/a
afrinic,ipv4,102.222.172.0,24,n/a
afrinic,ipv4,102.222.174.0,24,n/a
afrinic,ipv4,102.222.200.0,22,n/a
afrinic,ipv4,102.223.20.0,22,n/a
afrinic,ipv4,154.65.16.0,21,n/a
afrinic,ipv4,154.114.128.0,17,n/a
afrinic,ipv4,154.120.0.0,18,n/a
afrinic,ipv4,154.160.0.0,12,n/a
afrinic,ipv4,156.0.80.0,22,n/a
afrinic,ipv4,160.119.108.0,22,n/a
afrinic,ipv4,160.119.204.0,22,n/a
afrinic,ipv4,169.239.248.0,22,n/a
afrinic,ipv4,193.194.160.0,19,n/a
afrinic,ipv4,196.13.192.0,21,n/a
afrinic,ipv4,196.44.96.0,19,n/a
afrinic,ipv4,196.50.24.0,22,n/a
afrinic,ipv4,196.50.28.0,22,n/a
afrinic,ipv4,196.61.32.0,20,n/a
afrinic,ipv4,196.172.0.0,14,n/a
afrinic,ipv4,196.201.32.0,19,n/a
afrinic,ipv4,197.159.128.0,20,n/a
afrinic,ipv4,197.190.0.0,15,n/a
afrinic,ipv4,197.220.160.0,19,n/a
afrinic,ipv4,197.221.64.0,19,n/a
afrinic,ipv4,197.251.128.0,17,n/a
afrinic,ipv4,197.253.64.0,18,n/a
afrinic,ipv4,197.255.64.0,18,n/a
afrinic,ipv4,212.85.192.0,19,n/a
afrinic,ipv4,212.96.0.0,20,n/a
afrinic,ipv6,2001:43c0::,32,n/a
afrinic,ipv6,2001:43e0::,32,n/a
afrinic,ipv6,2c0f:1380::,32,n/a
afrinic,ipv6,2c0f:1d80::,32,n/a
afrinic,ipv6,2c0f:2500::,32,n/a
afrinic,ipv6,2c0f:2b00::,32,n/a
afrinic,ipv6,2c0f:7700::,32,n/a
afrinic,ipv6,2c0f:e890::,32,n/a
afrinic,ipv6,2c0f:eea0::,32,n/a
afrinic,ipv6,2c0f:eeb8::,32,n/a
afrinic,ipv6,2c0f:f170::,32,n/a
afrinic,ipv6,2c0f:f430::,32,n/a
afrinic,ipv6,2c0f:f490::,32,n/a
afrinic,ipv6,2c0f:f618::,32,n/a
afrinic,ipv6,2c0f:f7c0::,32,n/a
afrinic,ipv6,2c0f:f8e8::,32,n/a
afrinic,ipv6,2c0f:fa00::,32,n/a
afrinic,ipv6,2c0f:fa68::,32,n/a
afrinic,ipv6,2c0f:fca8::,32,n/a
afrinic,ipv6,2c0f:fcf8::,32,n/a
afrinic,ipv6,2c0f:fd88::,32,n/a
