region,ip,prefixlength
apnic,103.30.208.0,23
apnic,150.107.127.0,24
arin,192.30.140.0,23
arin,198.49.162.0,24
arin,199.101.112.0,22
arin,204.52.208.0,24
ripencc,2.52.0.0,14
ripencc,2.57.228.0,22
ripencc,5.22.128.0,21
ripencc,5.28.128.0,18
ripencc,5.29.0.0,16
ripencc,5.100.248.0,21
ripencc,5.102.192.0,18
ripencc,5.104.240.0,21
ripencc,5.144.48.0,20
ripencc,5.180.180.0,22
ripencc,5.182.56.0,22
ripencc,5.182.180.0,22
ripencc,31.12.76.0,22
ripencc,31.40.220.0,22
ripencc,31.40.228.0,22
ripencc,31.44.128.0,20
ripencc,31.133.100.0,22
ripencc,31.154.0.0,16
ripencc,31.168.0.0,16
ripencc,31.193.185.0,24
ripencc,31.210.176.0,20
ripencc,31.220.151.0,24
ripencc,37.19.112.0,20
ripencc,37.25.32.0,21
ripencc,37.26.144.0,21
ripencc,37.44.200.0,22
ripencc,37.46.32.0,20
ripencc,37.60.40.0,21
ripencc,37.122.152.0,22
ripencc,37.122.156.0,23
ripencc,37.142.0.0,16
ripencc,45.8.56.0,22
ripencc,45.9.48.0,22
ripencc,45.65.100.0,22
ripencc,45.67.132.0,22
ripencc,45.80.88.0,22
ripencc,45.80.104.0,22
ripencc,45.82.106.0,23
ripencc,45.83.40.0,22
ripencc,45.86.112.0,22
ripencc,45.88.72.0,22
ripencc,45.91.168.0,22
ripencc,45.92.116.0,22
ripencc,45.93.92.0,22
ripencc,45.95.92.0,22
ripencc,45.128.248.0,22
ripencc,45.136.240.0,22
ripencc,45.140.204.0,22
ripencc,45.143.4.0,22
ripencc,45.145.128.0,22
ripencc,45.145.172.0,22
ripencc,45.148.232.0,22
ripencc,45.155.164.0,22
ripencc,45.158.24.0,22
ripencc,45.159.128.0,22
ripencc,46.19.80.0,21
ripencc,46.31.96.0,21
ripencc,46.116.0.0,15
ripencc,46.120.0.0,15
ripencc,46.149.160.0,22
ripencc,46.210.0.0,16
ripencc,46.232.208.0,23
ripencc,62.0.0.0,16
ripencc,62.3.59.0,24
ripencc,62.56.128.0,19
ripencc,62.56.160.0,20
ripencc,62.56.216.0,21
ripencc,62.56.224.0,19
ripencc,62.90.0.0,16
ripencc,62.128.32.0,19
ripencc,62.219.0.0,16
ripencc,63.250.56.0,21
ripencc,77.124.0.0,14
ripencc,78.138.8.0,24
ripencc,78.138.41.0,24
ripencc,78.138.53.0,24
ripencc,78.138.54.0,23
ripencc,78.138.56.0,23
ripencc,78.138.59.0,24
ripencc,78.138.60.0,24
ripencc,78.138.63.0,24
ripencc,79.176.0.0,13
ripencc,80.70.128.0,20
ripencc,80.74.96.0,20
ripencc,80.74.112.0,20
ripencc,80.178.0.0,15
ripencc,80.230.0.0,16
ripencc,80.240.98.0,23
ripencc,80.240.116.0,22
ripencc,80.240.120.0,22
ripencc,80.240.125.0,24
ripencc,80.244.160.0,20
ripencc,80.246.128.0,20
ripencc,80.250.144.0,20
ripencc,81.5.0.0,18
ripencc,81.28.4.0,22
ripencc,81.173.8.0,22
ripencc,81.199.0.0,20
ripencc,81.199.16.0,21
ripencc,81.199.32.0,22
ripencc,81.199.40.0,21
ripencc,81.199.48.0,20
ripencc,81.199.80.0,20
ripencc,81.199.96.0,19
ripencc,81.199.128.0,20
ripencc,81.199.146.0,23
ripencc,81.199.148.0,22
ripencc,81.199.152.0,21
ripencc,81.199.160.0,19
ripencc,81.199.192.0,18
ripencc,81.218.0.0,16
ripencc,82.80.0.0,15
ripencc,82.97.204.0,24
ripencc,82.102.128.0,18
ripencc,82.115.214.0,24
ripencc,82.163.48.0,22
ripencc,82.163.136.0,21
ripencc,82.163.248.0,22
ripencc,82.166.0.0,16
ripencc,83.130.0.0,16
ripencc,83.136.237.0,24
ripencc,83.142.52.0,22
ripencc,83.151.198.0,23
ripencc,83.229.0.0,23
ripencc,83.229.2.0,24
ripencc,83.229.7.0,24
ripencc,83.229.12.0,23
ripencc,83.229.18.0,24
ripencc,83.229.22.0,24
ripencc,83.229.27.0,24
ripencc,83.229.30.0,24
ripencc,83.229.31.0,24
ripencc,83.229.36.0,23
ripencc,83.229.58.0,23
ripencc,83.229.60.0,24
ripencc,83.229.63.0,24
ripencc,83.229.66.0,24
ripencc,83.229.68.0,22
ripencc,83.229.72.0,22
ripencc,83.229.80.0,21
ripencc,83.229.92.0,24
ripencc,83.229.95.0,24
ripencc,83.229.110.0,24
ripencc,83.229.114.0,24
ripencc,83.229.116.0,22
ripencc,84.94.0.0,15
ripencc,84.108.0.0,14
ripencc,84.228.0.0,15
ripencc,84.252.96.0,22
ripencc,85.64.0.0,15
ripencc,85.130.128.0,17
ripencc,85.159.160.0,21
ripencc,85.209.244.0,22
ripencc,85.250.0.0,16
ripencc,85.255.16.0,20
ripencc,86.104.226.0,24
ripencc,87.68.0.0,14
ripencc,88.202.216.0,21
ripencc,88.218.220.0,22
ripencc,89.33.28.0,23
ripencc,89.36.197.0,24
ripencc,89.38.28.0,22
ripencc,89.40.37.0,24
ripencc,89.40.66.0,24
ripencc,89.40.170.0,24
ripencc,89.41.188.0,24
ripencc,89.42.24.0,24
ripencc,89.43.48.0,24
ripencc,89.138.0.0,15
ripencc,89.208.0.0,21
ripencc,89.208.56.0,21
ripencc,89.208.128.0,21
ripencc,91.135.96.0,20
ripencc,91.143.224.0,20
ripencc,91.196.180.0,22
ripencc,91.198.188.0,24
ripencc,91.202.168.0,22
ripencc,91.203.120.0,22
ripencc,91.207.34.0,23
ripencc,91.223.60.0,24
ripencc,91.223.106.0,24
ripencc,91.223.169.0,24
ripencc,91.223.236.0,24
ripencc,91.226.72.0,24
ripencc,91.226.76.0,24
ripencc,91.228.126.0,23
ripencc,91.230.48.0,24
ripencc,91.239.58.0,24
ripencc,92.61.224.0,20
ripencc,93.93.205.0,24
ripencc,93.113.31.0,24
ripencc,93.114.168.0,24
ripencc,93.172.0.0,15
ripencc,93.175.32.0,19
ripencc,94.103.185.0,24
ripencc,94.154.123.0,24
ripencc,94.159.128.0,17
ripencc,94.188.128.0,17
ripencc,94.230.80.0,20
ripencc,95.35.0.0,16
ripencc,95.86.64.0,18
ripencc,95.129.32.0,21
ripencc,95.142.16.0,20
ripencc,95.175.32.0,19
ripencc,95.183.0.0,21
ripencc,103.13.208.0,22
ripencc,103.14.104.0,22
ripencc,103.45.244.0,22
ripencc,103.95.116.0,22
ripencc,103.241.64.0,22
ripencc,107.150.178.0,23
ripencc,109.64.0.0,14
ripencc,109.160.128.0,17
ripencc,109.186.0.0,16
ripencc,109.207.76.0,22
ripencc,109.226.0.0,18
ripencc,109.234.16.0,21
ripencc,109.253.0.0,16
ripencc,130.185.96.0,21
ripencc,131.125.128.0,17
ripencc,141.226.88.0,21
ripencc,141.226.120.0,22
ripencc,141.226.134.0,24
ripencc,141.226.192.0,19
ripencc,141.226.236.0,22
ripencc,141.226.240.0,21
ripencc,141.226.248.0,23
ripencc,141.226.250.0,23
ripencc,141.226.252.0,22
ripencc,146.19.240.0,24
ripencc,146.185.56.0,21
ripencc,146.255.191.0,24
ripencc,147.161.8.0,21
ripencc,147.234.92.0,22
ripencc,147.234.96.0,21
ripencc,149.106.128.0,19
ripencc,149.106.224.0,19
ripencc,159.253.121.0,24
ripencc,164.138.112.0,20
ripencc,176.12.128.0,17
ripencc,176.13.0.0,16
ripencc,176.97.214.0,24
ripencc,176.113.47.0,24
ripencc,176.119.205.0,24
ripencc,176.223.65.0,24
ripencc,176.228.0.0,14
ripencc,176.241.112.0,21
ripencc,185.3.144.0,22
ripencc,185.4.226.0,24
ripencc,185.6.64.0,22
ripencc,185.10.6.0,24
ripencc,185.10.64.0,22
ripencc,185.11.44.0,22
ripencc,185.13.192.0,22
ripencc,185.16.88.0,22
ripencc,185.18.40.0,22
ripencc,185.18.204.0,22
ripencc,185.21.8.0,22
ripencc,185.23.172.0,23
ripencc,185.23.174.0,24
ripencc,185.23.175.0,24
ripencc,185.24.76.0,22
ripencc,185.24.204.0,22
ripencc,185.27.104.0,22
ripencc,185.28.152.0,22
ripencc,185.32.176.0,22
ripencc,185.37.148.0,22
ripencc,185.38.200.0,22
ripencc,185.46.76.0,22
ripencc,185.47.172.0,22
ripencc,185.49.100.0,22
ripencc,185.51.23.0,24
ripencc,185.53.208.0,22
ripencc,185.56.72.0,22
ripencc,185.60.168.0,22
