region,version,ip,prefixlength,org
apnic,ipv4,43.249.176.0,22,n/a
apnic,ipv4,50.21.80.0,20,n/a
apnic,ipv4,64.140.144.0,20,n/a
apnic,ipv4,103.4.72.0,22,n/a
apnic,ipv4,103.46.216.0,22,n/a
apnic,ipv4,103.129.120.0,22,n/a
apnic,ipv4,103.254.224.0,22,n/a
apnic,ipv4,103.254.232.0,22,n/a
apnic,ipv4,113.197.68.0,22,n/a
apnic,ipv4,114.141.112.0,21,n/a
apnic,ipv4,123.50.64.0,18,n/a
apnic,ipv4,148.66.64.0,18,n/a
apnic,ipv4,192.171.104.0,21,n/a
apnic,ipv4,202.3.224.0,19,n/a
apnic,ipv4,202.90.64.0,19,n/a
apnic,ipv4,203.185.160.0,20,n/a
apnic,ipv4,203.185.176.0,21,n/a
apnic,ipv6,2400:5f00::,32,n/a
apnic,ipv6,2401:dc80::,32,n/a
apnic,ipv6,2402:6d00::,32,n/a
apnic,ipv6,2403:7cc0::,32,n/a
apnic,ipv6,2405:cc00::,32,n/a
