region,version,ip,prefixlength
apnic,ipv6,2400:52e0::,32
ripencc,ipv4,2.58.48.0,22
ripencc,ipv4,2.59.118.0,24
ripencc,ipv4,5.32.136.0,21
ripencc,ipv4,5.157.72.0,21
ripencc,ipv4,5.249.176.0,20
ripencc,ipv4,31.7.192.0,19
ripencc,ipv4,31.15.128.0,17
ripencc,ipv4,31.185.0.0,21
ripencc,ipv4,37.18.224.0,20
ripencc,ipv4,37.19.64.0,21
ripencc,ipv4,45.8.0.0,22
ripencc,ipv4,45.15.44.0,22
ripencc,ipv4,45.141.168.0,22
ripencc,ipv4,45.144.52.0,22
ripencc,ipv4,45.146.232.0,22
ripencc,ipv4,45.147.136.0,22
ripencc,ipv4,45.149.92.0,22
ripencc,ipv4,45.156.140.0,22
ripencc,ipv4,45.157.4.0,22
ripencc,ipv4,45.157.252.0,22
ripencc,ipv4,45.158.60.0,22
ripencc,ipv4,45.158.236.0,22
ripencc,ipv4,46.19.8.0,21
ripencc,ipv4,46.23.0.0,20
ripencc,ipv4,46.54.128.0,17
ripencc,ipv4,46.122.0.0,15
ripencc,ipv4,46.163.0.0,18
ripencc,ipv4,46.164.0.0,18
ripencc,ipv4,46.182.224.0,21
ripencc,ipv4,46.248.64.0,19
ripencc,ipv4,46.254.0.0,21
ripencc,ipv4,46.254.56.0,21
ripencc,ipv4,46.254.144.0,21
ripencc,ipv4,62.84.224.0,20
ripencc,ipv4,77.38.0.0,17
ripencc,ipv4,77.73.104.0,22
ripencc,ipv4,77.94.128.0,19
ripencc,ipv4,77.111.0.0,18
ripencc,ipv4,77.234.128.0,19
ripencc,ipv4,78.153.32.0,19
ripencc,ipv4,80.65.160.0,20
ripencc,ipv4,80.68.153.0,24
ripencc,ipv4,80.95.224.0,20
ripencc,ipv4,80.246.224.0,20
ripencc,ipv4,81.17.224.0,20
ripencc,ipv4,82.149.0.0,19
ripencc,ipv4,82.192.32.0,19
ripencc,ipv4,82.214.64.0,18
ripencc,ipv4,84.20.224.0,19
ripencc,ipv4,84.39.208.0,20
ripencc,ipv4,84.41.0.0,17
ripencc,ipv4,84.52.128.0,18
ripencc,ipv4,84.54.32.0,24
ripencc,ipv4,84.255.192.0,18
ripencc,ipv4,85.10.0.0,19
ripencc,ipv4,85.10.32.0,20
ripencc,ipv4,85.204.38.0,24
ripencc,ipv4,85.208.172.0,22
ripencc,ipv4,86.58.0.0,17
ripencc,ipv4,86.61.0.0,17
ripencc,ipv4,87.119.128.0,19
ripencc,ipv4,88.200.0.0,17
ripencc,ipv4,89.142.0.0,15
ripencc,ipv4,89.212.0.0,16
ripencc,ipv4,89.233.112.0,20
ripencc,ipv4,89.248.69.0,24
ripencc,ipv4,90.157.128.0,17
ripencc,ipv4,91.132.72.0,22
ripencc,ipv4,91.132.208.0,22
ripencc,ipv4,91.185.192.0,19
ripencc,ipv4,91.195.146.0,23
ripencc,ipv4,91.200.176.0,24
ripencc,ipv4,91.213.197.0,24
ripencc,ipv4,91.246.224.0,19
ripencc,ipv4,92.37.0.0,17
ripencc,ipv4,92.53.128.0,19
ripencc,ipv4,92.53.160.0,19
ripencc,ipv4,92.60.64.0,20
ripencc,ipv4,92.63.16.0,20
