region,ip,prefixlength,org
apnic,1.52.0.0,14,n/a
apnic,14.0.16.0,20,n/a
apnic,14.160.0.0,11,n/a
apnic,14.224.0.0,11,n/a
apnic,27.0.12.0,22,n/a
apnic,27.0.240.0,22,n/a
apnic,27.2.0.0,15,n/a
apnic,27.64.0.0,12,n/a
apnic,27.118.16.0,20,n/a
apnic,42.1.64.0,18,n/a
apnic,42.96.0.0,22,n/a
apnic,42.96.4.0,23,n/a
apnic,42.96.6.0,24,n/a
apnic,42.96.7.0,24,n/a
apnic,42.96.8.0,24,n/a
apnic,42.96.9.0,24,n/a
apnic,42.96.10.0,23,n/a
apnic,42.96.12.0,22,n/a
apnic,42.96.16.0,20,n/a
apnic,42.96.32.0,19,n/a
apnic,42.112.0.0,13,n/a
apnic,43.239.148.0,22,n/a
apnic,43.239.184.0,22,n/a
apnic,43.239.188.0,22,n/a
apnic,43.239.220.0,22,n/a
apnic,43.239.224.0,22,n/a
apnic,45.117.76.0,22,n/a
apnic,45.117.80.0,22,n/a
apnic,45.117.156.0,22,n/a
apnic,45.117.160.0,22,n/a
apnic,45.117.164.0,22,n/a
apnic,45.117.168.0,22,n/a
apnic,45.117.172.0,22,n/a
apnic,45.117.176.0,22,n/a
apnic,45.118.136.0,22,n/a
apnic,45.118.140.0,22,n/a
apnic,45.118.144.0,22,n/a
apnic,45.118.148.0,22,n/a
apnic,45.119.76.0,22,n/a
apnic,45.119.80.0,22,n/a
apnic,45.119.84.0,22,n/a
apnic,45.119.108.0,22,n/a
apnic,45.119.212.0,22,n/a
apnic,45.119.216.0,22,n/a
apnic,45.119.240.0,22,n/a
apnic,45.120.224.0,22,n/a
apnic,45.120.228.0,22,n/a
apnic,45.121.24.0,22,n/a
apnic,45.121.152.0,22,n/a
apnic,45.121.160.0,22,n/a
apnic,45.122.220.0,22,n/a
apnic,45.122.232.0,22,n/a
apnic,45.122.236.0,22,n/a
apnic,45.122.240.0,22,n/a
apnic,45.122.244.0,22,n/a
apnic,45.122.248.0,22,n/a
apnic,45.122.252.0,22,n/a
apnic,45.123.96.0,22,n/a
apnic,45.124.84.0,22,n/a
apnic,45.124.88.0,22,n/a
apnic,45.124.92.0,22,n/a
apnic,45.125.200.0,22,n/a
apnic,45.125.204.0,22,n/a
apnic,45.125.208.0,22,n/a
apnic,45.125.236.0,22,n/a
apnic,45.126.92.0,22,n/a
apnic,45.126.96.0,22,n/a
apnic,45.127.252.0,22,n/a
apnic,45.251.112.0,22,n/a
apnic,45.252.240.0,22,n/a
apnic,45.252.244.0,22,n/a
apnic,45.252.248.0,22,n/a
apnic,45.254.32.0,22,n/a
apnic,49.156.52.0,22,n/a
apnic,49.213.64.0,18,n/a
apnic,49.236.208.0,22,n/a
apnic,49.246.128.0,18,n/a
apnic,49.246.192.0,19,n/a
apnic,58.84.0.0,22,n/a
apnic,58.186.0.0,15,n/a
apnic,59.153.212.0,22,n/a
apnic,59.153.216.0,22,n/a
apnic,59.153.220.0,22,n/a
apnic,59.153.224.0,22,n/a
apnic,59.153.228.0,22,n/a
apnic,59.153.232.0,22,n/a
apnic,59.153.236.0,22,n/a
apnic,59.153.240.0,22,n/a
apnic,59.153.244.0,22,n/a
apnic,59.153.248.0,22,n/a
apnic,59.153.252.0,22,n/a
apnic,61.11.224.0,19,n/a
apnic,61.14.232.0,22,n/a
apnic,61.14.236.0,22,n/a
apnic,61.28.224.0,19,n/a
apnic,101.53.0.0,18,n/a
apnic,101.96.12.0,22,n/a
apnic,101.96.64.0,18,n/a
apnic,101.99.0.0,18,n/a
apnic,103.1.200.0,22,n/a
apnic,103.1.208.0,22,n/a
apnic,103.1.236.0,22,n/a
apnic,103.2.220.0,22,n/a
apnic,103.2.224.0,22,n/a
apnic,103.2.228.0,22,n/a
apnic,103.3.244.0,22,n/a
apnic,103.3.248.0,22,n/a
apnic,103.3.252.0,22,n/a
apnic,103.5.208.0,22,n/a
apnic,103.7.6.0,23,n/a
apnic,103.7.36.0,22,n/a
apnic,103.7.40.0,22,n/a
apnic,103.9.0.0,22,n/a
apnic,103.9.76.0,22,n/a
apnic,103.9.156.0,22,n/a
apnic,103.9.196.0,22,n/a
apnic,103.10.44.0,22,n/a
apnic,103.10.68.0,23,n/a
apnic,103.10.88.0,22,n/a
apnic,103.11.172.0,22,n/a
apnic,103.14.48.0,23,n/a
apnic,103.14.226.0,23,n/a
apnic,103.15.48.0,22,n/a
apnic,103.15.222.0,23,n/a
apnic,103.16.0.0,22,n/a
apnic,103.17.88.0,22,n/a
apnic,103.17.140.0,23,n/a
apnic,103.17.236.0,22,n/a
apnic,103.18.4.0,22,n/a
apnic,103.18.176.0,22,n/a
apnic,103.19.96.0,22,n/a
apnic,103.19.164.0,22,n/a
apnic,103.19.220.0,22,n/a
apnic,103.20.144.0,22,n/a
apnic,103.20.148.0,22,n/a
apnic,103.21.148.0,22,n/a
apnic,103.22.218.0,23,n/a
apnic,103.23.144.0,22,n/a
apnic,103.23.156.0,22,n/a
apnic,103.24.90.0,23,n/a
apnic,103.24.244.0,22,n/a
apnic,103.26.252.0,22,n/a
apnic,103.27.60.0,22,n/a
apnic,103.27.64.0,22,n/a
apnic,103.27.236.0,22,n/a
apnic,103.28.32.0,22,n/a
apnic,103.28.36.0,22,n/a
apnic,103.29.26.0,23,n/a
apnic,103.31.120.0,22,n/a
apnic,103.31.124.0,22,n/a
apnic,103.35.64.0,22,n/a
apnic,103.38.180.0,23,n/a
apnic,103.38.236.0,23,n/a
apnic,103.38.238.0,23,n/a
apnic,103.38.244.0,23,n/a
apnic,103.38.246.0,23,n/a
apnic,103.39.92.0,22,n/a
apnic,103.39.96.0,22,n/a
apnic,103.42.56.0,22,n/a
apnic,103.45.228.0,22,n/a
apnic,103.45.232.0,22,n/a
apnic,103.45.236.0,22,n/a
apnic,103.48.76.0,22,n/a
apnic,103.48.80.0,22,n/a
apnic,103.48.84.0,22,n/a
apnic,103.48.188.0,22,n/a
apnic,103.48.192.0,22,n/a
apnic,103.51.120.0,23,n/a
apnic,103.52.112.0,23,n/a
